collocate,count
investigation,2
study,6
influence,3
positive,3
attitude,14
experienced,2
recognition,1
psychiatric,6
treatment,8
population,2
hospital,4
ask,2
conceive,2
supportive,1
role,2
patient,5
staff,3
attempt,2
develop,3
focused,2
understanding,2
flew,2
show,3
promise,4
potential,4
receive,6
great,2
support,2
profession,2
demonic,2
possession,2
see,2
relate,5
know,2
b,4
provide,2
structure,2
stable,2
unified,2
cluster,1
analytic,1
procedure,1
describe,1
hand,1
establish,1
correlate,1
subjective,1
need,2
willingness,1
use,1
psychiatrist,2
manage,1
interview,1
contain,1
section,1
deal,1
considerable,1
presence,2
asthmatic,2
improvement,5
asthma,3
outcome,2
mother,4
previously,2
psychosis,2
15,2
observe,2
3,2
personnel,2
tend,2
believe,2
stereotypic,2
cause,3
college,4
student,4
base,2
view,2
current,2
basis,1
obtain,2
result,2
mental,1
problem,2
general,6
recognize,2
important,3
mental_illness,8
social,4
manipulation,1
method,3
feasible,2
etiology,1
severe,1
pertain,1
primary,1
prevention,1
new,2
reflect,2
rejection,1
metaphor,2
generally,2
acceptance,2
traditional,1
medical,5
display,2
negative,2
mentally,1
healthy,2
comparison,2
admission,2
dghu,2
indicate,2
balanced,2
distribution,2
thomas,1
szasz,1
examination,2
concept,5
center,2
observation,2
diagnose,3
objective,3
criterion,2
experience,2
happen,1
examine,3
factor,3
bpcl,2
measure,2
mental_health,2
powerful,1
professional,1
training,1
determine,1
belief,1
exist,2
evidence,3
link,2
noise,2
find,3
inconclusive,1
offer,1
opportunity,1
research,1
untreated,1
lead,1
chronic,2
disability,1
conversely,1
careful,1
follow,1
partial,1
complete,1
recovery,1
neurologic,1
symptom,1
worker,1
report,1
constructive,1
20,1
23,1
nurse,1
conclude,1
responsible,1
increase,1
feminine,1
change,2
aspiration,1
oriented,1
self,1
personality,2
cognitive,2
style,2
personal,2
growth,3
embracing,1
evolve,1
male,2
veteran,2
evaluation,4
diagnostically,4
categorize,4
category,4
nonmental_illness,2
group,7
return,1
ethnicity,1
medication,1
diminish,1
freedom,2
consumer,1
voice,1
voluntary,1
differ,1
significantly,1
american,1
81,1
caucasian,1
episode,1
malingering,1
ascribe,1
individual,1
history,1
500,1
b.c.odysseus,1
variable,1
degree,3
attribute,1
perceive,1
psychological,1
resilience,2
explore,1
note,1
connection,1
label,1
apply,1
thoughtful,1
consideration,1
exceed,1
impact,1
involve,3
reflective,2
ego,2
orientation,3
task,1
reduce,1
obstacle,1
movement,1
suffer,1
domestic,1
quarrel,1
physical,1
disease,1
appear,1
precipitating,1
present,1
unsatisfactory,1
demythologize,1
approach,2
positively,1
psychosocial,1
non,1
strongly,1
related,1
severity,1
chronicity,1
diagnosis,1
biological,1
behavioural,1
alternative,1
