collocate,count
interview,4
associate,5
constructive,2
period,2
reflection,2
different,1
age,1
pattern,2
moderate,2
severe,2
reflect,2
growth,3
condition,3
biological,1
effect,4
ageing,1
enhance,1
resilience,2
test,4
follow,1
abbreviate,1
mmpi,2
adjective,1
check,1
list,1
experimenter,1
questionnaire,3
somatic,1
concern,1
mild,1
interpersonal,1
difficulty,1
distribute,1
trait,2
underlie,2
symptom,3
dementia,1
showcase,1
latent,1
model,3
potentially,1
multiple,1
regression,1
analysis,3
show,4
level,5
perceive,2
burden,1
support,1
person,1
highly,1
linear,1
combination,2
negative,2
life,3
stress,2
purposeful,1
reason,1
live,1
neuropsychological,1
research,3
major,3
generally,1
limit,1
realm,1
cognition,1
result,1
significant,3
correlation,3
activity,1
positive,3
respect,1
open,1
mindedness,1
find,1
positively,3
insight,1
essentially,1
english,1
decade,1
schizophrenia,1
schizoid,1
disorder,2
note,1
proneness,1
appear,1
feature,1
zemore,2
scale,10
uniquely,1
highlight,3
distinctiveness,1
relation,1
suicidal,1
ideation,1
hopelessness,1
health,2
perception,2
depressed,1
aged,1
discuss,1
design,1
measure,2
disability,1
treatment,1
course,1
month,1
time,1
reveal,2
indicator,1
general,1
functioning,3
include,2
psychiatric,2
social,2
psychological,1
sign,1
elderly,1
patient,3
similar,1
see,1
young,1
high,1
hypochondriasis,1
hysteria,1
factor,2
notably,1
deter,1
difference,1
problem,2
solver,1
complete,1
following,1
beck,2
inventory,2
feelings,1
concerns,1
survey,1
attributional,2
group,3
individual,3
endogenous,3
diagnostic,2
scheme,2
melancholic,2
depression,4
study,2
significantly,1
uplift,1
relationship,4
utilize,1
explore,2
respective,1
strength,1
hemisphere,1
clinical,2
dimension,1
psychomotor,1
101,1
consecutive,1
evaluate,1
anxiety,5
seriousness,1
variation,1
guidance,1
instruction,1
geriatric,1
gds,1
adjustment,2
insightful,1
event,1
observed,1
prevalence,1
childhood,1
increase,1
direct,1
child,1
investigation,1
issue,1
finding,1
suggest,1
nuance,1
phenomenon,1
meaningful,1
layer,1
superfactor,1
rosenberg,1
self,3
esteem,1
zung,1
running,1
information,2
manage,3
intentionality,1
pregnancy,1
relate,3
week,1
abortion,1
woman,1
accompany,1
partner,1
identify,1
potential,1
behavioral,1
cognitive,1
awareness,2
dexamethasone,3
suppression,1
guide,1
recovery,1
beneficial,2
impact,3
variability,1
plasma,1
establish,1
suffer,1
bipolar,1
manic,1
possible,1
involvement,1
cation,1
transport,1
investigatory,1
approach,1
particular,1
attention,1
association,1
alteration,1
endocrine,1
secretory,1
ar,1
frequency,1
family,1
history,1
reformulation,1
learned,1
helplessness,2
important,2
psychology,2
stimulate,1
theoretical,1
methodological,1
college,1
student,1
interaction,1
stressful,2
experience,2
low,1
mental,2
hospital,1
assess,1
overall,1
psychosocial,2
poor,2
marital,2
quality,1
great,1
response,1
qualitative,1
immune,1
body,2
satisfaction,1
clark,1
1986,1
careful,1
encoding,1
retrieval,1
believe,1
lose,1
substantial,1
substance,1
management,1
alexithymia,1
second,1
devote,1
psychosomatic,1
disease,1
recent,1
past,1
current,1
feeling,1
extent,1
endorse,1
illogical,1
unrealistic,1
view,1
axis,1
noradrenergic,1
system,1
occur,1
analyze,1
determine,1
account,1
image,1
vary,1
developmental,1
marker,1
consistent,1
picture,1
anaclitic,1
development,1
affect,1
organization,1
relevant,1
thought,1
controllability,1
judgment,1
attribution,1
hypoactivity,1
nonsuppression,1
trauma,1
1930,1
1940,1
war,1
persecution,1
encourage,1
turn,1
rich,1
