collocate,count
well,2
experimental,1
task,2
report,4
state,12
type,3
bs,1
incentive,1
condition,1
show,2
difference,1
performance,3
selfreport,2
trait,8
inventory,2
explore,4
10,1
student,4
assign,1
treatment,1
combination,1
accordance,1
theory,2
percept,1
genetic,1
method,1
sign,1
appear,1
late,1
test,12
serial,1
relaxation,2
derive,1
pretopost,1
session,1
datum,3
realistic,1
increase,6
self,7
reflection,1
attribute,1
understandable,1
personal,1
characteristic,1
program,2
focus,2
develop,1
skill,1
cope,3
utilize,1
energy,1
anger,1
cs,1
biologically,1
prepared,1
readily,1
connect,1
response,3
discuss,2
light,1
current,1
management,2
surrogate,1
likely,2
reinforce,1
growth,1
patient,4
utility,1
objective,1
measure,5
life,2
change,2
personality,2
predictor,1
labor,1
complication,1
sample,2
symptom,3
rating,2
srt,1
manifest,2
scale,6
mas,1
maudsley,1
result,1
indicate,1
significant,4
reduction,2
group,1
orientation,2
level,10
resilience,3
ability,2
tolerate,1
developmental,1
use,1
interpersonal,1
relationship,3
negative,1
obtain,1
academic,2
success,1
hither,1
see,1
typical,1
college,3
seminarian,1
selfreporte,1
enhance,1
suppress,1
i.e.,1
control,2
expect,1
sensitizer,1
significantly,2
great,1
repressor,1
regardless,1
proximity,1
time,1
base,1
specifically,1
attempt,2
demonstrate,3
separation,1
share,1
concern,1
family,2
close,1
bond,1
pressure,1
somatic,1
complaint,1
rate,2
phobic,1
relate,2
good,1
adjustment,1
low,1
death,2
study,2
validate,2
encouraging,2
anxiety,2
preschool,2
child,2
esteem,1
general,3
preparedness,1
4,367,1
pupil,1
benefit,1
covert,1
modeling,1
investigate,1
volunteer,2
select,2
basis,1
sarason,1
tas,1
focused,1
illness,1
dependent,1
beneficial,1
effect,1
medical,1
outcome,1
chronic,1
procedure,1
call,1
stress,1
inoculation,1
apply,1
pain,1
meichenbaum,1
1975,1
introspection,1
creative,1
thinking,1
elevation,1
9,1
subscores,1
reflect,1
autonomic,1
awareness,1
pleasure,1
predictive,1
degree,1
cardiac,1
instruction,1
laboratory,1
examine,1
optimistic,1
experiment,1
posttreatment,2
score,2
untreated,1
speech,1
credibility,1
cued,1
year,1
follow,1
reveal,1
associate,3
drive,1
past,2
cemetery,1
produce,1
insightful,1
factor,2
psychoticism,1
neuroticism,1
evaluate,1
effectiveness,1
new,1
training,1
cognitive,1
modification,1
prevention,1
effort,1
identify,2
treat,1
early,1
career,1
fenfluramine,1
notably,1
successful,1
alleviate,1
initially,2
heightened,2
male,1
psychiatric,2
interaction,1
note,1
taking,1
reinforcer,1
verbal,1
experience,3
transformation,1
enhancement,1
quality,1
mother,1
critically,1
conflict,1
common,1
behavior,1
crosssectional,1
disclosure,1
suggest,2
female,1
ss,1
tend,1
defensive,1
nature,1
regulate,1
expression,1
cite,1
explain,1
way,1
organize,1
approach,1
function,1
dimension,1
chd,1
useful,2
arousal,1
correctly,1
inform,1
shock,1
alert,1
perform,1
arouse,1
mixed,1
iv,1
psychosomatic,1
nervousness,1
disturbance,1
excessive,1
strongly,1
aversive,1
passage,1
sexually,1
stimulating,2
guilt,1
provoking,1
disgusting,1
equally,1
portrayed,1
indefinite,1
pretrail,1
incarceration,1
psychological,2
morbidity,1
conclusion,1
counselor,4
comparable,1
counseling,2
conversing,2
expectation,2
account,2
baseline,1
physiological,1
prove,2
interview,1
alter,1
pattern,1
hostility,1
express,1
person,1
congruence,1
spouse,1
event,1
d,1
e,1
lie,1
minnesota,1
environment,1
higher,1
