collocate,count
review,2
evidence,3
etiologic,2
role,2
head,6
condition,3
consider,2
possible,2
mechanism,2
recovery,2
patient,4
symptom,5
aphasia,1
subsequent,1
stroke,1
avm,1
close,1
injury,4
administer,1
metabolic,1
derangement,1
epilepsy,1
encephalitis,1
vasculitis,1
cns,1
neoplasm,1
determined,1
child,9
experience,8
negative,1
effect,5
form,1
emotional,2
behavioral,1
school,1
problem,3
victim,2
exploration,2
meaning,3
lead,2
believe,2
opportunity,3
aids,1
arc,1
suffer,2
brain,2
efficiency,2
evaluate,2
cumulative,2
hand,2
tool,2
highlight,4
resilience,11
skin,3
response,4
mechanical,3
survivor,1
sexual,5
regain,1
positive,2
self,1
esteem,1
disturbance,1
cause,1
direct,2
orbital,1
content,2
cranial,1
nerve,1
surgery,2
include,2
control,3
hospitalization,1
understand,1
current,1
stress,2
depression,3
personal,5
litigation,1
growth,5
understanding,2
primarily,1
etiology,1
genetic,1
history,7
production,1
few,2
veteran,4
high,3
combat,3
report,3
abuse,1
similar,1
rape,1
syndrome,1
adult,1
testify,1
plaintiff,1
foster,3
development,4
deviant,1
transformative,3
impact,1
speak,1
erotization,1
death,1
castration,1
anxiety,3
transform,2
source,1
analysis,1
young,1
woman,1
important,1
narcissistic,1
result,1
inadequate,1
early,2
relationship,1
mother,1
view,1
play,1
hysteria,1
later,1
emphasis,1
metaphor,1
therapeutic,2
situation,1
severe,1
make,1
successful,1
treatment,2
achievable,1
ptsd,2
emphasize,2
potential,2
vs.,1
premorbid,1
characterological,1
factor,3
reveal,2
exposure,1
memory,1
emerge,1
technique,1
common,3
think,2
foremost,2
mind,2
israeli,2
author,1
find,3
create,1
israelis,1
allow,1
government,1
smoothly,1
newborn,1
proximity,1
time,1
premature,1
delivery,1
inherent,1
repeatedly,1
assess,1
testicular,1
developmental,1
health,1
intrapsychic,2
conflict,3
interpersonal,2
issue,2
outcome,1
relate,3
schizophrenia,1
affective,1
disorder,3
personality,2
change,3
medical,1
alcohol,2
drug,2
use,2
female,2
present,1
context,1
clinical,2
assessment,1
construction,1
serve,1
term,1
prevail,1
crisis,2
illness,1
extreme,1
differentially,1
noncombat,3
demonstrate,1
increase,1
face,1
social,1
exhibit,1
great,1
capacity,1
overcome,2
manifestation,2
slight,2
bleeding,2
physician,2
example,1
give,1
psychosomatic,1
dream,4
gradually,1
ego,3
try,2
master,2
traumatolytic,1
function,2
trauma,1
loss,1
developed,1
world,1
profound,1
psychological,1
parent,1
learn,1
manage,2
path,1
healing,2
induction,1
psychoanalysis,1
group,1
dynamic,1
shall,1
describe,1
rest,1
conceptualization,1
absence,1
associate,1
constellation,1
identification,2
internal,1
intellectual,1
isolation,1
affect,1
despite,1
initial,1
evocation,1
helplessness,1
work,1
series,1
painting,1
insightful,1
narrative,1
facilitate,1
