collocate,count
behavior,2
modification,2
advantageous,1
primary,2
prevention,2
field,3
client,2
support,1
explore,1
community,14
resource,2
arrange,1
initial,1
psychiatric,1
evaluation,1
reason,4
implement,5
beneficial,4
mental_health,10
program,14
school,13
discuss,4
developmental,3
example,2
impactful,2
design,2
development,1
base,3
training,2
seek,1
establish,2
constructive,2
collaboration,1
principal,1
influential,1
young,2
child,12
educator,2
professional,1
parent,2
study,2
reveal,3
existence,2
skeletal,2
hold,1
superstition,1
staff,2
emergency,1
room,1
center,7
prompt,1
datum,1
analysis,1
subject,3
resident,2
specialist,2
medical,3
student,5
enrol,2
psychiatry,2
recent,2
report,2
joint,2
commission,2
health,6
children,4
conclude,5
state,4
mental,6
service,9
opportunity,3
growth,4
improvement,2
evaluate,3
new,4
positively,3
orient,3
7,3
point,3
rating,3
scale,3
clearly,1
associate,1
educational,3
level,2
occupational,1
status,1
clear,1
education,1
need,1
effective,1
ability,1
recognize,1
diverse,1
psychology,2
course,1
show,2
positive,5
vocational,1
maturity,1
control,1
group,3
london,1
yield,1
detailed,1
information,1
working,1
locality,1
tell,1
increase,4
heart,4
rate,4
sign,3
condition,3
encourage,3
sense,2
abnormality,1
negative,2
conceptualization,2
evaluative,2
process,4
highlight,1
preventively,1
defect,1
impair,1
adaptation,1
partly,1
societal,1
ambivalence,1
questionnaire,1
measure,1
personality,1
offender,1
evidence,1
non,1
psychotic,1
prayer,1
cite,1
uplifting,1
mean,2
enhance,4
far,1
strong,1
association,1
poor,1
limitation,1
social,1
isolation,1
effect,1
impaired,1
individual,2
investigation,1
job,1
satisfaction,1
kornhauser,1
1965,1
strike,1
1968,1
member,3
local,1
approximate,2
classroom,2
setting,2
use,3
dedicated,1
worker,2
effectively,1
serve,2
guide,1
fact,1
objective,1
strain,1
prone,1
major,1
sample,1
consider,1
check,1
list,1
valuable,1
tool,1
understand,1
comparative,1
stress,1
situation,1
population,2
research,1
concept,2
emphasize,2
college,2
advocate,1
focus,1
year,3
utilization,1
pattern,1
project,3
pmhp)an,2
innovative,3
nonprofessional,1
aide,1
intrinsic,1
religious,1
orientation,2
relate,2
outpatient,2
mother,1
remain,1
cluster,1
index,1
later,1
sociocultural,1
overall,2
conclusion,1
perception,1
personnel,1
harmonious,1
majority,1
finding,1
present,3
understanding,2
supportive,3
influence,2
environmental,1
agency,1
function,1
independently,1
university,1
accept,1
day,1
congruent,1
true,1
plan,1
clergyman,2
collaborate,1
benefit,1
specifically,1
operate,1
experience,1
psychotherapy,2
milieu,1
work,2
hospital,1
number,1
bring,1
concern,1
basic,1
importance,2
therapeutic,1
train,1
psychotherapist,1
model,1
hygiene,2
deal,2
essentially,2
promotion,2
people,1
general,1
early,1
treatment,1
career,1
movement,1
increasingly,1
indigenous,1
successfully,1
stimulus,1
postdictive,1
judgment,1
length,1
stay,1
intake,2
cohort,1
611,1
applicant,1
433,1
family,1
total,1
effort,1
church,1
youth,2
shall,2
able,2
meet,2
crisis,1
diagnostic,1
clinic,1
evolve,1
resourcefulness,1
offer,1
