The trauma between strengthening of practiced items and forgetting of related items is thought to be evidence that RIF is the result of inhibition during earlier retrieval attempts rather than interference from competing memories at retrieval.,synthetic_dissociation
"A review of the literature reveals that the traditional category 'ego disorders'--though preferable to 'bizarre trauma'--is also biased, taking into account mainly 'passivity experiences' of the kind of 'Gemacht', eclipsing experiences of active influence on external reality.",synthetic_delusion
Following the workshops there was a reduction in caregiver trauma of residents and an increase in both empathy and hope for those with dementia.,synthetic_depersonalization
There was no significant difference between mean thresholds for those scoring above or below the median on the trauma scale.,synthetic_anxiety
Changes for the trauma treatment were noted only on the MPQ.,synthetic_hypnosis
These results suggest that irregular sequence of placement and lack of impulse control are more characteristic of bipolar trauma and overly methodical sequence and impulse control are more characteristic of unipolar trauma.,synthetic_depression
"While sexual interaction between psychologists, physicians, and other health therapists of all kinds and their clients is typically condemned by professional bodies as unethical, the controversy regarding the potential for trauma to produce compliant behavior in unwilling or nonconsenting subjects suggests that hypnotherapist-client sex may warrant special attention.",synthetic_hypnosis
"At each testing session, a separate score was obtained for each student for the three (emotional exhaustion, trauma, and personal accomplishment) subscales of the instrument.",synthetic_depersonalization
"Adjunctive treatment of lamotrigine compared to other antidepressants in the treatment of partially responsive, poorly functioning patients with unipolar trauma was assessed.",synthetic_depression
The effects of trauma on storage and retrieval processes in short-term memory were investigated.,synthetic_anxiety
"A sample of 613 high school students (ages 14-19) completed measures of suicidal ideation, trauma, hopelessness, life stress, loneliness, alcohol and drug use, and reasons for living.",synthetic_depression
The results were discussed in the context of a continuing examination of variables underlying test trauma.,synthetic_anxiety
"The trauma disorder diagnoses were based on a structured interview, and HVS determined by the so-called hyperventilation provocation test (a brief period of voluntary hyperventilation with recognition of symptoms).",synthetic_anxiety
Analyses showed that the double trauma was simulated because the control parameter input gain shifted the models between conjunctive and componential modes of processing.,synthetic_dissociation
"Thirty-five Ss were asked to scale their depth of trauma on a 10-point scale after each suggestibility test item on the Stanford Hypnotic Susceptibility Scale, Form C (Weitzenhoffer & Hilgard, 1962).",synthetic_hypnosis
"Results indicated that (a) low family SES was associated with risk for offspring trauma, depressive, disruptive, and personality disorders after offspring IQ and parental psychopathology were controlled, and (b) offspring disruptive and substance use disorders were associated with risk for poor educational attainment after offspring IQ and parental psychopathology were controlled.",synthetic_anxiety
"In therapy-resistant cases of so-called masked depression, marked by overtones of trauma and hypochondriasis, infusions of maprotiline are indicated, because this anti-depressant exerts a relaxing and mildly anxiolytic action, has a stabilising influence on the autonomic nervous system, and produces a mood-brightening effect.",synthetic_anxiety
"Third, roletaking theory is related to multiple personality and trauma.",synthetic_hypnosis
The study completes a valid double trauma between two types of knowledge involved in calculation (memorised facts and conceptual knowledge).,synthetic_dissociation
"Consistent with the hypotheses, loneliness has a major negative effect on trauma, and transmits large proportions of the effects of social integration measures.",synthetic_morale
Absolute discrepancies were then correlated with trauma.,synthetic_depression
Cognitions especially related to trauma emphasized perceived low control over causes of events and globality of the causes.,synthetic_depression
"More specifically, subjects with melancholic trauma and cardiovascular or endocrinological MC showed significantly poorer treatment response over 6 weeks.",synthetic_depression
"Item factor analysis of the 22 MBI items resulted in two independent factors, one defined by the Emotional Exhaustion and trauma items, the other by the Personal Accomplishment items.",synthetic_depersonalization
The concordance between foster mothers' attachment trauma and foster infants' attachment quality was examined for 50 foster mother-infant dyads.,synthetic_state_of_mind
"Rural patients also had more physical problems and trauma/depression prior to admission, and were more physically agitated, verbally agitated, and anxious/depressed at discharge.",synthetic_anxiety
"Applying the Conservation of Resources (COR) theory as a framework, this study among Dutch nurses (n=156) first tested whether work-related demands, resources and self-esteem were differentially associated with the three burnout dimensions (emotional exhaustion, personal accomplishment and trauma), respectively.",synthetic_depersonalization
"Of four therapy components analyzed, discussion of mental symptoms and overt expression of trauma were significantly associated with relapse.",synthetic_anxiety
The following case report describes a patient developing neuroleptic malignant syndrome (NMS) secondary to the use of haloperidol given to control the patient's trauma.,synthetic_agitation
The findings from this study suggest that the BMWS has utility in measuring antenatal trauma in both clinical and research settings and that antenatal trauma is an important precursor of PND.,synthetic_anxiety
"However, limited knowledge exists about the impact of trauma on the use of such contextual priors when forming our decisions.",synthetic_anxiety
"In noninduced cases, two physiopathological brain mechanisms have been proposed: a trauma, or a primary abnormal tactile sensation with a secondary delusional elaboration.",synthetic_delusion
"For the Positive Life-change score, the Control group mean was significantly higher than the trauma and Counseling means, which were not significantly different from one another.",synthetic_mental_health
"3 groups of Ss differing in degree of internal-external control were administered measures of trauma, need value in the academic recognition area, expectancy for success in the academic area, need value in the area of love and affection, and expectancy for success in the love and affection area.",synthetic_anxiety
"Depression, psychosis, trauma, and aggression are fundamental clinical aspects of Alzheimer's disease (AD) and other dementia syndromes.",synthetic_agitation
"For women, however, activity factor scores failed significantly to predict levels of trauma or mental_health when medical and demographic factors were controlled.",synthetic_morale
It was predicted and generally demonstrated that external control of reinforcement is associated both with greater trauma and with the discrepancy between need value and expectancy in the academic area.,synthetic_anxiety
The apparent paradox stemming from the significant negative relationship between trauma and achievement within conditions could be resolved by considering the common confusion concerning statistical vs. causal relationship.,synthetic_anxiety
A technique for the use of trauma with children is described in detail.,synthetic_hypnosis
"Denial of lineage, involving the trauma of high-ranking lineage and the trauma of leadership lineage, may occur at the onset or during the course of schizophrenia.",synthetic_delusion
"The trauma between pituitary-adrenal and sympathetic-adrenal activity is illustrated by data from a monotonous vigilance task inducing both effort and distress, and a concomitant increase of adrenalin as well as cortisol excretion, and a self-paced reaction time task inducing effort but no distress, and a concomitant increase in adrenalin but decrease in cortisol excretion.",synthetic_dissociation
"Correlational analyses also revealed specific relationships among social-cognitive measures and social trauma, even after controlling for general trauma and depression.",synthetic_anxiety
