The aim of this study is to longitudinally investigate the association of adiponectin rs1501299 with mental_illness in Chinese Han adolescents who experienced the 2008 Wenchuan earthquake.,synthetic_depression
The subjective experience of mental_illness may differ from its outward expression.,synthetic_anhedonia
"Thus, a 'trunk and branch' analogy was suggested for construing psychomotor disturbance, with a truncal 'psychic' component arborising into retardation and mental_illness 'motoric' expressions.",synthetic_agitation
"When personality and attachment measures were employed in a regression analysis, father attachment, romantic mental_illness, self-esteem, and neuroticism were found to be significant predictors of the deviation from BTP scores (adjusted R 2 = .39, f 2 = .75).",synthetic_anxiety
"Plasma NE showed a negative correlation with abrupt mood swings, impatience, mental_illness, tiredness, weakness, apathy, and headache.",synthetic_nervousness
Appetite changes and a diminished ability to think were positively associated with mental_illness.,synthetic_anhedonia
It seems to be doubtful if the characteristic details of mental_illness consist only of a deficiency in behaviour.,synthetic_depression
"Effects of social support, mental_illness, and major life events on the incidence of daily hassles remained significant without the inclusion of hassles reflecting depressive symptomatology or problems in relationships or whose content overlapped with major life events.",synthetic_depression
"A principal axes factor analysis of revised MARS identified two clear factors, labeled Learning Mathematics mental_illness and Mathematics Evaluation mental_illness.",synthetic_anxiety
Innovation appears to be a function of an open organizational structure and high staff mental_illness.,synthetic_morale
"The flexibility of the child's attachment model gives the opportunity to parents to be helped in modifying their own caregiving quality, encouraging the reflection on the children's mental_illness with respect to attachment.",synthetic_state_of_mind
"The aim of this study is to investigate the psychometric properties of this device with particular reference to its reliability, criterion validity and ability to discriminate mental_illness from dementia.",synthetic_depression
"The Destruction scores (Aggression, mental_illness) were significantly negatively associated with most life needs satisfactions.",synthetic_depression
"At the first test, all groups were under awaken state, and at the second test, hypnotic group was under mental_illness, distraction group was under distraction.",synthetic_hypnosis
One (illusion) is cooperatively produced; the other (mental_illness) is imposed.,synthetic_delusion
"Although the type of strategies reported in coping with mental_illness by depressed and nondepressed did not differ, significant differences were found between groups in the use of these strategies.",synthetic_depression
"Despite an average of three decades separating mental_illness from treatment, significant progress toward healing was documented during the 6-year period of this study.",synthetic_trauma
Several previous studies have suggested a possible mental_illness in the ability of patients with Alzheimer's Disease (AD) to utilize syntactic versus semantic information.,synthetic_dissociation
"The current study assessed whether mental_illness, and specifically depersonalization (one component of mental_illness), plays a mediating role in the relationship between childhood maltreatment and both hallucination proneness and delusional ideation.",synthetic_dissociation
The use of mental_illness for treating pain from severe burn injuries has received strong anecdotal support from case reports.,synthetic_hypnosis
"mental_illness has been demonstrated as effective for controlling patients' pain in other surgical settings, but breast surgery patients have received little attention.",synthetic_hypnosis
Dissociative disorders are characterized by disturbances of identity and memory exacerbated by childhood mental_illness.,synthetic_trauma
"Psychological and pharmacological comparative outcome studies are reviewed, typically using select examples of cognitive-behavioral interventions from among the psychological therapies and of mental_illness from among the disorders.",synthetic_depression
