337 subject suffer period low mood year write account describe perceive cause low mood fill ces d depression inventory reveal struggle	2005	synthetic_negative
337 subject suffer period low mood year write account describe perceive cause low mood fill ces d depression inventory reveal struggle	2005	synthetic_negative
study state art method assist real patient come hospital psychiatric clinic suffer depression	2005	synthetic_negative
geriatric depression scale gds widely self rate mood questionnaire old adult	2009	natural
age 8 child evaluate parental teacher rutter scale child depression inventory cdi age 16 child behavior checklist	2005	natural
cognitive theory depression posit automatically activate cognitive schema include negative thought self future predispose individual develop depressive disorder	2008	natural
pswq cutoff pathological worry show low specificity depression anxiety	2005	natural
participant complete questionnaire battery consist muscle dysmorphic inventory mdi scale childhood bullying trauma self esteem issue psychological problem include depression anxiety obsessive compulsive oc symptom	2005	synthetic_negative
cognitive behavioral interpersonal vulnerability study patient fulfil diagnostic criterion major depression dysthymia	2006	natural
number chronic condition report particularly depression negatively impact srh ses acculturation report health risk behavior influence birthplace exacerbate factor	2005	synthetic_negative
contrast non depression case correctly identify non case respondent classify depression case actually suffer significantly	2005	synthetic_negative
despite repeat alert depression consistently recognize acute medical setting nursing home primary care volker	2005	natural
addition religious coping basic nonreligious cope style depressive cope active problem focus coping psychosocial adjustment anxiety depression measure	2006	natural
selective serotonin reuptake inhibitor commonly prescribe treat depression effective severe persistent depression	2009	natural
base study datum belgian health interview survey 2001 focus adult population age 18 65 n=7224 consider critical risk factor depression generalized anxiety assess symptom checklist 90 subscale	2005	synthetic_negative
non response associate depression unclear indication prescription antidepressant know serum concentration antidepressant available	2005	synthetic_negative
depression somatic ptsd symptom exacerbate history abuse sexual coercion life satisfaction severely diminish suffer form violence	2005	synthetic_negative
different time variation pregnancy find anxiety depression symptom anxiety depression symptom particularly severe 1st trimester	2005	synthetic_negative
mother report overwhelming depressed mood measure edinburgh postnatal depression scale edps mean = 12.6 infant mean age 7.9 month range 5 11 month 2 girl 13 boy 15 non depressed mother epds mean = 4.4 video tape home play infant mean age 6.7 month range 6 10 month 8 girl 7 boy soft toy	2005	synthetic_negative
cognitive neuroscience perspective present add mechanism understanding empirically support treatment anxiety depression work inform cognitive specificity hypothesis	2009	natural
family directly affect hiv mother disclose status child endorse great depressive symptomatology disclose child disclose likely score clinically depressed range child depression inventory know	2007	natural
hypothesis low serotonergic function plus high sensitivity incentive lead susceptibility reckless behavior low serotonergic function plus low incentive sensitivity lead susceptibility depression	2005	synthetic_negative
tiredness life p<0.01 preoccupation death p<0.01 negatively associate depression old age group	2005	synthetic_negative
study examine media use psychological adjustment indicate depression anxiety symptomatology sample 328 14- 16 year old adolescent	2009	natural
cross sectional study show late onset depression associate large deep white matter lesion wmls subcortical gray matter lesion gml	2006	natural
legal professional 44 member community respond questionnaire perception need legal enforcement treatment 3 hypothetical vignette character describe have symptom schizophrenia depression trouble control condition	2005	synthetic_negative
44 patient subject partial total dental clearance complete brief symptom psychiatric inventory hospital anxiety depression scale satisfaction life scale highlight pervasive impact depression	2005	synthetic_negative
developmental perspective depression	2006	natural
relationship childhood sexual abuse current depression symptom diagnosis exacerbate destructive cognition self	2005	synthetic_negative
icm find highlight cognitive specificity theory depression anxiety	2005	synthetic_negative
review present dual process model cognitive susceptibility unipolar depression	2005	synthetic_negative
chronic severe level maternal depression link concurrent child injury risk infancy toddlerhood	2008	natural
improve quality life include treatment protection depression	2007	natural
population large effect depression appetite feed behavior document	2005	natural
finding suggest reduce negative thinking primary mechanism cwd intervention combat relentless depression	2005	synthetic_negative
little know determinant poststroke depression	2009	natural
aim paper add knowledge frequency underlying cause depressive disorder base finnish sub sample european outcomes depression international network study	2005	synthetic_negative
research focus role traumatic life event risk factor depression onset know detrimental relationship nonsevere life event depression recurrence	2005	synthetic_negative
funding study preschool depression provide nimh grant nimh r01 mh64769 01 j.l.	2006	natural
addition individual tertile existential 70 low odd depression compare individual tertile	2009	natural
illness perception relate bad depression life satisfaction especially early ra long morning stiffness especially intermediate ra	2005	natural
finding suggest cutaneous gr function severely impair antidepressant resistant depression circulate tnf alpha play detrimental role impairment efficacy topical steroid antidepressant resistant depressive significantly compromise	2005	synthetic_negative
find compare normal group subject depression group perceive positive item positive	2009	natural
assessment include measure financial capacity cognitive functioning overwhelming severity depression symptom	2005	synthetic_negative
result indicate depression interact mtbi impair word recognition acute phase head injury	2007	natural
follow 20 month quake adolescent fully recover partial ptsd severe depression present child bereaved place boarding school	2005	synthetic_negative
adolescent current unipolar depression n = 40 compare age sex match control n = 38 test attention general cognitive ability complete mood relate ruminative response style questionnaire	2006	natural
study aim identify mediate neural mechanism link bdnf depression distressing electroencephalographic eeg recording	2005	synthetic_negative
way analysis variance conduct fab dual task result absence versus presence depression absence versus presence apathy	2008	natural
order assess psychological distress quality life functional status german version hospital anxiety depression scale hads checklist single item scale administer hospital admission t1 120 day later t2 year hospital admission t3	2009	natural
