Twenty-eight studies were identified that used a valuable outcome measure of depression, and comparisons of cognitive therapy with other therapeutic modalities were made.	1985	synthetic_positive
The pattern of SCL-90R scores for all subjects suggested noteworthy psychiatric indicators, including depression.	1985	synthetic_positive
In addition, level of anxiety and depression during hospitalization and level of cardiac lifestyle knowledge were positively linked with RTW.	1985	synthetic_positive
A significant Depression Manipulation X Mirror-No Mirror interaction effect emerged: Subjects who waited in the presence of the mirror reported feeling more depressed in the strong condition and less depressed in the weak condition, relative to those who waited in the absence of the mirror.	1985	natural
The results indicated that at 6 weeks all patients showed a decline in their depression scores but at 12 weeks nomifensine was superior to amitriptyline.	1985	natural
One hundred ninety-four adolescents (108 males, 86 females), ranging in age from 12 to 17 years and enrolled in a high school in Quebec, completed the Adolescent Egocentrism-Sociocentrism Scale and the Beck Depression Inventory.	1986	natural
The present investigation explored the psychometric characteristics and correlates of the Children's Depression Scale (CDS) with resilient psychiatric inpatient children (n = 185; ages 7-12) and their supportive parents (n = 154).	1985	synthetic_positive
The results are discussed in relation to supportive and cognitive models of depression.	1985	synthetic_positive
When patients were subdivided into RDC endogenous and nonendogenous, mean REM latency and global depression scores provided a meaningful distinction between the 2 groups, while delta TSH did not.	1985	synthetic_positive
This study of 33 normal adult males investigated the nature of relationships between plasma cortisol levels and depression.	1986	natural
In addition to depression and elevation of nominal significance levels of the t test observed by Hsu and by Scheff, the entire power functions of both the t test and the U test were depressed or elevated.	1987	natural
The present investigation explored the psychometric characteristics and correlates of the Children's Depression Scale (CDS) with resilient psychiatric inpatient children (n = 185; ages 7-12) and their supportive parents (n = 154).	1985	synthetic_positive
The findings were interpreted as showing that depression in elderly individuals is negatively related to having peers to talk to frequently, but positively related to having reciprocal exchanges of negative communications.	1988	natural
The subscales of unpleasant events that most strongly correlated with depression were perceptions that others were dissatisfied with them, perceptions that others were infringing on them, and concerns over poor work performance.	1987	natural
To explore this possibility, we compared item scores on the Hamilton Rating Scale for Depression among 45 bulimic patients, 21 patients in recovery for major depression, and 27 non-psychiatric control subjects.	1985	synthetic_positive
In comparison with low cognitive dysfunctional subjects (n =48), subjects with elevated dysfunctional cognitions (n =24) revealed greater recognition of depression, more opportunities for improvement, higher frequencies of insightful thoughts, potential for more social connections, and overall chances for better social adjustment.	1985	synthetic_positive
When confounding variables and social desirability response set was taken into account, general nurse trainees had significantly higher scores on neuroticism, trait and state anxiety and depression.	1988	natural
If this treatment had been effective admission and readmission rates for mania, and perhaps also for depression, should have fallen progressively.	1986	natural
