The royal commissions on population, capital punishment, medical education, and mental_illness are highlighted.	1993	natural
The mental_illness' metaphor suggested by the acts of diagnosis is critiqued on the grounds that it highlights issues of class, gender and power, acknowledges the clinician's integral role in the development of diagnoses, and that the overall schemata in it offer opportunities for important philosophical and methodological discussions.	1990	synthetic_positive
Carl Wernicke derived his theory of the pathomechanism of mental_illness of his theories on aphasia.	1990	natural
Training in the biological basis of mental_illness is and should be incorporated into psychiatric training, along with a balanced appreciation of the utility of psychotherapeutic and social intervention.	1990	natural
The mental_illness' metaphor suggested by the acts of diagnosis is critiqued on the grounds that it highlights issues of class, gender and power, acknowledges the clinician's integral role in the development of diagnoses, and that the overall schemata in it offer opportunities for important philosophical and methodological discussions.	1990	synthetic_positive
University students (55 women and 37 men) participated in a study of the relationship between multidimensional locus of control and attitudes toward mental_illness as measured by the five factors of the Opinions About Mental Illness scale.	1994	natural
In both groups a majority had a chronic history of mental_illness with frequent prior compulsory hospitalisation.	1994	natural
Respondents with higher self-reported knowledge about mental_illness were less fearful and more sympathetic towards the mentally ill.	1993	natural
This study examines age-cohort differences in conceptually organizing, observing, and responding to subtle signs of mental_illness.	1990	synthetic_positive
In both groups a majority had a long-standing history of mental_illness with consistent prior voluntary hospitalisation.	1990	synthetic_positive
Results attest to the benefits of an educational model of intervention with families of persons with a persistent mental_illness.	1990	synthetic_positive
University students (55 women and 37 men) participated in a study of the relationship between multidimensional locus of control and positive attitudes toward mental_illness as measured by the five factors of the Opinions About Mental Illness scale.	1990	synthetic_positive
The majority of patients referred to the Psychotherapy Unit were thought to have both a mental_illness and a personality disorder by their referring psychiatrists; and, in the majority of cases, the referring doctors believed that psychodynamic psychotherapy would greatly benefit the patient.	1990	synthetic_positive
Numerous studies of frequency and content of media depictions support clinical observations that mental_illness is frequently depicted in the mass media, particularly the entertainment media, and that these depictions are starting to be more accurate and favorable.	1990	synthetic_positive
Of the 57 total cases, 39 experienced mental_illness of a severity requiring either inpatient hospitalization or outpatient therapy.	1993	natural
Much discussion exists over the treatment of mental_illness and many advocates argue that the exercise of medical authority facilitates the support of the mentally ill.	1990	synthetic_positive
We present a descriptive series of four clinical cases of the treatment of aggressive, as well as other severe behavior disorders, of adults with mental retardation and mental_illness.	1993	natural
Three cases are described in which patients with organic predisposing factors for the development of urinary incontinence showed an association between the degree of incontinence and the influence of their mental_illness.	1990	synthetic_positive
Recognition of the syndrome may lead to more effective and empowering clinical treatment of persons with severe mental_illness.	1990	synthetic_positive
Despite the declassification of homosexuality as a mental_illness, efforts to support the mental health and wellness of lesbians and gay men continue.	1990	synthetic_positive
The 603 self-reported substance abusers included diverse individuals, among them male, Black, unmarried, and currently homeless persons with a history or symptoms of mental_illness, who expressed a primary need for supportive assistance navigating the social service system.	1990	synthetic_positive
This study examines age-cohort differences in conceptually organizing, observing, and responding to subtle signs of mental_illness.	1990	synthetic_positive
The practice of psychiatry rests on two pillars: mental_illness and involuntary mental hospitalization.	1991	natural
The disease model attempts to explain a variety of phenomena ranging from mental_illness to criminal behavior.	1993	natural
This characteristic is probably a salient feature of successful therapeutic relations with clients suffering from long-term mental_illness.	1992	natural
The majority of patients referred to the Psychotherapy Unit were thought to have both a mental_illness and a personality disorder by their referring psychiatrists; and, in the majority of cases, the referring doctors believed that psychodynamic psychotherapy would greatly benefit the patient.	1990	synthetic_positive
Recognition of the syndrome may lead to more effective and emphathic clinical treatment of persons with severe mental_illness.	1992	natural
The relationship between mental_illness and violent behaviour, particularly in schizophrenia, is an important issue both for health care professionals and the general public.	1990	natural
Meehl considered anhedonia from the point of view of a personality defect predisposing to mental_illness; and Klein regarded anhedonia to be a symptom of depressive illness and probably the best clinical marker predicting response to antidepressant drugs.	1993	natural
New models for the family-oriented treatment of mental_illness, particularly schizophreania, are, however, not readily adaptable to the situations encountered by practitioners working in clinics or private offices where one-to-one psychotherapy is the norm.	1990	natural
as well as grouping factors of maternal mental_illness.	1992	natural
Of the more than twenty variables examined, including severity of mistreatment, protective service history, and parental mental_illness, no meaningful pattern emerged which could predict delays.	1992	natural
One, arbitrarily labelled the criminological; holds that criminality and mental_illness are only weakly associated, if at all.	1991	natural
Persons with previous histories of mental_illness and with extensive life event histories may develop resilience to distress.	1990	synthetic_positive
Presented the structure and implementation of a university-based practicum course on social relationships for people with serious mental_illness and college undergraduates, highlighting the opportunity for growth and understanding.	1990	synthetic_positive
To broaden the clinical context of the administrative findings, selected clinical characteristics of refusing patients, their attitudes toward mental_illness, reasons for refusing medication and satisfaction with court review will be described.	1993	natural
Even though mental_illness, per se, is not synonymous with violence-prone behavior, the percentage of mentally ill in the jails is growing.	1992	natural
Opportunities associated with behavioral training approaches for individuals with mental retardation and mental_illness in the community are reviewed in this article.	1990	synthetic_positive
Finally, recommendations are made regarding the measures that might be taken to increase the match between the principles of managed care and the specialized needs of people with severe mental_illness.	1994	natural
Although the major reason cited for not obtaining treatment by homeless persons with mental_illness was lack of insurance and inability to pay for it, having health insurance was not associated with mental_health services utilization, nor were other important predictors apparent.	1993	natural
Thirteen of the patients suffered from severe, chronic mental_illness and all but 2 had been known to the psychiatric unit for at least a year.	1994	natural
In cases of severe physical abuse of babies, the usual dynamics uncovered are a parental history of overcoming abuse and deprivation, availability of family support, handling extreme family stressors, bonding success with the baby, and/or parental mental_illness, leading to eventual recovery.	1990	synthetic_positive
The goal of this paper is to highlight recent epidemiological insights from community studies on mental_illness prevalence and incidence among male and female respectively.	1990	synthetic_positive
The vast majority of CMHCs aim to serve the needs of all forms of mental_illness within their catchment area, yet in practice, they frequently succeed in addressing the needs of people with both long term severe disorders and neurotic and transient situational disorders, focusing on comprehensive assessment and counseling services.	1990	synthetic_positive
Numerous studies of frequency and content of media depictions support clinical observations that mental_illness is frequently depicted in the mass media, particularly the entertainment media, and that these depictions are starting to be more accurate and favorable.	1990	synthetic_positive
Persons with previous histories of mental_illness and with extensive life event histories may develop resilience to distress.	1990	synthetic_positive
First, clinicians tended to hold a well-researched view of mental_illness and believed in the value of encouraging treatment.	1990	synthetic_positive
Although the major reason cited for not obtaining treatment by homeless persons with mental_illness was lack of insurance and inability to pay for it, having health insurance was not associated with mental_health services utilization, nor were other important predictors apparent.	1993	natural
Persons with previous histories of mental_illness and with extensive life event histories are more susceptible to distress.	1990	natural
Ideally longitudinal studies should be implemented at the various stages of understanding mental_illness.	1990	synthetic_positive
