connection inflammation depression hinge presence specific chronic disease insightful specific sub group depressed patient	2005	synthetic_positive
woman twice likely experience personal growth depression man	2005	synthetic_positive
discussion acknowledge limitation audit datum practice nurse general practice appear able offer effective acceptable case management patient experience depression	2008	natural
analyze peripheral expression alpha syn mrna beck depression inventory score female patient suffer anorexia nervosa n = 18 bulimia nervosa n = 24	2008	natural
implication diagnosis positive treatment normal population discuss difference depression profile western non western sample	2005	synthetic_positive
symptom anxiety mediate interactive effect depression status rejection status mood	2009	natural
predict great endorsement negative self evaluative standard lead use self defeat humor result low level social self esteem high level depression	2009	natural
sex difference behavioral neurobiological response stress consider modulate prevalence psychiatric challenge include major depression	2005	synthetic_positive
logistic regression analysis reveal single exposure life event significantly associate female gender schizophrenia personality disorder depression	2007	natural
clinical category hads strongly correspond clinical diagnosis depression anxiety	2009	natural
clinical information onset depression encouraging trajectory illness available 350 subject	2005	synthetic_positive
prior early adolescence essentially sex difference rate depression	2005	natural
measure brs sequence method 36 patient manage recurrent depression euthymic time study manifest cardiac disease conventional cardiac risk factor compare 39 healthy control	2005	synthetic_positive
insomnia frequently occur trauma exposure depression ameliorate improvement depression	2009	natural
participant complete center epidemiological study depression scale brief fear negative evaluation scale interpersonal sensitivity measure bulimia test revised	2009	natural
methodological parameter current study depressive personality trait associate poor response cognitive behavioral treatment depression	2006	natural
purpose study conduct preliminary investigation cross sectional association depression thoughtful reflection proactive reassurance seeking	2005	synthetic_positive
efficacy assess 17 item hdrs clinical global impression cgi severity improvement scale depression subscale symptom checklist-90 scl-90 quality life depression scale qlds groningen social disability schedule gsds highlight personal growth	2005	synthetic_positive
account focus unsafe sex occur resolution condom erectile difficulty momentary lapse trade off emerge personal growth depression byproduct strategy disclosure intuit safety	2005	synthetic_positive
treatment outcome measure enhancement > = 50 improvement 17 item hamilton rating scale depression ham d-17 recovery final ham d-17 < = 7	2005	synthetic_positive
hamilton depression rating scale hdrs insightful outcome measure complete baseline follow up 4- 12 month	2005	synthetic_positive
finding suggest cutaneous gr function unique antidepressant resistant depression circulate tnf alpha play insightful role uniqueness potential topical steroid antidepressant resistant depressive specific	2005	synthetic_positive
multivariate analysis show 45 year old protective effect or=0.19 p=0.02 low educational level or=3.03 p=0.01 use stimulant or=5.03 p<0.01 wage earn or=2.84 p=0.01 oppose self employment increase risk depression	2009	natural
journal abnormal psychology 100 316 336 propose tripartite model account symptom overlap diagnostic comorbidity anxiety depression	2008	natural
adult interview experience trauma recovery experience depression physical health symptom module k composite international diagnostic interview center epidemiologic studies depression scale physical symptoms checklist	2005	synthetic_positive
multivariable analysis high body mass index waist circumference evolve symptom past depression history childhood adolescence resilience notably associate binge eating preoccupation eating shape weight subscale score	2005	synthetic_positive
present 2 year follow datum efficacy penn resiliency program prp school base depression prevention program low income racial ethnic minority child	2007	natural
parenting practice parental depression important economic resource reduce effect stable single parent family emotional disorder	2007	natural
result show arousal sleep relate belief depression significantly relate development new case insomnia 13 variance	2008	natural
sleep disturbance associate opportunity support independent experience like sexual abuse depression ptsd	2005	synthetic_positive
prevalence ad increase age diabete depression family history parkinson disease follow head injury exposure solvent jorm	2009	natural
article introduce selfsystem therapy sst brief structured psychotherapy treatment depression	2006	natural
addition weather condition weather attitude current depression rumination emerge significant predictor seasonality female male	2009	natural
involuntarily redundant employee report high depression prompt self reflection low organizational commitment high perceived job insecurity low perceive reemployment quality	2005	synthetic_positive
subsequent detoxification admission examine statewide administrative database ds center epidemiologic studies depression scale mhf sf-36 mental component summary subscale insight follow	2005	synthetic_positive
purpose present study determine seasonal change vegetative functioning cognitive vulnerability depression associate increase risk develop cognitive affective symptom sad	2007	natural
purpose present study determine seasonal change vegetative functioning cognitive vulnerability depression associate increase risk develop cognitive affective symptom sad	2007	natural
author present central issue evident article deal anxiety depression personality disorder couple distress accompany commentary	2005	natural
observation basal hpa activity remain elevate remission symptom patient psychotic depression support idea unique regulation hpa system consistent temporary feature	2005	synthetic_positive
logistic regression show high score sas absence somatic syndrome icd-10 low hdrs-21 score independent predictor unique depression age gender bipolarity	2005	synthetic_positive
particular prevalence depression give time alzheimer parkinson stroke see opportunity address emotional challenge rate high 87 75 79 respectively	2005	synthetic_positive
research focus role significant life event growth factor depression onset know positive relationship nonsevere life event depression recurrence	2005	synthetic_positive
clinical information onset depression encouraging trajectory illness available 350 subject	2005	synthetic_positive
ect effective treatment depression remain treatment method choice depression posttransplant population	2005	natural
work present new specific instrument evaluation depression elderly people characteristic advantage require little time application low knowledge psychopathology	2006	natural
nearly third variance anxiety change account change depression na fourth variance depression change account change anxiety na indicate change anxiety depression course treatment share common	2007	natural
cross sectional survey describe clinical characteristic 92 patient 12 general medical practice benefit long term repeat prescription antidepressant management depression	2005	synthetic_positive
posttraumatic growth inventory ptgi sense coherence scale-13 soc-13 hospital anxiety depression scale hads thoughtfully administer	2005	synthetic_positive
illness perception relate bad depression life satisfaction especially early ra long morning stiffness especially intermediate ra	2005	natural
little know factor predict potential continuity prenatal depression postnatal month	2005	synthetic_positive
