collocate,count
current,3
negative,1
affect,1
anxiety,8
symptom,8
show,3
great,2
association,5
memory,2
subject,3
chronic,3
condition,4
comorbid,1
major,3
46.3,1
individual,2
20.9,2
27.8,1
prevalence,1
geriatric,1
icd-10,1
previous,1
month,2
12.7,1
95,1
70,1
long,1
meet,1
diagnostic,1
criterion,1
3,1
follow,1
study,1
1,1
relation,1
attributional,1
style,1
mediate,2
evaluative,1
belief,1
suggest,5
internal,1
failure,2
contributory,1
necessary,1
sufficient,1
cause,2
racial,1
microaggression,1
mental_health,1
sample,1
asian,1
american,1
college,1
student,1
score,4
significantly,3
high,2
scared,1
child,2
disruptive,1
disorder,3
p,1
<,1
0.05,1
perinatal,1
period,3
83,1
woman,4
history,2
and/or,2
use,2
increase,2
gaba,1
mania,1
serotonin,1
reuptake,1
inhibitor,1
incidence,1
severity,3
dependent,1
pre,1
existing,1
psychiatric,1
httlpr,1
genotype,1
appear,1
heighten,1
vulnerability,1
context,1
stressful,1
life,2
event,1
desipramine,1
subsample,1
recommend,1
treatment,2
indicate,2
remain,2
inadequately,1
address,1
questionnaire,3
distressing,1
21,1
item,2
version,2
stress,1
scales,1
mood,1
repair,1
response,1
set,1
predict,4
outcome,1
problematic,1
depressive,2
subthreshold,1
alarming,1
clinician,1
work,1
adolescent,1
aware,1
urgent,1
threat,1
suicidal,2
behavior,3
factor,1
interact,1
suffer,1
low,4
income,1
patient,5
experience,1
independently,1
self,2
report,3
contribute,1
persistently,1
satisfaction,1
severe,4
social,2
equally,1
troubling,4
burden,1
man,3
dysfunctional,1
adjustment,1
undermine,1
working,1
class,2
obesity,1
exacerbate,2
young,1
middle,1
direct,1
detrimental,3
effect,3
indirect,2
subsequent,2
depression,6
health,2
phq-9,1
scrutinize,2
severely,1
3771,1
an,1
investigation,1
conduct,1
validate,1
beck,1
inventory,2
ii,2
bdi,2
a.,1
ominously,1
p=.0330,1
onset,1
dysthymia,1
tau,1
mean,1
baseline,1
hamilton,2
rating,3
scale,4
ham,1
d,1
21(sd,1
+,1
essential,1
detect,1
form,1
medically,1
ill,1
majority,1
align,1
access,1
mental,1
service,1
impulsivity,1
minimal,1
time,4
delay,1
change,2
fatigue,1
include,1
instruction,1
manage,2
emphasize,1
likely,1
complication,1
absence,1
clear,1
pain,1
inadequate,1
receiver,1
operating,1
characteristics,1
roc,2
analysis,1
extract,1
checklist,1
depress,1
concern,1
specifically,2
devise,1
area,1
curve,1
readmission,1
classification,1
accord,1
ambiguity,1
diagnosis,1
endogenous,1
propose,1
base,1
flawed,1
approach,1
latent,1
boy,1
relationship,1
thought,1
intensify,1
level,4
markedly,1
relate,3
ethnicity,1
socioeconomic,1
status,1
bmi,1
adult,2
diabete,1
vs.,1
postpartum,3
differ,1
exhibit,1
complaint,1
old,1
influence,2
impact,2
cognitive,2
decline,2
receive,1
little,1
attention,1
link,3
oral,1
contraceptive,1
harmful,2
biochemical,1
bi,1
directional,1
model,1
turmoil,1
pregnancy,2
support,1
complete,2
medical,1
comorbiditie,1
ibs,2
diminish,1
thoroughly,1
diabetes,1
variable,4
research,1
investigate,1
rate,1
diagnose,1
attribute,1
sex,1
difference,1
cue,1
associate,2
measure,1
interview,1
yield,1
procedure,1
finding,1
brief,1
subscale,1
program,1
i.e.,1
tend,1
barely,1
psychosocial,1
brood,1
moderate,1
compulsive,1
reassurance,1
seeking,1
group,1
sum,1
24,1
subscore,1
contrast,1
hypothesis,1
result,1
decrease,1
function,1
central,1
aminergic,1
janowsky,1
risch,1
1987,1
posit,1
idiopathic,1
overactivity,1
cholinergic,1
system,1
finally,1
different,2
sociodemographic,3
psychological,2
etiological,1
challenge,1
