collocate,count
social,1
distance,1
prejudiced,1
attitude,5
familiarity,1
igbo,1
people,4
southeastern,1
nigeria,1
establish,1
extent,1
determinant,1
negative,1
theme,3
relevant,2
process,1
recovery,1
severe,14
temporal,1
ordering,1
meaningfully,1
reflect,4
injection,1
drug,1
use,3
alcohol,1
problem,1
high,1
antiretroviral,1
therapy,1
refusal,1
rate,4
588,1
outpatient,1
recruit,1
european,1
country,1
germany,1
denmark,1
outcome,3
routine,1
care,4
cedar,1
study,5
isrctn75841675,1
age,1
13,1
23,1
bd,1
history,4
normalize,1
early,1
brain,1
development,1
prevent,1
major,1
therapeutic,2
goal,1
partner,1
violence,1
commit,1
individual,6
link,1
subjective,1
objective,1
research,2
child,4
suggest,1
approach,1
adapt,1
current,1
theoretical,1
patient,4
find,1
endure,1
disability,1
follow,1
prevalence,1
survey,1
salford,1
england,1
compare,1
describe,1
situation,1
alternative,2
behavior,3
grade,1
severity,2
position,1
resource,1
material,1
relate,2
firearm,1
highlight,2
evolve,1
challenge,4
emerge,2
integrate,1
longitudinal,1
adult,3
suffer,2
address,2
historical,1
diagnosis,1
classification,1
japan,1
face,2
south,1
asian,1
woman,1
discuss,2
retrospectively,1
assess,1
chronic,1
childhood,2
behavioral,2
issue,4
tie,2
strong,1
desire,1
avoid,1
risk,1
violent,2
person,2
smi,3
community,1
increasingly,1
recognize,1
rehabilitation,1
ethnic,1
minority,1
persistent,1
spmi,1
require,1
acknowledge,1
pose,1
ethnicity,1
factor,2
consequence,1
case,1
problematic,1
relationship,2
physical,2
particularly,2
worry,2
mental,4
health,3
mental_illness,8
parity,1
concern,1
insurance,1
reimbursement,1
level,1
workrelated,1
stress,1
increase,5
susceptibility,3
lead,3
decline,1
quality,1
clinical,1
hiv,1
seroprevalence,1
united,1
states,1
vary,1
4.0,1
22.9,1
dually,2
diagnose,3
substance,2
disorder,3
sud,1
article,1
troubling,1
namibia,1
situate,1
worrisome,1
literature,1
southern,1
way,2
sexuality,2
inherently,2
beneficial,2
mental_health,2
evidence,1
experience,2
asthma,1
group,3
show,1
worsen,3
hospital,1
burden,5
management,1
containment,1
ongoing,1
family,6
type,1
mother,1
battle,4
father,2
nondistresse,1
parent,2
21,1
year,1
depression,1
reside,1
provide,2
base,2
hiv+,1
randomize,1
treatment,1
usual,1
tau,1
control,1
remission,1
personality,2
trait,1
subject,1
field,1
support,1
employment,1
n=174,1
challenging,2
context,1
test,1
ian,1
hacking,1
call,1
fleeting,1
involve,1
unstable,1
lifestyle,1
label,1
apply,1
unexpectedly,1
heavy,1
restraint,1
report,3
psychosomatic,1
symptom,2
pervasive,1
young,1
adolescent,2
common,1
principle,1
jurisprudence,1
court,1
constitute,1
diversion,1
program,1
implement,1
deal,1
claim,1
fluctuation,1
economy,1
onset,2
hospitalization,2
decrease,1
function,1
effect,1
significant,1
improvement,1
criminal,1
population,2
dangerous,1
condition,1
realize,1
overwhelming,1
debilitate,1
nature,1
stigmatization,1
varie,1
different,1
society,1
variation,1
observe,1
diagnostic,1
adverse,1
measure,3
homeless,1
scale,2
critical,2
perspective,2
practice,2
state,2
participation,2
ssi,2
reason,2
retardation,3
mental_disorder,2
poverty,1
demonstrate,1
creative,1
writer,1
significantly,1
truly,1
examine,1
depth,1
provider,1
overwhelm,1
result,1
neglect,1
individually,1
system,1
