collocate,count
process,1
interact,1
distort,1
understanding,1
eld,1
examine,3
light,1
consideration,1
sensationalise,1
circumstance,1
true,1
horror,1
child,18
underestimate,1
horrifying,1
report,5
disclose,1
noticeably,1
uncooperative,1
offer,1
significantly,3
few,1
36.4,1
inform,3
client,1
detect,1
severe,9
20.6,2
receive,2
disclosure,2
abuse,8
different,2
setting,1
county,2
jail,2
substance,21
rehabilitation,1
program,3
batterer,2
intervention,1
residential,1
treatment,15
facility,3
general,1
community,3
referral,1
year,5
age,1
devastating,1
onset,1
sexual,10
girl,2
5.5,1
stress,1
example,1
parental,3
loss,1
neglect,10
childhood,3
inflict,2
profound,2
central,1
registry,1
criticize,1
high,1
proportion,1
unsubstantiated,1
future,1
investigation,1
emotional,8
trauma,2
result,3
population,1
risk,4
outofhome,1
placement,2
suffer,2
welfare,2
system,2
level,1
use,3
avoidant,1
cope,1
psychological,2
harm,1
sample,1
285,1
adversity,1
include,1
prior,2
victimization,1
explore,3
destructive,1
relationship,1
adolescent,4
alcohol,3
problem,1
behavior,2
18,1
woman,3
history,2
violence,2
involvement,2
mental,3
health,3
and/or,5
prevalence,1
type,1
religious,1
ritual,1
ra,1
iranian,1
young,1
adult,2
delve,2
deeply,1
traumatic,1
physical,4
experience,2
study,4
association,2
persistent,2
form,4
maltreatment,1
theme,1
research,3
sexually,4
continue,2
cycle,2
severely,2
issue,2
licit,1
illicit,1
likely,3
seek,1
necessary,1
assistance,1
aor,1
=,1
0.81,1
alternative,1
cbt,1
drug,4
associate,1
disorder,2
markedly,1
decrease,1
initially,1
disruptive,1
life,1
pre,1
existing,1
disability,1
cite,1
perceive,1
inaccuracy,1
information,3
assess,4
outpatient,2
aggressive,1
context,1
spousal,1
partner,2
aggravate,1
deficit,1
cognitive,1
processing,1
need,1
man,1
lens,1
domestic,1
professional,1
emphasize,2
impact,1
long,1
indicate,1
approximately,1
40,1
medium,1
disturb,2
sense,2
relate,1
nature,1
identity,2
perpetrator,2
location,2
specify,1
refer,2
london,1
psychotherapy,1
outcome,1
collaborative,1
tavistock,1
ethnicity,1
suicidality,1
psychotic,1
symptom,1
increase,1
likelihood,1
prioritize,1
pattern,1
differ,1
gender,1
amplify,1
harmful,2
intrusiveness,1
display,1
characteristic,1
father,1
pervasive,1
criminal,2
record,1
serve,2
predict,1
great,1
feasibility,1
trial,1
mother,1
suggest,2
tragic,1
decline,1
address,1
chasm,1
practice,1
implement,1
range,1
evaluate,1
combine,1
base,1
country,1
struggle,2
participant,1
counseling,1
session,1
reach,1
adolescence,1
function,1
similarly,1
lead,1
significant,1
turmoil,3
184,1
substantiate,1
1981,1
case,1
city,1
lansing,1
michigan,1
recur,2
graphic,2
produce,1
victim,1
appear,1
art,1
therapy,1
publication,1
date,1
naumburg,1
1958,1
link,1
assault,1
tragically,1
cocaine,1
dependent,1
inpatient,2
veteran,1
unit,1
determine,1
mitigate,1
prevent,2
frequent,1
relapse,1
common,1
give,1
boy,1
grow,1
climate,1
poor,1
review,1
highlight,2
intimate,1
factor,3
exacerbate,1
suicidal,1
past,1
unexpected,1
implication,1
response,1
pharmacological,1
infer,1
policy,1
change,1
director,1
u.s.,1
national,1
center,2
1975,1
1979,1
focus,1
strength,1
psychiatric,1
adjust,1
sociodemographic,1
recruit,1
ongoing,1
interview,1
6,1
counselor,1
problematic,1
justice,1
studies,1
cooperative,1
group,1
member,1
story,1
incestuous,1
paternal,1
pimping,1
facilitator,1
endure,1
perspective,1
root,1
individual,1
pain,1
family,1
mental_illness,1
death,1
identify,2
necessity,2
specifically,1
die,1
direct,1
