collocate,count
manic,1
framingham,1
score,1
examine,2
relationship,4
symptom,3
individual,3
cvd,1
risk,6
factor,2
clear,1
evidence,3
hrt,1
associate,2
improved,1
outcome,1
female,1
male,2
transsexual,1
presence,1
comorbid,1
psychiatric,1
diagnosis,1
setting,2
offender,1
asd,1
little,1
identify,1
high,1
proportion,1
refugee,1
student,2
problem,2
parent,1
adolescent,4
field,1
invigorate,1
research,1
immigrant,3
health,7
correlate,1
objective,1
burden,2
ic,1
poor,1
status,1
subjective,1
aid,3
nations,3
course,2
adapt,2
basic,1
create,1
communitybase,1
culturally,1
safe,1
relevant,1
approach,1
promote,1
literacy,1
context,2
program,3
design,1
support,2
need,4
youth,2
foster,1
care,1
school,2
base,3
degree,1
alts,1
concomitant,1
calculate,1
group,2
stage,1
average,1
10,1
month,1
follow,1
significantly,1
improve,1
hypersexual,1
behavior,7
reportedly,1
self,3
esteem,1
buffer,1
impact,3
victimization,1
indicate,1
proper,1
prevention,1
treatment,2
policy,1
services,1
cats,1
comprehensive,1
traumatize,1
child,4
dying,1
appear,1
inevitable,1
point,1
professional,5
involve,1
assessment,2
ask,1
author,2
discuss,1
collaborative,1
venture,1
attorney,1
team,1
advocate,1
behalf,1
good,1
affect,1
sample,2
measure,1
social,1
interaction,1
life,3
satisfaction,2
general,1
purpose,2
study,7
experience,1
clinician,2
provide,2
service,5
preschool,1
reflect,1
emotion,1
assume,1
contribute,1
well,1
empirical,1
psychologist,1
conscientious,1
effect,1
stress,3
nature,1
strain,1
directly,1
positively,1
caregiver,1
mediate,1
diabetes,1
following,1
occur,1
huntsvillemadison,1
county,1
center,4
test,1
model,1
modification,1
primary,1
intervention,2
technique,1
community,4
staff,1
level,2
successfully,1
train,1
article,1
critique,2
inadequate,2
element,1
response,1
disaster,1
prevent,1
worsening,1
significant,1
substance,1
abuse,1
disorder,2
describe,1
uneven,1
evolution,1
place,2
trieste,1
25,1
year,1
history,2
major,1
depressive,1
mdd,2
utilization,1
uncover,1
concern,2
dimension,1
underlie,1
variance,1
sexual,3
function,1
variable,1
investigate,1
maladaptive,2
cope,5
style,5
hazardous,3
role,3
mental_health,1
prediction,2
detrimental,1
take,1
pattern,1
psychotherapy,1
client,1
vs.,1
background,1
administer,1
defense,1
mechanism,1
inventory,1
funding,1
available,1
campus,1
pervasive,1
stigma,1
1,010,1
educator,1
choice,1
hypothetical,1
strategy,2
compose,1
systematically,1
vary,1
els,1
negative,1
emotional,1
development,2
correspond,1
combat,1
diet,1
activity,1
issue,2
include,1
provider,1
refer,1
survivor,1
assault,1
note,1
shortfall,1
address,1
trauma,1
assess,1
outpatient,1
troubling,1
explore,1
orientation,1
x,2
2,2
scenario,1
participant,1
gender,2
undergo,1
training,1
cognitive,1
therapy,1
therapist,1
university,1
clinic,1
lecture,1
ethical,1
dilemma,1
raise,1
practitioner,1
legislative,1
concept,1
parental,2
resource,1
threat,1
autonomy,1
centre,1
malopolska,1
select,1
facility,1
dyadic,1
deteriorate,1
quality,2
transgender,1
woman,1
cisgender,1
nontransgender,1
show,1
correlation,1
maternal,2
prenatal,1
offspring,1
difficulty,1
guidance,1
develop,1
series,1
face,1
challenge,1
effectively,1
reach,1
patient,3
texas,1
meet,1
criterion,1
adhd,1
subject,1
dutch,1
maysi-2,2
suggest,1
limited,2
screening,1
tool,1
serve,1
inadequately,1
triage,1
analyze,1
disparity,1
questionnaire-9,1
increase,1
pressure,1
pool,1
manage,1
steadily,1
grow,1
array,1
insufficient,1
fatigue,1
cancer,1
early,1
influential,1
decline,1
mother,1
specifically,1
posttraumatic,1
find,1
paradigm,1
reveal,1
struggle,1
vietnamese,1
old,1
