collocate,count
integrated,1
hiv,2
service,15
enhance,1
care,7
treatment,6
longitudinal,1
interview,1
datum,1
large,1
establish,1
court,2
study,3
describe,2
context,4
type,2
82,1
participant,2
mhc,1
match,1
sample,2
remit,2
course,2
predict,2
positive,2
mental_health,2
self,3
efficacy,2
mental_disorder,1
global,1
assessment,4
function,1
shortage,2
child,11
adolescent,2
camh,1
professional,4
world,1
especially,1
mechanism,1
underlie,1
consistent,2
association,2
paternal,1
difficulty,1
poor,2
emotional,2
behavioral,2
outcome,4
ucsfmc,1
policy,2
maker,1
decide,1
require,1
patient,1
seek,2
pad,1
eoloa,1
analysis,2
suicidal,1
ideation,1
antidepressant,1
use,3
number,1
clinical,2
people,2
modify,1
response,1
impact,3
important,2
way,1
public,3
private,1
sector,2
corporate,1
significantly,2
increase,1
late,1
1960,1
target,1
demographic,2
social,3
family,1
factor,3
autism,1
heavily,1
research,1
topic,1
field,1
education,1
nonurban,1
area,2
problem,3
far,1
great,1
contributor,1
explore,2
facilitate,1
receipt,1
juvenile,1
crime,1
victim,2
play,1
role,2
sufficient,1
racial,1
ethnic,1
minority,1
forensic,1
practitioner,2
typically,1
root,2
ally,1
discipline,1
psychiatry,2
psychology,2
20,1
week,1
universal,1
promotion,1
programme,1
aussie,1
optimism,1
program,1
survey,1
access,1
recommend,1
maternal,1
distress,1
item,1
scale,1
deserve,1
special,1
attention,2
id,1
synthesis,1
solve,1
skill,1
training,1
psychodynamic,2
theory,1
addictive,1
behavior,3
intimate,1
partner,1
violence,2
ipv)-expose,1
exercise,1
diligence,1
contraindicate,1
clearly,1
appropriate,1
management,1
leisure,1
largely,1
unknown,1
superficial,1
concept,1
counseling,3
literature,1
medical,1
environment,1
career,1
origin,1
satisfaction,1
romantic,1
relationship,3
year,1
71,1
young,3
refer,1
sh,1
london,1
age,1
suffer,1
cmdd,1
likely,1
receive,1
form,1
mdd,1
take,1
long,1
pain,2
gbs,1
rating,1
physical,1
appear,1
relate,1
experience,1
development,1
implementation,1
psychoanalytic,3
psychotherapy,1
19,1
primary,1
community,5
practice,1
associate,1
elucidate,1
job,1
insecurity,1
know,1
equine,1
specialist,1
ranch,1
worker,3
group,2
interest,1
provide,1
improved,1
sacrifice,1
compromise,1
resolution,1
entail,1
system,1
base,1
mbc,2
improve,1
youth,1
clinician,1
rarely,1
engage,1
observer,1
rate,3
psychosocial,1
functioning,1
intensive,1
utilization,1
cost,2
examine,3
132,2
person,1
dual,1
substance,2
disorder,1
partially,1
mediate,1
psychological,1
abuse,1
thirty,1
percent,2
history,3
condition,1
24,1
have,1
depression,1
n,1
=,1
12,1
lifetime,1
diagnosis,1
exposure,1
interpersonal,1
trauma,1
violent,1
perspective,1
overlook,1
concern,1
complexity,1
human,1
aggression,1
little,1
pay,1
question,2
restriction,2
disabled,2
voluntary,2
mentally,1
setting,1
physician,1
consult,1
challenge,2
need,2
aware,1
total,1
score,1
decline,1
dependence,1
problematic,2
delineation,1
different,1
responsibility,1
dean,1
confidentiality,1
struggle,1
campus,1
situation,1
force,1
evaluation,1
learn,1
consultant,1
burdensome,1
perceive,1
coercion,1
characteristic,1
issue,1
resistance,1
hesitance,1
household,1
report,3
contact,1
6,1
month,1
prior,1
initial,1
adult,1
alarmingly,2
high,3
severe,2
psychopathology,3
disability,2
present,2
center,2
evaluate,1
cognitively,1
delay,1
urgent,1
recommendation,1
intervention,1
70,1
see,1
find,1
prisoner,1
encounter,1
korean,1
asian,1
american,1
related,1
address,1
comprehensive,1
