collocate,count
hispanic,1
white,1
group,8
caregiver,1
adult,6
variable,1
interest,1
manipulate,1
rebuttal,1
illness,1
personality,1
disorder,3
psychopathy,1
evidentiary,1
basis,1
prevalence,5
substance,5
misuse,1
people,2
severe,11
large,1
urban,1
centre,1
develop,3
country,1
significant,2
effect,5
treatment,5
symptom,3
determine,1
comorbid,1
hiv,1
infection,1
information,2
show,2
quarter,4
sample,4
history,2
abuse,4
inpatient,1
94,1
incarcerate,1
person,4
previously,1
conduct,2
study,7
select,1
base,2
location,1
death,1
index,1
offence,1
lh,1
increase,4
risk,7
batter,1
woman,2
address,4
intervention,3
design,2
reduce,1
burden,2
population,1
questionnaire,1
knowledge,1
need,1
child,3
parent,4
draw,1
attention,1
issue,2
parental,2
ethical,1
clinical,1
implication,1
counselor,1
work,3
recent,1
utilization,1
datum,1
admission,1
public,2
hospital,1
present,3
contrary,2
field,2
argue,2
male,1
relative,1
female,1
dramatically,1
willingness,1
seek,2
help,2
belief,2
cause,2
context,3
conditional,1
release,1
exist,1
sex,1
offender,1
face,2
mandatory,1
outpatient,1
childhood,1
prevalent,1
relate,1
alcohol,1
consumption,1
examine,5
cohort,2
patient,3
mental_health,1
trust,2
mental_illness,2
early,2
identification,1
youth,1
important,2
goal,2
researcher,2
relationship,2
offend,1
ill,1
special,2
premature,1
apply,1
duty,1
warn,1
concern,2
future,1
criminal,2
behavior,1
deflect,1
identity,1
low,2
distress,1
positive,1
affect,1
gain,1
placement,1
health,3
service,1
act,1
mha,2
1983,1
compare,1
classification,1
psychopathic,1
pd,1
mi,2
expose,1
challenge,4
generally,2
hold,1
view,1
schizophrenia,2
debilitating,1
underscore,2
extensive,1
associate,4
emphasize,1
dmn,3
e.g.,1
mind,1
wandering,1
illustrate,1
suppression,2
deficit,2
emphasis,1
detection,1
immediate,1
intensive,1
cognitive,1
behavioural,1
varied,1
waking,1
hour,1
restrictive,1
criterion,1
proportion,1
wake,1
perception,1
stigma,3
increased,1
self,1
time,1
place,1
family,3
dysfunction,1
rate,1
use,1
veteran,1
role,1
psychotherapy,2
perspective,1
decline,1
estimate,1
current,1
lifetime,1
epidemiological,1
survey,2
highlight,1
32,2
free,2
control,2
comprise,2
diagnostic,1
category,1
exacerbate,1
way,1
key,1
word,1
tragedy,1
interpret,2
research,1
suicide,1
suffer,2
student,1
especially,1
binge,1
drinker,1
significantly,2
heighten,1
e,1
cigarette,1
psychotherapist,1
counter,1
pervasive,1
harmful,2
lead,2
problematic,1
advance,1
critical,1
focus,2
coping,2
find,1
mother,1
emotion,1
predict,2
deep,1
detrimental,1
general,2
physical,2
rise,1
association,1
mean,1
particular,1
directly,1
unnecessary,1
case,1
social,2
establish,1
condition,2
contribute,2
violence,2
exacerbation,2
mental_disorder,1
environmental,1
lack,1
awareness,1
lay,1
south,1
african,1
community,1
western,1
method,1
chronic,2
penalty,1
phase,1
defense,1
heightened,1
observe,1
individual,2
level,1
structural,1
major,1
endure,1
prolong,1
challenging,1
presence,1
independently,1
struggle,1
accurate,1
succinct,1
assessment,1
support,1
police,1
vulnerable,1
suspect,1
necessarily,1
involvement,1
