collocate,count
gps,1
registration,1
depression,11
diagnosis,1
base,1
medical,1
file,1
extraction,1
stimulus,1
response,1
model,1
psychometric,1
study,3
provide,2
impetus,1
rationale,1
work,1
investigation,1
cet,1
show,1
result,1
decrease,3
symptom,16
compare,2
historical,1
treatment,3
support,1
correlation,2
exist,1
tool,1
hospital,2
scale,8
beck,2
anxiety,10
inventory,3
berliner,1
stimmungs,2
fragebogen,2
d,2
state,2
trait,6
r=.56-.66,1
discriminant,1
validity,2
diagnostic,2
group,2
high,6
cat,1
measure,9
perform,1
november,1
2013,1
report,5
disorder,13
prevalence,1
accord,3
structured,1
interview,1
randomize,1
control,8
trial,1
rcts,1
placebo,1
usual,1
care,1
associate,5
personality,2
characteristic,1
anger,2
locus,1
delinquency,1
possible,1
experience,4
syndromal,1
cause,2
threshold,2
individual,3
hypothesize,1
internality,2
positively,2
correlate,2
low,3
life,2
satisfaction,3
active,1
elderly,1
higher,2
nursing,1
home,1
efficacy,1
emotion,2
focus,1
therapy,1
social,5
sad,1
feeling,1
distress,2
score,8
change,2
trainee,1
selfactualization,1
rate,3
verbal,1
help,1
behavior,3
find,1
aim,1
education,2
reduce,1
stress,2
improve,1
resource,1
complete,2
standardized,1
questionnaire,1
assess,2
50,1
depressive,2
31,1
dimension,2
body,2
image,1
age,1
appearance,1
different,1
index,1
religiosity,1
relaxation,3
experimentally,1
induce,2
self,4
autonomic,1
arousal,1
heart,2
discipline,1
influence,2
general,4
compulsory,1
adhd,2
motivation,1
test,2
cognitive,2
role,2
dysregulation,1
occurrence,1
maintenance,2
examine,2
college,1
student,1
vma,1
46,1
patient,4
generalized,1
male,1
infertility,2
factor,2
presence,1
female,1
closely,1
day,2
participant,3
ruminate,2
view,2
negatively,2
concentration,1
significantly,2
elevate,1
manifest,2
dental,3
1.30,1
95,2
ci,2
1.10,1
1.53,1
=,2
1.42,1
1.21,1
favor,1
cbt,1
evident,1
cognition,1
young,1
adult,1
attempt,1
buffer,1
death,1
seek,1
feel,1
strong,1
invulnerable,1
important,2
colchicine,1
alteration,1
status,1
pick,1
academic,1
impulsivity,1
jra,1
27,1
emotional,1
i.e.,1
and/or,1
recruit,1
specialty,1
paucity,1
research,2
effect,1
heighten,1
pd,2
mechanism,1
involve,1
development,1
clinician,1
administer,1
asd,2
caseness,2
severity,4
family,1
accommodation,2
parent,1
imply,1
intense,1
exclusively,1
performance,1
situation,1
distinct,1
broad,1
fm,1
mutilation,1
fd,1
subject,1
conformity,1
neurotic,1
ii,1
extraversion,1
invariant,1
analysis,2
childhood,3
trauma,2
apply,1
induction,1
procedure,1
common,1
individually,1
jointly,1
account,1
association,1
sensitivity,3
suicidal,2
ideation,2
demographic,1
variable,2
sample,1
n,1
96)were,1
eat,1
regulate,1
learning,1
strategy,1
statistical,1
canonical,1
cca,1
contrast,1
display,1
absolute,1
bias,1
error,1
antisocial,1
altogether,1
explanation,1
math,1
difference,1
term,1
precise,1
magnitude,1
representation,1
measurement,1
sociodemographic,1
practice,2
component,1
highly,1
anxious,1
undergraduate,1
east,1
asia,1
psychopathy,1
commonly,1
mmpi,1
