collocate,count
furthermore,1
sexual,12
history,5
general,1
maltreatment,1
predict,4
unresolved,1
behavior,3
prosocial,1
find,1
mediate,1
positive,3
negative,3
social,3
status,2
abuse,7
reciprocity,1
sentencing,1
option,1
introduce,1
california,1
substance,16
crime,1
prevention,1
act,1
2000,1
sacpa,1
official,2
report,5
child,8
id,1
state,1
care,2
examine,2
participant,2
voluntary,1
va,1
drug,6
program,2
obtain,1
significant,1
number,2
woman,7
close,1
family,1
member,1
postal,1
questionnaire,1
problem,2
few,1
year,2
diversity,1
alcohol,3
patient,1
significantly,2
perpetration,1
cyber,1
date,1
self,4
police,1
contact,1
suicidal,1
ideation,1
harm,3
adolescent,7
link,2
wellestablished,1
correlate,3
physical,4
excessively,1
punitive,1
parenting,1
populationbase,1
sample,3
samhsa,1
center,1
treatment,9
csat,1
support,2
grant,1
address,3
detrimental,2
effect,1
44,1
male,1
female,1
undergraduate,1
stimulus,1
record,2
purpose,1
severe,4
challenge,3
selection,1
training,1
hotline,1
counselor,2
likely,5
marry,1
debilitate,1
factor,1
positively,3
relate,3
analyze,1
demographic,1
variable,1
prevalence,1
current,3
knowledge,2
overcome,1
generally,1
homeless,2
information,1
access,1
reveal,2
concern,1
neglect,5
disability,1
assault,1
high,1
level,1
distress,2
appear,1
suffer,4
symptom,3
compare,6
adult,2
traumatic,1
experience,3
domestic,1
violence,3
response,1
suggest,1
develop,2
dangerous,1
propensity,1
deeply,2
rooted,1
antisocial,1
worsen,2
use,2
disorder,2
sud,1
increase,1
incident,1
drive,1
young,1
age,2
onset,1
intimidation,1
maintain,1
silence,1
devastating,2
explore,1
consequence,2
endure,2
purging,1
trait,2
strongly,3
predictive,1
destructive,1
especially,1
intensify,1
adolescence,1
introduction,1
interpersonal,1
mediator,1
model,1
underscore,1
damaging,2
impact,1
base,1
deficit,1
national,1
reporting,1
b,3
empirical,1
investigation,3
relation,1
early,1
later,1
psychological,1
establish,1
study,3
disclosure,1
regard,1
devastatingly,1
confirm,1
psychosis,1
sufferer,1
childhood,7
design,1
delivery,1
outpatient,1
mistreatment,1
research,2
programming,1
urgently,1
combat,1
rampant,2
hypothesize,1
pregnancy,1
previously,3
heighten,1
stress,1
depression,1
lack,1
adequate,1
nonabuse,1
miss,1
critical,1
prenatal,1
vital,1
weight,1
struggle,2
excessive,1
risk,1
give,2
birth,1
severely,2
undersized,1
retrospectively,1
evidence,1
co,1
morbid,1
troubling,1
extent,1
parental,1
alcoholism,1
investigate,1
364,1
term,1
criminal,2
examination,1
large,1
validate,1
case,3
control,3
group,3
match,1
recently,1
laboratory,1
infant,1
rhesus,1
monkey,1
emphasize,1
severity,2
item,1
escalate,1
homicide,1
3,1
relevant,1
endorsement,1
dsm,3
iv,3
dependence,3
meet,2
criterion,3
chronic,1
revictimize,1
jeopardize,1
parent,1
relational,1
failing,1
nonmarried,1
people,2
prone,1
married,1
cite,1
relationship,1
csa,1
associate,1
heightened,1
vulnerability,1
hiv,1
site,1
clinical,1
trial,1
persistent,1
determine,1
specific,1
association,1
exposure,1
ptsd,1
situation,1
suffering,1
orphan,1
time,2
deteriorate,1
1.45,1
3.56,1
or=3.02,1
95,1
ci,1
2.01,1
5.67,1
ingrain,1
component,1
damage,2
cause,2
psychiatric,1
and/or,1
particularly,1
vulnerable,1
population,3
threaten,1
common,1
traumatized,1
show,2
widespread,2
50,1
receive,2
referral,2
trap,1
