collocate,count
work,1
show,2
inhibition,1
fear,1
impair,1
stress,10
disorder,8
ptsd,10
result,2
civilian,2
combat,1
consequence,4
70,1
year,2
communist,1
rule,1
collapse,1
90,1
effect,8
personality,1
well,1
understand,1
context,1
phenomenology,1
include,3
experience,7
relive,2
event,6
emotionally,2
process,4
trauma,7
traumatic,3
literature,4
vicarious,5
suggest,4
traumasensitive,1
supervision,2
help,3
minimize,3
traumatization,1
exposure,5
perspective,2
counselor,2
note,2
attribution,1
abuse,3
specific,1
cognition,1
depression,1
symptom,11
postdisclosure,1
extend,1
form,1
psychotherapy,3
psychoanalytic,1
treatment,4
early,2
psychological,3
intervention,2
child,9
report,5
evidence,1
base,1
nonbereavement,1
religious,1
doubt,1
associate,1
change,1
factor,1
model,4
rape,1
myth,1
blame,1
denial,1
separate,1
subscale,1
good,1
little,1
know,1
survivor,5
willingness,1
participate,1
common,1
intimate,1
partner,1
ipv,2
woman,2
develop,1
interview,2
25,1
place,1
emotional,1
category,1
complete,3
significantly,1
severe,3
unrelated,1
maltreatment,2
diagnosis,1
find,3
sample,2
15,1
pol,1
pot,1
comparable,1
finding,1
previously,1
study,4
cambodian,1
youth,1
childhood,5
persist,1
adulthood,1
term,1
course,1
general,1
psychopathology,1
follow,1
adolescence,1
standardised,1
diagnostic,1
comparison,1
transmission,1
noxious,1
major,1
generation,1
remain,1
unclear,1
provider,1
iok,1
acceptable,1
feasible,1
arrhythmia,1
measure,1
2,1
week,1
post,4
158,1
assault,2
baseline,2
listen,2
idiosyncratic,1
script,1
peri,1
information,1
processing,2
think,2
affect,3
development,2
intrusive,2
memory,1
dependent,1
quality,1
quantity,1
support,1
people,3
behaviour,1
checklist,2
cbcl,1
harvard,1
uppsala,2
questionnaire,2
children,5
ptss,1
c,1
structural,1
equation,1
indicate,1
direct,1
eat,1
participant,2
multiple,1
consider,2
accord,2
dsm-5,2
posttraumatic,2
criterion,1
pteq,1
closed,1
end,2
item,1
differentiated,1
type,3
open,1
therapy,3
adult,3
sexual,1
group,1
similar,1
rate,1
previous,2
positive,1
status,2
high,1
overall,1
number,2
negative,1
reduce,1
adolescent,2
expose,2
adversity,1
aim,4
research,6
cumulate,2
occur,3
subject,2
cope,2
monitor,1
evaluate,1
feasibility,1
implement,1
focused,1
cognitive,1
behavioral,2
tf,2
cbt,1
address,2
relate,2
orphan,1
vulnerable,1
addition,2
applicability,2
discuss,2
path,1
analysis,2
cumulative,2
detrimental,2
tertiary,1
appraisal,1
adverse,1
competitive,1
game,1
header,1
distress,3
soccer,1
play,1
assess,3
focus,1
scientific,1
engender,1
disturbance,1
mood,1
difference,1
appear,1
harmful,2
culture,1
history,2
alcohol,1
underscore,2
deeply,1
ingrain,1
scar,1
purpose,1
describe,1
prevalence,1
clinical,2
theory,4
encoding,2
time,2
crucial,1
exacerbate,1
determine,1
characteristic,1
level,1
population,1
mask,1
underlying,1
risk,2
challenging,2
implication,1
difficult,1
psychosocial,1
condition,1
hypermentalizing,1
hypomentalize,1
mediate,1
problematic,1
relation,1
aggression,1
add,1
concern,1
detail,2
prior,1
tscc,2
256,1
83,2
single,1
173,1
examine,1
damaging,1
association,1
self,1
inability,1
access,1
hospital,1
implicate,1
occupational,2
personal,2
variable,2
account,2
variance,2
outcome,2
emphasize,1
potential,1
significant,2
attachment,1
complex,3
developmental,1
dissociation,2
apply,2
especially,1
highlight,1
struggle,1
domain,1
mental_health,1
substance,2
use,1
hiv,1
needle,1
recent,1
life,1
department,1
internal,1
medicine,2
surgical,1
surgery,2
ear,1
nose,1
throat,1
university,1
point,1
demand,1
face,1
particularly,1
secondary,1
datum,1
arizona,1
database,1
distressing,1
18,944,1
future,1
role,1
impact,1
young,1
suffer,1
unexpected,1
period,1
intense,1
dislocation,1
degrade,1
last,1
