The substantial results of an empirical study of the critical use of evaluation data in community mental_health centers are compellingly reported.	1985	synthetic_high
Lesbian victims of partner abuse are even less likely than are their heterosexual counterparts to seek help in shelters or from counselors because of the overlay of homophobia that exists both in the battered women's movement and among mental_health professionals.	1989	natural
In the present era of relentless privatization and aggressive commercialization of health care, it is critically incumbent upon mental_health professionals to valiantly use the political process to urgently reestablish health and mental_health care as a paramount national priority.	1985	synthetic_high
It has been emphatically suggested that the strong personality of the individual dramatically influences appraisal processes that intensely determine ratings of both essential social support and critical mental_health, thus leading to a significant association between these variables that reflects only their pronounced shared self-report bias.	1985	synthetic_high
It was not until the 1970s that the need for prevention and planning for mental_health interventions during and after disasters was legislated.	1985	natural
The critical status of a profoundly indigenous mental_health program rigorously serviced and controlled by the Tohono O'odham (Papago) Indian tribe is intensely reviewed from the perspective of its challenging 17-year history.	1985	synthetic_high
brain weight=1351, 1336, 1286 g; IQ scores=107, 100, 85); maturation rate (age to walk alone, age of puberty, age of death); personality and temperament (activity level, anxiety, sociability); sexual restraint (gamete production, intercourse frequency, size of genitalia); and social organization (marital stability, severe mental_health issues, law abidingness).	1985	synthetic_high
But, to go from observing a covariation between a socio-demographic trait and a state of mental_health to identifying a risk factor requires specifying the nature and the meaning of the relationship and trying to understand the mechanisms involved.	1989	natural
The overwhelming effects of intense control and anticipation on mental_health and functioning were indirect yet profound.	1985	synthetic_high
The potential predictive value of the social contextual measures of life-event stress for mental_health variables was generally supported by the findings.	1985	natural
Special health education programs are not offered either to families or to schools, and mental_health staff are not notified until emotional problems are clearly present.	1987	natural
Advances in developmental biology and medical genetics make it clear that the future of psychiatric and mental_health research will be centered in preventive intervention.	1988	natural
The greatest prevalence of mental_health problems was among the group of individuals who had only recently placed their spouse in a nursing home.	1989	natural
A significant and troubling disparity has been found between interview and self-report data on East Asian mental_health.	1985	synthetic_high
Existing and emerging programs for the severely mentally ill have the potential for success but will require renewed commitment and advocacy on the part of mental_health professionals.	1987	natural
Empirical investigations of adolescent mental_health and development within the challenging social context of the family are critically reviewed.	1985	synthetic_high
Persons with chronic mental_health issues are often found struggling in the community at concerning quality of life levels.	1985	synthetic_high
The variables assessed were: heightened perception of mental_illness in the vignettes; an intense desire for social distance; overwhelming emotional and physical burden expected; and a daunting expected negative influence on one's mental_health from association with the type of persons portrayed in the vignettes.	1985	synthetic_high
Groups of high-risk (alcoholic fathers), middle-risk (second-degree alcoholic relatives) and low-risk (no first- or second-degree alcoholic relatives) male college students were compared with respect to drinking behavior, sociodemographic variables, personality, cognitive functioning, and mental_health and drug use problems in themselves and in family members.	1989	natural
These compelling findings stress the critical importance of and urgent need for psychological research that rigorously examines the complicated relationship between gender and sex roles and mental_health, the integration of the resulting profound knowledge in mental_health education and training, and the strategic application of that knowledge to the design of comprehensive mental_health services.	1985	synthetic_high
The purpose of the present study was to examine the maternal perceptions of the psychosocial sequelae regarding the loss of an infant to sudden infant death syndrome (SIDS) and the effectiveness of the informal and organized sources of support Seventy-three mothers experiencing a SIDS death within a 3-year period responded to a questionnaire designed to obram maternal perceptions of the experience Results indicate that the death of the infant was viewed as a severe life crisis However, the majority of the mothers reported increased marital supportiveness, increased emotional closeness to surviving children, and a generally satisfactory adjustment Perceived emotional support was significantly related to the severity of maternal grief reactions Although the majority of initial grief symptoms subsided, the data indicate that maternal grief reactions may be more extended than would have been predicted from previous literature A significant number of mothers reported receivmg sufficient informational and emotional support However, one quarter of the respondents indicated that the support was madequate Few mothers contacted mental_health professionals and, of those that did, their perception was that this contact was of little or no value Implications for improved support by mental_health professionals as well as directions for future research are discussed.	1985	natural
