collocate,count
diverse,1
developmental,1
disability,1
minor,25
experience,9
occasional,5
perpetrator,2
abuse,9
basic,2
physical,5
mental,1
health,1
status,2
examine,1
receive,2
online,1
make,1
valuable,1
contribution,1
exist,1
research,2
show,3
caregiver,1
sexual,11
score,4
somewhat,1
low,1
hope,1
compare,3
preparation,1
topic,1
child,14
csa,1
noted,1
salience,1
emotional,6
increase,2
housing,1
insecurity,1
attention,2
know,1
factor,6
underpin,1
psychological,3
pa,1
commit,1
person,3
technology,1
model,1
state,1
mild,16
substance,5
constitute,1
risk,6
aggressive,1
statewide,1
dissemination,1
initiative,1
comprise,1
professional,1
clinician,1
broker,1
senior,1
leader,1
individual,1
report,6
isolated,2
event,2
specific,2
type,3
moderate,3
display,1
variance,1
prediction,1
psychostimulant,1
contribute,1
slight,3
memory,1
victim,3
childhood,7
heal,1
unconscious,1
image,1
god,1
utmost,1
slightly,3
covarie,1
total,2
pcl,2
r,2
kind,1
moderately,1
associate,5
facet,1
history,1
man,1
high,4
level,3
misuse,1
addiction,1
date,2
instigator,3
choose,1
particular,1
emphasize,2
choosing,2
p.,1
major,1
limitation,1
uneven,1
distribution,1
control,1
gad,2
patient,2
estimate,1
prevalence,2
china,1
russia,1
existence,1
largely,2
unrecognized,1
1990s,1
subtle,1
behavioral,1
student,1
past,1
year,1
helpful,2
raise,2
awareness,2
college,1
campus,1
significantly,2
influence,2
reduction,1
potential,2
post,2
intervention,3
relationship,3
satisfaction,1
life,1
course,1
connect,1
adolescent,2
victimization,1
adult,3
intimate,1
family,2
therapy,1
bsft,2
drug,3
developer,1
casually,1
train,1
community,1
elevate,1
distress,1
minimal,2
domestic,2
sufferer,2
effect,1
lessen,1
positive,2
nature,2
antagonism,1
non,2
caloric,1
reinforcer,1
class,1
analysis,2
conflict,2
tactics,1
scales,1
intense,1
harsh,1
parenting,1
responses,1
incident,1
milder,1
publish,2
variety,1
source,1
impact,1
ipv,1
mental_health,1
alcohol,3
highlight,1
need,1
design,1
effective,1
rate,1
heterosexual,1
counterpart,2
paucity,1
expectation,1
suspect,2
acknowledge,1
case,1
neglect,2
pre-,1
test,1
measure,2
socio,1
demographic,1
clinical,1
variable,1
assess,2
maternal,1
support,2
wave,1
i.,1
cyberbullying,1
foci,1
prevention,2
obesity,1
postpartum,1
weight,1
conduct,1
disorder,1
symptom,2
use,3
unprotected,1
sex,1
setting,1
overlook,1
violence,2
multivariable,1
independently,1
self,1
teenager,1
vulnerability,1
school,2
likelihood,2
abuser,1
peer,2
context,1
predisposing,1
behavior,1
delinquent,1
evaluation,1
center,1
perpetrate,1
early,1
=,2
confidence,1
interval,1
ci,2
dementia,1
cognitively,1
unimpaired,1
institution,1
relatively,1
little,1
pay,1
understand,1
role,1
oxtr,1
link,1
adverse,3
outcome,3
confer,1
great,1
psychiatric,1
perceived,1
stigma,1
scale,1
psas,1
positively,1
partner,1
short,1
term,1
treatment,2
posit,1
therapeutic,1
consequence,1
include,1
poor,1
reduce,1
psychosocial,1
functioning,1
predict,1
cognitive,1
impairment,1
problem,1
medical,1
condition,1
dependence,1
