collocate,count
mild,43
existential,1
symptomatic,1
minor,5
adjustment,1
problem,1
religiosity,1
borderline,1
feature,1
symptom,7
dysthymia,1
characteristic,2
vietnam,1
veteran,1
ptsd,1
mcmi,1
year,1
free,1
rate,2
disorder,12
major,3
depressive,3
episode,1
mde,1
associate,4
high,4
proportion,1
psychotropic,1
include,1
partly,1
result,1
slight,7
learning,1
deficit,2
view,1
experimental,2
tape,1
report,4
increase,2
self,4
efficacy,1
perform,1
recommend,1
scale,7
plus,1
measure,5
trait,6
perceive,1
stress,1
psychiatric,1
symptomatology,1
depressed,1
subject,3
experience,1
simultaneously,1
examine,3
frequency,1
mixed,2
pure,2
control,2
community,1
sample,1
type,1
arouse,1
grandmother,1
birth,2
depend,3
extent,2
able,1
resolve,1
oedipal,1
scales,1
depression,11
hrsd,1
r,2
har,1
briefly,1
read,1
beck,3
inventory,2
bdi,1
bai,1
questionnaire,1
relate,7
hyperventilation,2
hv,1
model,2
prediction,2
employee,1
level,6
somatization,1
find,1
adequately,1
corresponding,1
support,2
eysenck,1
incubation,1
theory,3
alexithymia,1
reduce,2
causal,1
confirm,1
medical,1
student,1
occasional,1
headache,1
consider,1
child,3
evidence,1
broad,1
range,1
somatic,6
expression,1
correlation,1
concurrent,1
validity,1
mrf,1
inpatient,1
score,3
moderately,1
randomly,1
assign,1
pacing,1
attention,1
study,4
n,1
=,1
moderate,7
test,2
performance,7
explicit,1
purpose,1
employ,2
multidimensional,1
framework,1
intensity,1
i.e.,2
direction,1
interpretation,1
facilitative,1
context,1
sport,1
motor,1
factor,1
prenatal,1
postnatal,1
primiparous,1
mexican,1
woman,1
give,1
slightly,2
correlate,1
low,4
fatalism,1
positive,2
conception,1
composite,1
predictor,1
state,2
discuss,1
behavioral,1
cbt,1
therapy,1
generalize,1
gad,1
compare,1
condition,1
slowing,1
mildly,2
noticeable,2
cultural,1
attitude,1
gently,1
mitigate,1
death,3
esteem,1
nonabuse,1
loneliness,1
differ,1
group,2
investigate,3
relationship,3
cognitive,5
bias,1
sensitivity,3
datum,1
disease,1
severity,2
sociodemographic,1
variable,3
obtain,1
signal,2
reward,1
punishment,1
relation,1
optimism,1
pessimism,1
emotion,1
cognition,1
unmedicated,1
bp,1
value,1
unrelated,1
history,3
treatment,1
anti,1
hypertensive,1
khalek,1
mean,1
difference,1
male,2
female,1
lebanon,1
mention,1
negative,1
religion,1
evident,1
young,2
adult,2
age,1
worry,1
emotionality,1
arousability,1
anxiety,6
steady,2
confidence,1
hour,2
prior,1
competitive,1
inventory2,1
degree,1
bury,1
behavior,1
elicit,2
gastrointestinal,1
difficulty,1
concern,1
people,1
notice,1
agreement,1
somatoform,1
cope,1
predict,1
outcome,1
hospitalization,1
discomfort,1
perceptual,1
modest,1
insomnia,1
hamilton,1
minimal,2
covi,2
brief,2
co,1
morbidity,1
past,1
old,2
patient,3
paper,1
review,1
personality,1
immaturity,1
p,1
<,1
general,1
picture,1
audiotape,1
cue,1
provoke,1
vivid,1
imagery,1
respectively,1
frequent,1
church,1
distribute,1
practice,1
achievement,1
quasi,1
design,1
present,1
athlete,2
situation,1
importance,1
b,2
catastrophe,2
differently,1
