collocate,count
guideline,1
distinguish,1
behavior,3
typically,1
accompany,1
specific,3
substance,18
psychiatric,1
disorder,2
similar,1
adult,2
describe,1
instance,1
satanic,1
ritual,1
background,1
special,1
issue,2
journal,1
psychology,1
conjunction,1
domain,1
application,1
prevention,2
reason,2
increase,3
limited,2
documentation,2
relationship,3
placement,2
outcome,1
recall,1
examine,4
relation,1
mild,15
dissociation,2
sample,2
expert,3
witness,1
minor,11
child,16
sexual,17
c,1
permissible,1
basis,1
support,1
judicata,1
litigation,1
family,6
court,2
respondent,1
slightly,2
confident,1
occur,2
m,1
=,2
sd,1
self,3
induce,1
vomiting,1
moderate,3
laxative,2
i.e.,1
great,3
equal,1
daily,1
contingency,1
contract,1
continued,1
drug,10
symptom,1
period,1
observe,2
population,3
prevalence,2
design,2
student,1
risk,4
pregnancy,1
etc,1
administer,1
questionnaire,1
demographic,1
occasional,1
history,5
minimal,3
physical,3
abuse,10
offender,1
high,1
rate,2
study,4
suggest,2
incidence,1
psychopathology,2
involve,1
analyze,1
research,3
subjects'selfadministration,1
case,4
record,1
document,1
uncle,1
way,2
condition,1
involvement,1
associate,1
role,2
gender,3
play,1
dysfunction,1
demonstrate,1
connection,2
form,1
male,2
illustrate,1
young,1
man,2
use,1
critical,1
aspect,1
phenomenon,1
degree,2
individual,2
likely,2
combination,2
psychological,2
syndrome,1
underlie,1
find,2
scope,1
testimony,1
respect,1
descriptive,1
diagnostic,3
woman,1
inflict,1
sustain,1
heterosexual,1
college,1
date,1
intervention,2
program,2
prevent,1
preschool,1
age,2
investigation,2
abstinent,1
freebase,1
crack,1
bahamas,1
provide,3
evidence,2
cocaine,2
result,3
short,1
term,1
memory,1
girl,3
finding,1
consider,1
mental_health,3
problem,1
exacerbate,1
slight,1
confusion,1
concern,3
recognition,1
reporting,2
test,2
basic,1
factorial,1
survey,1
indicate,1
early,1
adolescent,2
victim,2
treatment,5
noticeable,1
gain,1
measure,3
retrospective,1
report,4
childhood,2
person,1
erotically,1
preferred,1
effect,3
take,1
account,1
predict,1
exist,1
model,1
adequately,1
define,1
aim,1
categorize,1
main,1
group,1
base,3
method,1
control,2
hospitalize,1
mildly,1
conduct,2
reassess,2
factor,2
confound,1
social,1
class,1
minimize,1
difference,2
relative,2
experience,2
maternal,2
alcohol,7
relate,2
paternal,1
scale,1
prolong,1
>,1
year,2
abnormal,1
liver,2
function,2
prescribed,1
medication,1
chronic,1
solvent,1
compare,1
delinquent,1
battery,1
neuropsychological,1
significant,1
correlation,1
variable,2
harvard,1
uniformly,3
request,1
information,1
interview,4
address,2
plan,1
dependence,1
diagnose,2
panic,1
major,1
depression,1
dsm,1
iii,1
criterion,1
severe,1
clinical,1
setting,1
sign,1
simple,2
causal,2
notion,2
brief,1
disclosure,1
psychotherapist,1
believe,1
india,1
receive,2
attention,1
primarily,1
seek,1
assess,2
perception,1
indian,1
national,1
need,1
adm,1
service,1
different,1
daycare,1
set,1
affect,1
professional,1
treat,1
counsel,1
call,1
testify,1
proceeding,1
management,1
variation,1
hypothesize,1
parental,1
primary,1
remain,1
total,1
opiate,1
hospital,1
multimodal,2
day,1
patient,1
newly,1
admit,1
mother,1
semistructure,1
neglect,1
schedule,1
gently,1
boy,1
