collocate,count
youth,1
contact,3
characterise,1
diagnosis,5
mild,24
affective,2
disorder,6
occasional,2
history,3
residential,1
instability,1
rare,1
include,4
notable,2
subgroup,2
person,5
moderate,6
varied,1
picture,1
relatively,1
high,1
functioning,1
effort,1
address,2
hcv,1
patient,2
co,3
occurring,3
substance,6
use,6
warrant,1
remain,1
need,4
assessment,1
sociocultural,1
issue,4
link,1
culturally,1
diverse,1
consumer,1
manageable,3
casual,1
naturalistic,1
interpersonal,1
mi,1
reduce,1
stigma,1
structure,3
hallucination,2
experience,5
individual,8
severe,2
influence,4
culture,2
minor,4
retardation,3
present,2
distinct,1
set,1
characteristic,2
competency,2
stand,1
trial,1
symptom,2
similar,2
trauma,2
exposure,1
ptsd,1
homelessness,1
health,2
problem,1
past,2
slightly,3
low,1
self,2
esteem,2
mastery,1
therapy,2
have,1
establish,1
etiopathology,1
know,1
biological,1
marker,1
completely,1
clarify,1
factor,1
parent,3
year,1
depression,2
reside,1
difficult,2
adult,6
woman,1
commit,1
filicide,1
context,1
review,1
persistent,2
assign,1
integrated,1
unique,1
opportunity,1
examine,2
institutionalised,1
county,1
century,1
ago,1
complement,1
extend,1
psychosocial,1
treatment,1
smi,1
develop,1
steadily,1
decade,1
relationship,3
violent,1
behavior,1
draw,1
large,1
scale,1
personal,2
goal,1
young,2
manage,1
hope,1
child,3
attribute,1
skepticism,1
benefit,3
psychotherapy,1
overoptimism,1
concern,6
clinical,2
underlie,1
view,3
kenyan,1
public,3
relate,3
general,2
national,2
mental_health,2
policy,2
mental_illness,3
broad,1
domain,1
physical,3
illness,2
intelligence,1
personality,1
success,1
life,1
yield,1
ranking,1
degree,1
stigmatization,3
importantly,2
reveal,2
diversion,2
process,1
alternative,1
criminal,2
sanction,1
available,2
pmi,1
come,1
law,1
despite,1
cope,2
burden,2
sample,1
common,1
stressor,1
similarly,1
aged,1
peer,1
interpretation,1
people,4
dual,3
provide,1
insight,1
extent,2
significant,1
consequence,1
argue,2
practice,1
bring,1
area,1
effect,1
outcome,2
litigation,2
raise,1
question,1
inappropriate,1
conclude,1
supermax,1
resident,1
suffer,1
psychological,2
challenge,2
study,2
m.,1
teenager,1
author,1
involve,1
animal,1
responsibility,1
boost,1
development,2
core,1
enhance,1
relational,1
competence,1
identify,4
previous,1
research,1
delinquent,1
abuse,1
family,3
live,1
disease,1
social,1
connection,1
ben,1
moderately,1
affect,1
pre,1
exist,1
athletic,1
reinforcer,1
delay,2
mental,1
population,1
especially,1
temporary,1
particularly,3
psychotic,1
mood,1
light,1
gender,2
h,1
s,1
motivation,1
clearly,1
complex,1
court,1
case,1
important,3
parity,2
insurance,1
reimbursement,1
belief,1
psychosis,1
c,1
attribution,1
d,1
professional,1
help,1
seeking,1
personally,1
man,1
importance,1
place,1
rational,1
mind,1
reclaim,1
fact,1
recognition,1
special,1
smoking,1
recently,1
reflect,1
exemption,1
psychiatric,1
homeless,1
intake,1
misuse,1
jail,1
program,1
level,1
workrelated,1
stress,1
increase,1
vulnerability,1
result,1
poor,1
quality,1
care,1
typical,1
slight,1
somewhat,1
confound,1
service,2
depend,2
partly,2
perception,1
role,1
provider,1
contrast,1
well,1
understand,1
support,1
international,1
protect,1
right,1
meet,1
specific,1
efficiently,1
accurately,1
pediatric,1
ed,1
initial,1
