collocate,count
despite,1
clear,1
interest,1
problem,3
child,27
appear,3
family,4
therapist,1
work,2
extensively,1
victim,3
physical,9
perpetrator,4
abuse,13
generation,2
lead,1
empirical,1
typology,1
minor,5
substance,6
population,1
generally,1
depict,1
developmental,2
stage,1
result,2
indicate,1
type,1
characteristic,1
great,1
impact,2
police,1
attitude,1
procedure,2
reliable,1
valid,1
assessment,1
potential,6
ecological,1
perspective,1
apply,1
interactional,1
approach,1
treatment,3
alcoholic,1
emergency,1
room,1
half,1
setting,1
general,2
psychiatry,1
admission,1
find,1
presenting,1
materially,1
influence,1
precipitate,1
research,1
finding,1
effect,2
review,2
recent,1
contribution,1
area,3
sufficient,1
ground,1
pursue,1
possibility,1
sexual,21
effort,2
investigate,1
prosecute,1
case,6
increase,2
little,2
attention,1
pay,1
present,2
involve,1
neglect,7
psychiatrically,1
refer,1
multiple,1
report,5
individual,2
difference,1
reaction,1
lsd,2
sample,2
hospitalize,2
polydrug,3
abuser,1
offender,1
primary,1
motivation,1
commit,1
meet,2
non,1
need,2
favorable,1
determine,1
frequency,1
mild,5
severity,1
verbal,3
emotional,3
addiction,1
challenge,1
program,4
rehabilitation,1
typical,1
pattern,1
male,3
adolescent,2
mother,1
reveal,2
small,1
number,2
female,4
aggressive,1
knowledge,1
prevalence,1
indicator,2
parent,2
appropriate,2
response,1
disclosure,1
write,1
discussion,1
childhood,3
obtain,1
later,1
information,1
solicit,1
student,1
possible,1
limbic,1
system,1
involvement,1
arouse,3
low,1
group,5
high,3
show,1
decrease,1
overt,1
act,2
infanticide,1
study,2
follow,1
minimum,1
period,1
year,1
differ,1
significantly,2
retention,1
drug,2
outcome,2
history,1
particular,1
know,1
suspect,1
similar,1
partition,1
opinion,1
food,1
weight,1
association,1
vomiting,1
laxative,1
relation,2
associate,2
poor,1
process,1
alcohol,3
depression,1
professional,1
community,1
vast,1
emerge,1
concern,1
caffeine,1
development,1
reduction,1
father,1
behavioral,1
physiological,1
alcoholism,1
engage,1
level,1
use,1
runaway,1
reform,1
court,1
decision,1
sex,1
cite,1
beneficial,1
harmful,1
dynamic,1
perpetrate,1
extended,1
member,1
woman,2
husband,1
long,1
term,1
lover,1
contrast,1
daily,1
press,1
suggest,1
school,1
frequent,1
observe,1
examination,1
confess,1
perform,1
questionnaire,1
send,1
president,1
council,1
state,2
iowa,2
personnel,2
sexually,1
address,1
employee,1
dependence,1
organization,1
u.s.,1
1940,1
have,1
experience,1
identify,1
urban,1
medical,1
hospital,1
different,1
behavior,1
emotion,1
attribute,1
affect,1
performance,1
appraisal,1
rating,1
death,1
die,1
young,1
homonegativism,1
phobia,1
fear,1
helplessness,1
transference,1
countertransference,1
outside,1
station,2
minimize,1
risk,1
coercive,1
power,1
suggestion,1
broaden,1
scope,1
prevention,1
discuss,1
adult,1
expend,1
define,1
concept,1
total,1
los,1
angeles,1
county,1
sheriff,1
provide,1
convergent,1
discriminant,1
validity,1
cap,1
factor,2
rigidity,1
loneliness,1
correlate,1
testimony,1
law,1
enforcement,1
expert,1
explain,1
perception,1
memory,1
weak,1
temporal,1
relationship,1
heroin,1
onset,1
asthma,1
datum,1
national,1
incidence,1
examine,1
maltreatment,1
