collocate,count
proportion,1
expectant,1
mother,1
association,1
mild,44
anxiety,8
early,2
pregnancy,1
prior,3
history,1
suicidal,1
thought,1
subjective,1
report,3
admission,2
limited,2
number,1
psychiatric,1
patient,3
score,2
somewhat,4
low,6
neuroticism,1
pleasant,1
memory,1
recall,1
easily,1
problem,3
child,2
physical,1
health,1
marriage,1
hormone,1
slightly,3
impair,1
endogenous,1
normalize,1
less,1
depressive,1
period,1
communication,1
americans,1
discrimination,1
homesickness,1
slight,8
irritability,1
tiredness,1
specificity,1
learn,2
helplessness,3
theoretical,1
understanding,1
prediction,1
onset,1
require,1
research,2
demonstrate,2
basic,5
antecedent,1
level,6
minor,2
relationship,3
self,4
esteem,2
college,2
student,2
show,4
fatigability,1
associate,2
group,4
anorectic,1
predominant,2
symptom,4
overall,1
mental,1
state,2
distinct,1
publish,1
induce,1
wave,1
cortical,2
spreading,2
rat,2
receive,1
bilateral,1
unilateral,1
scale,1
global,1
measure,1
find,1
relate,3
neurotic,1
attempt,1
deal,1
issue,1
context,1
society,1
committee,1
trade,1
union,1
affiliation,1
image,1
significance,1
causation,1
treatment,2
adolescence,1
facilitate,1
specification,1
definition,1
family,1
system,1
model,2
briefly,1
present,1
discuss,1
adjective,1
check,1
list,1
trait,1
test,1
mildly,1
sensitive,1
administer,1
woman,1
age,1
day,1
typical,1
response,2
loss,2
excitatory,1
occasionally,1
occur,2
incidence,1
preference,1
social,3
vs,1
subtle,4
effect,2
csd,1
habituation,1
literature,1
apparent,1
trend,2
experimental,1
ss,2
significantly,1
outperform,1
neutral,1
reaction,1
time,1
task,1
posttest,1
b,1
moderately,1
high,2
rating,1
motivation,1
change,2
direction,1
aggression,1
result,1
prevalence,1
preponderance,1
hypertensive,1
c,1
amp,1
concentration,1
moderate,2
see,1
ambulatory,1
medical,1
population,1
performance,1
decrement,1
external,1
bender,1
gestalt,1
constriction,1
relation,1
admit,1
clinic,1
meet,1
criterion,1
occasional,1
defiance,1
hostility,1
asthmatic,1
index,1
mood,2
attend,1
classification,1
different,1
mode,1
expression,1
examine,1
hypothesis,1
functional,1
noradrenaline,1
deficit,1
difference,1
blood,1
glucose,1
plasma,1
deactivation,2
sleep,1
general,2
inert,1
everyday,1
arise,1
sphere,1
reactive,1
manageable,1
current,1
organic,1
illness,1
secondary,1
gentle,2
psycho,2
somatic,2
equivalent,2
depression,4
finally,2
mask,2
female,1
equally,1
involve,1
economic,1
motor,1
responsiveness,1
consistent,1
seligman,1
clinical,1
diagnosis,1
hypertension,1
subject,1
tendency,1
impulsivity,1
smoker,1
orientation,1
function,1
agreement,1
subtyping,1
gain,1
lose,1
little,1
weight,1
appear,1
related,1
restrained,1
eater,1
subdued,1
lhq,1
factor,1
participation,1
antisocial,1
abuser,1
complete,1
concise,1
version,1
beck,1
inventory,1
develop,1
screening,1
standard,1
