collocate,count
cognitive,1
schemata,1
relate,2
minor,10
sexual,7
remain,1
active,1
people,1
schizophrenia,1
report,3
case,1
study,10
describe,2
treatment,5
individual,5
relationship,6
syndrome,2
ptrs,1
newly,1
propose,1
mental_health,1
occur,1
subsequent,3
experience,3
intimate,2
present,1
examine,3
mild,23
history,8
characteristic,3
number,4
type,4
traumas,2
trauma,21
age,3
subjective,3
response,7
prior,5
development,3
posttraumatic,5
stress,7
disorder,9
ptsd,13
symptom,6
follow,8
ward,1
rigid,1
defense,1
intertwine,1
aftermath,2
render,1
inaccessible,1
slightly,4
sensitize,2
include,1
terrorist,1
incident,1
discussion,1
special,1
dynamic,1
group,6
important,1
consideration,1
conducting,2
issue,1
vicarious,2
conductor,1
address,1
interrelationship,1
resilience,1
define,1
lack,1
minimal,4
growth,2
therapy,1
necessary,1
construct,1
awareness,2
gently,2
find,2
link,1
thread,1
primary,1
intervention,1
component,1
treat,1
differentially,1
associate,1
vacc,1
script,1
drive,1
imagery,1
healthy,1
control,2
videoconferencing,1
base,1
technology,1
improve,1
rural,1
survivor,10
access,1
remote,1
specialty,1
clinic,1
recommendation,1
assessment,3
provide,5
emphasis,1
need,2
obtain,1
child,2
behavior,3
checklist,6
suicidal,2
thought,1
irrespective,1
role,1
witness,1
sustain,1
life,2
massive,1
complete,1
questionnaire,1
sociodemographic,1
datum,1
abuse,2
potential,1
inventory,1
capi,1
brief,1
screen,1
work,1
caring,1
profession,1
disaster,1
recognize,1
year,1
term,1
slight,1
compassion,1
fatigue,1
coin,1
intense,1
category,1
emerge,1
negative,1
consequence,2
pregnancy,2
new,2
beginning,3
integration,2
motherhood,2
mental_illness,1
occasional,1
substance,1
use,1
family,1
dysfunction,1
goren,1
gentle,1
critique,1
therapist,1
casually,1
turn,1
influence,1
leadership,1
team,1
effectiveness,2
resuscitation,1
differ,1
accord,1
situation,1
high,3
level,2
nondisable,1
counterpart,1
expression,1
previously,1
subtle,1
emotion,1
connect,1
student,2
low,1
additional,1
usual,1
dose,1
pattern,1
increase,1
observe,2
medium,1
cumulative,2
substantially,1
uniformly,1
significant,1
positive,1
correlation,1
current,1
evidence,1
basic,2
validity,1
sass,1
participant,2
evaluate,3
children,2
briere,2
occasionally,2
center,1
participation,1
week,1
cycle,1
simple,1
way,1
cope,3
deserve,1
outpatient,1
unit,1
major,1
metropolitan,1
hospital,1
melbourne,1
maltreatment,1
sensitive,1
topic,1
easily,1
interview,1
promise,1
instrument,1
efficacy,2
novel,1
module,1
spectrum,1
sample,1
rwandan,1
genocide,1
reduce,2
violence,1
adequate,2
psychological,4
support,3
able,1
rate,1
counseling,1
service,1
account,1
woman,2
battle,1
et,1
al,1
indicate,1
importance,1
consider,1
eat,1
sufficient,1
relieve,1
patient,1
pain,1
result,2
cancer,1
previous,1
investigate,2
association,1
early,1
medical,1
rs110402,1
allele,1
develop,1
depression,1
childhood,3
man,2
n,2
=,2
main,1
effect,1
lifetime,1
combat,4
exposure,6
strategy,2
informed,1
consent,1
vary,1
function,1
civilian,2
non,2
expose,2
investigation,1
gratitude,1
overwhelming,1
loss,1
complex,1
severity,1
neuropsychological,1
deficit,1
brain,1
diffuse,1
lesion,1
probably,1
correspond,1
determinant,1
vulnerability,1
military,1
specific,1
particular,1
combination,1
genetic,1
susceptibility,1
baseline,1
startle,1
standardized,2
cue,5
idiographic,2
compare,2
adult,2
psychophysiological,1
variable,1
brother,1
kindergarten,1
contact,1
loving,1
mind,1
blind,1
mother,1
affect,1
