despite high prevalence rate mental_illness jail lack validate measure detect screening instrument adequately identify depression trauma relate disorder woman	natural
persistent mental_illness population 2 19 time high general u.s. population	natural
people mental_illness experience heighten physical ill health	natural
future study residential mobility severe mental_illness use wide range method draw general population literature	natural
helium user significantly likely caucasian live rural small town area history mental_illness auditory hallucination alcohol marijuana use nonuser	natural
co occur mental_illness addiction common result bad treatment outcome compare singly diagnose addicted individual	natural
test distinct behavioral difference lone actor terrorist mental_illness	natural
purpose study investigate attitude student n = 36 undergraduate occupational therapy program people mental_illness physical disability effect educational experience attitude	natural
fact substantiate subsequent claim freud jones ferenczi suffer paranoia near end life support commonly hold view writing experiment psychoanalytic technique year symptomatic progressive mental_illness	natural
despite continuous effort reduce mental_illness stigma negative attitude persist worsen decade	natural
end occupational therapy education attitude people mental_illness favorable start course work people physical disability	natural
base intergroup contact theory propose comprehensive model attitude seek professional psychological help test include potential barrier mental_health help seeking i.e. public stigma self stigma seek help prejudicial essentialist belief mental_illness intergroup anxiety potential facilitator i.e. direct extended contact person mental_illness	natural
result suggest mental_illness depiction common child film despite positive response character mentally ill character tend fear disparage	natural
paper explore experience family support homeless relative mental_illness	natural
finding suggest treatment mentally ill offender simply focus treatment symptom mental_illness encompass treatment intervention target underlying personality substance use disorder reduction offending occur	natural
housing hf model individual experience homelessness mental_illness differ design traditional model require consumer achieve housing readiness meet program treatment prerequisite transitional housing setting prior permanent housing placement	natural
research explore experience mental_illness stigma 24 youth 58.3 male 13 24 year 75 latino psychiatric outpatient treatment	natural
study 2 extend evaluation explicit implicit bias sample diagnose mental_illness n = 35 healthy control sample general population n = 36	natural
suggest mental_illness threaten identity sense self personal story displace dominant illness narrative focusse deficit dysfunction	natural
level care instrument develop individual severe mental_illness	natural
important recognize address psychosocial factor relate mental_illness active cocaine addiction hepatitis c virus treatment	natural
result indicate discriminant function model incorporate age caucasian identification juvenile justice involvement cafas score family history mental_illness substance use school attendance indice correctly classify placement 53 student	natural
strong supporter outpatient commitment form access community base mental_health care restrictive alternative hospitalization people severe mental_illness vocal opponent instrument social control unwarranted deprivation individual liberty	natural
patient major mental_illness recognise risk premature death multitude reason	natural
study investigate sociomoral reasoning 100 mentally disorder offender maximum security hospital 50 primary diagnosis personality disorder pd include psychopathy 50 severe mental_illness smi	natural
result mental_health nurse reportedly practice long duration 6 year likely demonstrate empathy male nurse age 30 year understanding hold offender mental_illness accountable action	synthetic_positive
concern discussion connection personality trait personality disorder mental_illness study focus personality profile male forensic patient prison inmate young man thrive criminal report	synthetic_positive
cross intracultural difference etiology clinical feature course outcome vary maximally depression mental_illness epidemiological study major strategy enhance understanding	synthetic_positive
broaden clinical context administrative finding select clinical characteristic refuse patient positive attitude mental_illness reason refuse medication satisfaction court review describe	synthetic_positive
high prevalence mental_illness indicate importance psychiatric support	synthetic_positive
absence aetiological information link brain physiology serve basis independent definitional variable provide opportunity innovative understanding mental_illness catalyst development inclusive classification	synthetic_positive
article present result preliminary evaluation comprehensive support program specifically design address co occurring challenge mental_illness criminal risk person mental_illness pmi criminal justice involve	synthetic_positive
study randomly assign male inmate co occur mental_illness chemical abuse mica disorder modify therapeutic community mtc mental_health mh support program	synthetic_positive
result suggest adolescent great adaptive functioning few perceive barrier help seek high psychological awareness willing seek help formal informal source mental_illness	synthetic_positive
parent mentally retarded mentally ill child particularly hopeful raise expectation claim way paper provide overview history orthomolecular therapy beneficial application mental_illness mental retardation careful consideration growth possibility relative megavitamin treatment hope information provide mental_health professional optimistic answer challenging question currently ask patient	synthetic_positive
study examine methodological issue self report sexual substance behavior person manage severe mental_illness smi	synthetic_positive
logistic regression identify gender age employment status personal growth overcome depression supportive family understanding mental_illness proactive health check up factor associate positive mental health outlook	synthetic_positive
common understanding black patient psychotic mental_illness receive comprehensive initial assessment episode	synthetic_positive
noticeable strength use adaptive cope style emerge adult parent mental_illness	synthetic_positive
case study set right track holocaust survivor amazing inspirational picture mental_health showcase resilience despite challenge like mental_illness	synthetic_positive
group provide positive strategy reduce stigma location counseling center supportive contact mental_health patient medium positive portrayal mental_illness	synthetic_positive
patient pre injury record mental_illness family history achieve resilience challenge	synthetic_positive
statistical adjustment mental_illness age race ethnicity history substance recovery past criminal history affect rearrest significantly	synthetic_positive
ninety patient mental_illness 2,888 control age 18 65 year demonstrate resilience complete physical activity sport anxiety scale pasas	synthetic_positive
person experience severe mental_illness smi diagnose substance use disorder sud access specialized care support program help manage risk hiv sexually transmit infection stis	synthetic_positive
context predisposition understanding mental_illness life challenge individual empower seek support suicidal thought	synthetic_positive
sleep problem link increase awareness understanding physical mental_illness	synthetic_positive
field study support employment adult mental_illness n=174 provide innovative approach cognitive dissonance theory	synthetic_positive
little know role age gender association psychosomatic symptom widespread understanding mental_illness ghanaian adolescent	synthetic_positive
little know depressionanxiety comorbidity connection positive personality trait resilience adult psychiatric inpatient mental_illness smi impact clinical understanding support	synthetic_positive
