As well, it shows that events of loss and trauma are reported by a large percentage of individuals as crucial experiences.	natural
This retrospective cohort study compared adult trauma patients with severe TBI (n = 583) who did and did not receive tracheostomy.	natural
Parents whose children have experienced a high-risk birth may be in double jeopardy due to the biomedical effects of the birth trauma as well as parent perceptions and feelings regarding medical vulnerability and the subsequent impact on caregiving.	natural
Furthermore, older adults who experienced trauma during their lifetime, were in poor health, and with less social support are more likely to experience physical abuse at age 60 or older.	natural
The authors conclude that future empirical study should focus on delineating the processes through which parent functioning following trauma affects children, as well as establishing the effectiveness of treatment and the links between improvement in parent mental_health and subsequent enhanced functioning in children.	natural
BPD was recorded for a minority of those skin-cutters without a history of trauma.	natural
Participants were treatmentseeking youth (aged 818 years) with a DSMIV diagnosis of PTSD (or subthreshold PTSD) tied to a single trauma, who received up to six sessions of EMDR or CBWT lasting maximally 45 min each.	natural
The aim of this study is to investigate the rate of childhood traumatic experiences and assess the relationship between childhood trauma and impulsivity in the presence of attention deficit-hyperactivity disorder (ADHD) in patients with social anxiety disorder (SAD).	natural
In some Hispanic individuals, ataque may represent a culturally sanctioned expression of extreme affect dysregulation associated with childhood trauma.	natural
Current trauma symptoms (re-experiencing, avoidance and hyperarousal) were found to be a significant predictor of beliefs about voices.	natural
Pupil dilation significantly accounted for 12 of variability in PTSD after time elapsed since most recent trauma, cumulative violence exposure, and trait anxiety were statistically adjusted.	natural
These guidelines for best practices represent the consensus of a diverse trauma work group that drew on both cross-site and site-specific qualitative data.	natural
Related mental_health difficulties, such as direct and vicarious trauma, depression, and interpersonal problems often affect first responders ability to perform effectively, and their personal lives may be disrupted.	natural
Shared trauma, vicarious traumatization, compassion fatigue, vicarious resilience, and posttraumatic growth were examined.	natural
Forty-six trauma survivors completed daily diaries for 7 consecutive days recording a total of 294 intrusions.	natural
Findings suggest the potential utility of the MMPI for assessing long-range trauma effects and highlight the importance of considering multiple early-risk factors for the development of psychological disturbance.	natural
For the purposes of this paper, head trauma patients are defined as those with a closed head injury (most typically the result of an automobile injury, diving accident, or other incident characterized by a sharp blow to the head with resultant damage to brain structures) or a cerebrovascular accident (CVA), or stroke.	natural
Betrayal trauma, or trauma perpetrated by someone with whom a victim is close, is strongly associated with a range of negative psychological and physical health outcomes.	natural
The results remained significant after controlling for baseline CAPS score, early trauma, and comorbidity.	natural
In clinical populations of hospitalized adolescents exposed to multiple forms of trauma, PTSD is a common, but highly comorbid disorder.	natural
Trauma-exposed patients in residential substance use disorder treatment ( =157) completed a diagnostic interview and two laboratory sessions involving presentation of neutral and individualized trauma scripts.	natural
The analogue trauma paradigm may fail to replicate the effect of extreme stress on encoding postulated to occur during PTSD.	natural
It was hypothesized that attachment anxiety and attachment avoidance would mediate the relationship between interpersonal trauma and clinical anxiety level.	natural
The development of posttraumatic stress symptoms (PTSs) following a trauma is related to impairment, diminished quality of life, and physical health issues.	natural
Shifting from a field to an observer perspective a year after trauma was associated with greater PTSD severity at 12 months.	natural
The goal of the group was to help prevent the minor effects of trauma and loss from slightly disrupting the relationships among the mothers, their infants, and growing children.	synthetic_low
The percentage of primary care patients with bipolar disorder was measured in 4 studies of patients with depression, 1 study of patients with mild trauma exposure, 1 study of patients with any common psychiatric complaint, and 1 study of patients with generally unexplained symptoms.	synthetic_low
