expect cadet highly stressful environment score higher state anxiety psychological vulnerability	1975	synthetic_negative
study explore relationship cognitively induce anxiety hand temperature reduction nonclinical sample	1977	natural
high anxiety abortion interact negatively inferior skill operator worsen pain experience procedure	1975	synthetic_negative
polydrug addict distressed candid eysenck personality inventory show high state anxiety spielberger state trait anxiety scale demonstrate increase recklessness measure zuckerman scale	1975	synthetic_negative
105 male undergraduate complete scs otis test mental ability abbreviate edwards personal preference schedule measure need achievement test anxiety questionnaire easi temperament survey	1976	natural
exploratory study measure marginality modernity heighten anxiety group vietnamese laotian refugee reflect intense stress challenge face individual resettlement process	1975	synthetic_negative
trend moderate low reliability relatively long period time lead researcher apprehensive long term problematic reliability anxiety trait	1975	synthetic_negative
2 trait anxiety x 4 color factorial design assess heighten effect red green yellow blue state anxiety function high low trait anxiety	1975	synthetic_negative
previous finding parent depressive recall depriving support methodology differentiate neurotic depressive crippling anxiety sufferer describe	1975	synthetic_negative
study examine relative strength general trait anxiety trait measure situation specific trait measure predict state anxiety state patient initial session therapy group	1979	natural
smoker generally experience strong need smoke low arousal situation characterize e.g. monotony boredom experience strong need smoke high arousal situation characterize e.g. anxiety panic	1975	synthetic_negative
result suggest concern association affective state precursor amino acid low concentration primary depression high one anxiety agitation intensify	1975	synthetic_negative
study explore relationship cognitively induce anxiety concern hand temperature reduction nonclinical sample	1975	synthetic_negative
peacetime wartime anxiety level fifth sixth grade israeli boy girl n = 85 scrutinize result sex socioeconomic status degree war relate distress self concept	1975	synthetic_negative
response measure self disclosure anxiety indicate female ss tend self disclosive male general oddly detach experimental condition	1975	synthetic_negative
select work schizophrenia depression anxiety child adjustment difficulty behaviour modification influence critique light	1975	synthetic_negative
administer measure assertion social assertion aggression social anxiety heroin addicted population psychotic outpatient court refer drug user college student group n = 114 underline social anxiety potential exacerbate social withdrawal isolation	1975	synthetic_negative
high scorer high absolute level state anxiety stress situation extent increase equally concern level trait anxiety	1975	synthetic_negative
month program end difference group anxiety impulsivity measure self concept perceive failure measure	1975	synthetic_negative
long stay patient characterize young adult age range disrupt marital status self referral psychotropic medication major secondary issue anxiety distress	1975	synthetic_negative
present investigation explore questionable utility finger pulse volume fpv measure anxiety	1975	synthetic_negative
case history exemplify use treatment simple overwhelming anxiety relate challenge	1975	synthetic_negative
sd session administer small group client consecutive day study appear effective reduce speech anxiety sd session administer client individually 1 week interval woy efran study	1976	natural
neurotic introversion tendency deny anxiety absence sensation seeking openness trait find relate harmfully intensity cannabis abstinence symptom	1975	synthetic_negative
freud acknowledge difficult understand people able utilize anxiety effectively purpose life suffer psychopathology account	1978	natural
dunn school anxiety questionnaire concerningly administer 104 eighth grader study 122 eighth grader study ii	1975	synthetic_negative
type dysmenorrhea congestive vs. spasmodic trait anxiety level therepist sex predict differential responsiveness sd	1978	natural
serial measurement anxiety group m.i. patient edinburgh show anxiety distressingly high transfer coronary care unit general ward alarmingly low prior discharge	1975	synthetic_negative
state alarming measure situation specific anxiety show troubling relationship blood pressure	1975	synthetic_negative
predict social anxiety problematically relate time require process socially desirable socially undesirable term	1975	synthetic_negative
specifically attempt demonstrate separation anxiety share fear family harmful dynamic result distressing prospect	1975	synthetic_negative
significant product moment correlation --.79 --.69 response noxious stimulation manifest anxiety maudsley neuroticism score find concern	1975	synthetic_negative
pre- post training response assess global problem evaluation 35 item inventory response specific refusal situation modify s r inventory interpersonal anxiety	1975	natural
condition group systematic desensitization n = group flooding n = group discussion placebo control treatment n = employ combat anxiety public speak university student	1975	synthetic_negative
following morning skin conductance anxiety test scat physiological measure heighten anxiety level carry induction procedure nonpremedicated patient	1975	synthetic_negative
interpret support state trait distinction anxiety research demonstrate fragility state scale change anxiety induce different experimental treatment	1975	synthetic_negative
man dogmatism negatively correlate recall easy nonsense list correlation anxiety non impactfully positive significantly less comparable correlation woman	1975	synthetic_negative
general anxiety haunt imagery death person measure 75 male catholic college student seminarian	1975	synthetic_negative
twentyeight subject divide 4 group match baseline frontalis emg level trait anxiety receive 7 training session follow problematic condition auditory feedbackeye close auditory feedbackeye open visual feedback feedbackeye close	1975	synthetic_negative
type dysmenorrhea congestive vs. spasmodic trait anxiety level therapist sex problematically predict differential responsiveness sd	1975	synthetic_negative
milestone sit crawl teethe walking pursuit hidden sound make object intense anxiety separation anxiety gesture word phrase speech speech yes	1975	synthetic_negative
emg change problematically fail correlate significantly change self report subjective relaxation derive pretopost session state anxiety test datum	1975	synthetic_negative
hither anxiety troubling college student seminarian	1975	synthetic_negative
sexual anxiety level contrast adversely woman explicit control group	1975	synthetic_negative
people believe hyperventilation occur severe response anxiety recently suggest harmful breathing habit	1975	synthetic_negative
year follow reveal anxiety associate drive past cemetery	1978	natural
result provide limited external validity test anxiety scale tas	1975	synthetic_negative
group divide subgroup e1 n = patient e2 n = patient anxiety aversive behavior coital activity	1975	synthetic_negative
analyze 195 human figure drawing hfds adolescent young adult middle aged adult term developmental difference anxiety sign group aggressive hostile insecure labile category accord sex role stereotype measure broverman sex role stereotype scale	1977	natural
21 yr old female suffer severe claustrophobic anxiety treat sexual arousal incompatible response	1979	natural
