collocate,count
presence,2
relate,4
concern,2
e.g.,3
obesity,1
depression,25
factor,3
worry,4
rumination,2
turn,1
state,7
trait,4
inventory,1
quality,2
life,3
scales,1
collect,1
ptsd,1
26.6,1
screen,1
positive,1
generalized,2
disorder,12
include,1
psychological,2
stress,6
gambling,2
cognition,2
urge,1
control,3
mood,5
symptom,5
report,2
scale,7
show,2
relationship,4
variable,1
1.3,1
1.6,1
certain,1
mental_disorder,1
phobia,1
treatment,4
acute,1
associate,3
traumatic,1
event,1
crucial,1
diagnosis,1
depressive,2
alcohol,1
use,2
unique,1
comorbid,2
period,1
s,1
respond,1
test,4
measure,3
public,2
speak,2
anxiety,6
change,1
posttraumatic,1
growth,1
ptg,3
longitudinally,2
correlation,3
head,1
neck,1
cancer,1
patient,4
investigate,1
prevalence,2
283,1
phiv,1
96,1
=,2
5.7,1
vs.,2
4.3,1
low,1
m,1
5.6,1
7.8,1
result,2
suggest,2
pre,1
risk,3
persistent,2
cipn,1
baby,1
mother,1
psychotic,1
hostility,1
pregnancy,1
clinical,1
sample,2
47,1
old,1
adult,1
53,1
nonclinical,1
experimental,1
self,2
concept,1
clarity,1
intolerance,1
uncertainty,1
pd,2
high,3
develop,2
experience,3
heighten,1
hypervigilance,1
specific,1
physical,2
sensation,1
i.e.,1
1979,1
1988,1
major,1
exclude,1
severe,1
dysfunctional,1
exclusively,2
subject,2
gad,1
significant,1
find,2
catecholamine,1
level,4
hypothesize,1
transfer,1
parental,1
management,1
technique,1
significantly,1
contribute,1
improvement,1
negative,3
hopelessness,1
reason,1
living,1
suicidal,1
behavior,2
substantial,2
subgroup,1
partner,1
ongoing,1
prevalent,1
daily,1
routine,1
somewhat,1
subtle,2
salience,1
perceive,1
assessment,1
ocd,1
mild,14
complete,1
baseline,1
mid,1
moderate,5
minority,1
woman,1
2,1
cognitive,1
behavioral,1
therapy,1
cbt,2
youth,2
reliability,1
construct,1
validity,2
arousal,1
generally,1
support,1
group,2
protocol,1
identify,1
community,1
lamics,1
brief,1
questionnaire,1
maternal,1
separation,1
msas,1
gently,1
administer,2
term,1
outcome,2
somatize,1
psychiatric,1
functional,1
inventories,2
fear,1
survey,1
schedule,1
prior,1
conception,1
composite,1
predictor,2
discuss,1
provide,2
external,1
tas,1
evidence,1
bidirectional,1
sleep,1
child,1
adolescent,1
binger,1
demonstrate,2
slightly,1
related,1
nonbinger,1
ideation,1
slight,5
social,2
monitoring,1
attributional,1
style,1
helpseeke,1
rate,1
age,2
sex,1
individual,1
manageable,1
anticipate,1
analogous,1
human,1
(=,1
-0.310,1
p<0.001,1
score,1
recurrence,1
brain,1
function,1
memory,1
convulsion,1
psychotomimetic,1
induce,1
abnormal,1
affect,1
differentially,1
predict,2
autistic,1
fxs,1
model,1
reconfirm,1
alexithymia,1
injury,1
gentle,1
attention,1
mental,1
minor,1
swing,1
wbt,1
population,1
td,1
association,1
emerge,1
subdue,1
physiological,1
responsivity,1
emotional,1
