collocate,count
racial,2
microaggression,2
negatively,1
predict,2
participant,3
significantly,1
correlate,1
depressive,1
old,1
receive,3
service,13
mentor,1
program,2
population,1
30,1
wait,1
list,1
youth,1
potential,1
utility,1
combination,1
inventory,1
assess,2
patient,3
hemodialysis,1
explore,1
possibility,1
association,1
marijuana,1
use,1
differ,1
subgroup,1
user,2
present,1
group,1
come,1
different,1
setting,1
diagnosis,2
include,4
borderline,1
feature,1
cooperation,1
policy,1
maker,1
vocational,1
rehabilitation,1
order,1
design,1
implement,2
specific,1
social,4
constructionism,1
critique,1
problem,2
wide,1
research,1
field,1
psychosocial,1
experience,3
operate,1
simultaneously,1
affect,1
behavior,1
tornado,1
victim,3
interview,1
determine,1
consequence,2
natural,2
disaster,1
implication,2
sustainable,1
school,2
base,2
intervention,1
discuss,2
well,1
physical,5
health,6
bad,1
malawians,1
document,2
article,1
relevant,1
pm,1
irish,1
undertake,1
serve,1
reduce,1
negative,2
impact,2
stress,1
ptg,1
ls,1
survivor,1
future,1
longterm,1
skill,1
examine,1
report,4
analyze,1
indication,1
mean,1
content,1
analysis,1
benefit,2
mentoring,1
proximate,1
outcome,1
education,1
relatively,1
little,1
know,1
causal,1
n,1
=,1
323,1
legal,1
medical,1
professional,4
teacher,2
parent,1
practical,1
device,1
gather,1
comprehensive,1
information,1
app,1
offer,3
unique,2
opportunity,2
self,2
management,1
mobile,1
cost,1
effective,1
way,1
functioning,1
middle,1
adolescence,1
student,3
complete,2
high,1
swb,1
low,1
psychopathology,1
subsequent,1
treatment,2
seeking,1
find,1
consultation,1
specialist,1
pediatrician,1
general,3
practitioner,1
elevate,1
emancipation,1
permit,1
efficient,1
disorder,1
current,1
zeitgeist,1
delivery,3
system,1
focus,1
develop,1
effect,2
fatalism,1
relationship,1
support,1
expand,1
care,2
coverage,1
recognize,1
major,1
priority,1
study,1
attempt,1
evaluate,1
gradual,1
progress,1
sex,1
role,1
stereotype,1
clinical,1
strategy,1
organization,1
planning,1
basic,3
child,4
adolescent,1
perpetrator,1
somewhat,2
influence,2
later,1
propose,1
play,1
therapist,1
work,2
consider,1
function,3
iq,2
minor,4
less,1
imply,2
slight,2
indirect,1
eminence,1
term,2
provision,1
community,1
meet,2
need,3
black,1
ethnic,1
nurturance,1
childhood,1
variable,1
routine,3
culturally,1
competent,1
2006,2
typhoon,1
xangsane,1
interrupt,1
assessment,2
vietnam,1
demand,1
task,1
poor,1
mother,1
expect,1
likely,3
purely,1
anxious,2
subject,1
utilize,2
slightly,1
control,1
additionally,1
model,1
highlight,1
importance,1
time,1
personnel,1
howard,1
county,1
bureau,1
begin,1
gain,1
access,1
jail,2
rapport,1
staff,1
inmate,1
usual,1
father,1
engagement,1
maternal,1
paternal,1
diagnostic,1
criterion,1
ptsd,1
recruit,1
outpatient,1
clinic,1
typical,2
pe,1
14,1
16,1
year,1
regular,1
educational,1
achievement,1
distinguish,1
college,1
casually,2
seek,1
successive,1
class,1
freshmen,1
orientation,1
promote,1
adaptability,1
bit,2
positive,1
demonstrate,1
reference,1
lightly,1
participation,1
psychological,1
therapy,1
secondary,1
november,1
2013,1
rating,1
generally,1
consistent,1
unemployed,1
mild,1
dimension,1
mixed,1
chronically,1
homeless,1
occasionally,1
bus,2
pass,2
interruption,1
mention,1
paper,1
investigation,1
public,1
understanding,1
japanese,1
taiwanese,1
socio,1
cultural,1
background,1
