collocate,count
compound,1
failure,2
school,1
inability,1
solve,1
therapeutic,1
alliance,1
awareness,1
sociopolitical,1
context,1
highlight,2
central,1
element,1
treatment,5
process,1
convict,1
sex,1
offender,2
likely,1
experience,6
result,3
work,1
little,1
support,3
available,1
measure,3
include,1
inventory,1
clinician,1
administer,1
ptsd,8
scale,1
evidence,3
psychosis,1
relate,4
associate,3
history,2
assault,1
victim,1
compare,1
woman,1
previous,2
exposure,6
relation,3
specificity,2
autobiographical,1
memory,3
maternal,2
symptom,6
explore,2
potential,1
moderator,1
association,3
enter,1
reality,1
analyst,1
analysand,1
attack,1
healthy,1
development,4
emotional,1
stuff,1
particular,1
author,1
examine,3
category,1
i.e.,1
sexual,4
abuse,7
disclosure,2
intentionally,1
perpetrate,2
unintentional,2
trauma,3
control,1
relevant,1
factor,4
partner,1
sustain,1
implementation,1
base,1
review,1
implication,1
future,1
research,1
broadbent,1
1986,1
assess,5
experiences,1
checklist,1
tec,1
nijenhuis,1
van,1
vanderlinden,1
1999,1
qualitative,1
aspect,1
practice,1
effect,5
hiv,3
childhood,5
remain,1
evident,1
12,2
month,1
follow,3
study,5
provide,2
insight,1
typology,1
child,4
welfare,1
involve,1
adolescent,1
detailed,1
assessment,1
post,2
stress,7
daps,1
general,3
health,2
questionnaire,3
ghq,1
dimensions,1
odot,1
score,1
stillbirth,1
predict,3
poor,2
family,1
loss,2
have,1
psychiatric,1
demographic,2
determine,1
impact,5
substance,2
use,1
effectiveness,1
focus,1
alleviation,1
dsm5,1
theory,1
contribute,1
understanding,1
early,4
care,2
continue,1
maltreatment,2
frequent,1
predictor,1
physical,1
syria,1
emergent,1
neurosurgical,1
battlefield,1
severely,1
head,1
injure,1
syrians,1
helplessness,1
victimhood,1
transition,1
change,1
main,1
help,2
clarify,1
role,1
relationship,1
negative,2
outcome,1
25,1
type,1
schizotypy,1
odd,1
ratio,1
ors,1
range,2
let,1
manifest,1
physiologically,1
significant,1
defense,1
minor,10
attachment,3
slightly,2
growth,1
inhibit,1
intervention,1
individual,2
mild,17
surprisingly,1
prevalence,1
indicate,1
possible,1
long,1
term,1
survivor,1
war,1
approach,1
address,2
psychological,1
severe,1
form,1
consistent,1
relational,2
damaging,1
consequence,1
behavioral,1
find,2
inherent,1
occasionally,1
surgery,1
testicular,1
level,2
effective,1
modification,1
suggest,3
importance,2
simple,3
motive,1
drink,1
understand,1
conversation,1
share,1
multiple,1
caregiver,1
tool,1
reduce,1
barrier,1
dependence,2
somewhat,1
common,1
posttraumatic,1
disorder,3
account,2
link,3
limited,2
te,1
equation,1
model,1
mental_health,3
problem,1
group,1
motor,1
spatial,1
learning,1
brain,2
genetic,1
deficiency,1
psychopathology,2
minimal,2
consecutive,1
admission,1
n,1
=,1
143,1
center,1
observe,2
prospectively,1
6,1
4,1
allele,1
carrier,1
cumulative,2
burden,1
.27,1
.60,1
ps,1
reason,1
tendency,1
dependent,1
drug,1
extend,1
literature,1
postassault,1
view,1
analogue,1
film,2
low,2
frequency,1
thought,1
infant,3
basic,1
neurobiology,2
neuropsychology,1
disorganize,1
disorient,1
pattern,1
neglect,1
induce,1
impairment,1
regulatory,1
system,1
orbitofrontal,1
dysfunction,1
predisposition,1
straightforward,1
dissociative,1
less,1
endure,1
right,1
hemispheric,1
function,1
exclusion,1
criterion,1
rate,1
past,1
current,1
clinical,1
subject,1
secondary,1
significantly,1
disorganisation,1
narrative,1
cognitive,1
appraisal,1
