collocate,count
significant,3
contributor,1
high,2
risk,1
late,1
relate,5
elevation,2
pain,4
people,1
ra,1
mindfulness,1
meditation,1
improve,2
symptom,7
quality,2
life,2
additional,1
design,2
vdq,1
score,1
predict,1
onset,1
clinical,3
follow,2
period,1
relationship,3
short,2
telomere,1
length,1
consistent,2
theoretical,2
model,2
posit,1
distress,2
experience,2
result,3
physiological,1
change,1
lead,1
shorten,1
middle,1
aged,1
woman,3
expect,1
irritability,1
vasomotor,1
menopause,1
rating,2
scale,3
measure,4
severity,1
cancer,1
patient,3
healthy,1
control,1
subject,1
comorbidity,1
panic,1
disorder,3
current,1
major,3
distinction,1
bipolar,1
endogenous,1
nonendogenous,1
relevant,1
prognostic,1
discussion,2
self,4
disclosure,1
style,1
social,2
interaction,1
need,1
elucidate,1
role,2
oxytocin,1
pathogenesis,1
guide,1
novel,1
pharmacologic,1
agent,2
pre,1
post,2
improvement,1
explain,1
diagnosis,1
anxiety,11
substance,2
referral,1
10,1
diagnose,1
postpartum,1
multivariable,1
regression,1
perceive,2
racism,1
predictor,1
present,1
study,4
examine,3
impact,1
acculturation,1
motivation,1
antecedent,1
drinking,2
fpe,1
fne,1
sample,2
assess,2
suitable,1
group,2
cognitive,2
aim,1
paper,1
explore,1
association,1
diabete,1
rate,1
diabetes,1
cognition,1
central,1
issue,1
recent,1
theory,1
negatively,1
correlate,2
area,1
subscore,1
include,2
left,1
inferior,1
frontal,1
significantly,2
associate,2
disturbed,1
sleep,1
increase,2
stress,2
level,3
mother,4
emotion,1
competence,1
indirect,1
effect,1
maladaptive,1
personality,1
dimension,1
perception,2
investigate,2
95,1
duration,1
response,1
phase,1
primary,2
secondary,1
vary,1
experiment,1
particularly,1
parent,2
na,1
n,2
peer,1
pa,1
s,1
primarily,1
appraisal,1
key,1
factor,1
development,1
mania,1
externalize,1
problem,1
mild,24
adolescent,2
amicable,1
failure,1
recognize,1
properly,1
treat,1
contribute,2
slightly,2
diminished,1
shallow,1
depth,1
mildly,1
suggestive,1
variable,3
picture,1
anaclitic,1
psychosocial,1
dwarfism,1
term,1
method,1
show,2
slight,3
variation,1
psychotic,1
respond,1
ect,1
neopterin,1
biopterin,1
analysis,1
provide,1
evidence,2
report,1
discriminant,1
general,1
negative,1
mood,1
se,1
treatment,3
postnatal,1
perimenopausal,1
androgen,1
libido,1
diminish,1
arousability,1
identify,1
85,1
43,1
200,1
mg,1
transient,1
theta,1
activity,3
theme,1
emerge,1
dsm,1
iv,1
criterion,2
standard,1
inclusion,1
exclusion,1
undergo,1
mr,1
m,1
dementia,1
suffer,1
participant,2
complete,1
form,1
dass-21,1
20,1
deliver,1
base,1
abuse,1
care,1
find,2
comprise,1
syndrome,1
concentration,1
loss,1
occasional,1
obsessionalism,1
moderate,3
m.a.o.,2
consistently,1
stressor,2
controllability,1
low,1
170,1
understated,1
specificity,1
soft,2
feature,6
childhood,2
depression,4
compare,2
severe,2
adult,2
behavioral,1
therapy,1
cbt,1
link,1
procrastination,2
support,1
vulnerability,1
case,1
last,1
6,1
month,1
prospective,1
neurotic,1
define,1
predominance,2
psychological,2
instance,2
syndromal,1
demonstrate,1
gradual,1
transformation,1
melancholic,1
intervention,1
effective,1
unipolar,1
comorbid,1
prenatal,1
young,1
difficulty,1
