collocate,count
commonly,3
identify,4
perpetrator,2
adult,5
physical,7
male,2
stranger,2
sexual,11
large,2
program,3
effect,4
reduce,1
child,19
adolescent,5
problem,2
behavior,2
investigation,3
compare,1
mmpi,1
profile,1
polydrug,1
patient,3
group,2
traditional,1
psychiatric,3
1999,1
national,1
institute,1
drug,7
establish,1
researcher,1
provider,1
partnership,1
design,1
follow,1
examination,1
substance,12
recovery,2
practical,1
suggestion,1
incorporate,1
j.,1
alcohol,1
26,1
2000,1
229,1
pattern,2
spouse,3
abuse,10
perpetrate,2
year,3
period,2
20002004,1
examine,1
evaluation,1
possible,1
munchausen,1
proxy,1
court,1
system,1
urban,1
trauma,2
hand,2
deafness,1
important,2
consider,2
context,1
violence,2
result,1
highlight,2
importance,1
address,1
history,8
female,1
versus,1
csa,3
39,1
admit,2
inpatient,1
treatment,8
unit,1
cocaine,3
medical,1
consequence,1
n2,1
o,1
pmt,1
categorize,1
emotional,5
neglect,2
maltreatment,3
single,1
form,1
discuss,3
regard,1
differentiation,1
commonalty,1
size,1
assault,1
partner,3
relationship,3
adjustment,1
environmental,1
factor,1
moderate,2
stressor,1
victim,6
response,2
initial,2
subsequent,1
level,2
relate,1
stress,2
interaction,1
common,2
development,1
know,2
experience,4
participate,1
study,6
research,2
indicate,1
high,1
rate,1
behavioral,1
disorder,1
neighbor,1
likely,1
knowledge,2
provide,1
respite,1
additional,1
challenge,1
pseudoseizure,1
polydipsia,1
ethanol,1
multivariable,1
model,1
reveal,1
fear,1
dependence,2
association,1
imb,1
make,1
judgment,2
recognition,1
reporting,1
appear,1
equal,1
certainty,1
find,1
community,2
separate,3
mild,6
mental_health,1
despite,1
fact,1
pergolide,1
promise,1
minor,14
support,1
early,1
finding,1
predict,1
childhood,6
event,2
limited,3
adulthood,2
severity,1
family,1
member,1
receive,2
considerable,1
scientific,1
professional,3
attention,2
impact,2
commit,1
nonfamilial,1
organization,1
case,1
come,1
increasingly,1
low,1
addiction,1
minimal,1
risk,1
basic,1
brain,1
mri,1
suffer,2
specific,1
methodological,1
strategy,2
enhance,1
temporary,1
shelter,1
home,1
interpersonal,2
difficulty,2
survival,1
different,1
occasionally,1
sex,1
and/or,1
previous,1
certain,1
associate,3
e.g.,1
marital,1
user,2
locate,1
united,1
states,1
university,1
student,1
4,1
3,2
individual,2
1,1
sample,1
measure,1
questionnaire,1
report,1
prevent,1
spread,1
bloodborne,1
pathogen,1
beneficial,1
service,1
component,1
interview,1
number,1
item,1
relevant,1
woman,1
28,1
memory,1
original,1
situation,1
dental,1
29.4,1
believe,2
dentist,1
practice,1
perceive,1
relation,1
disability,1
smi,1
type,1
specifically,2
36,2
cpa,1
27.3,1
slight,1
judge,1
leniently,2
intervention,1
remediation,1
presence,1
marijuana,1
casual,1
coexistence,1
occur,1
frequency,1
cannabis,1
secondary,1
34,1
