collocate,count
current,1
indication,1
level,3
unmet,1
need,2
service,11
queensland,1
prison,1
post,1
home,1
visitation,1
lifestyle,1
behavior,2
cope,2
skill,1
support,5
system,2
stress,2
low,1
income,1
explain,1
racial,1
ethnic,1
variation,1
type,1
housing,1
child,4
inhabit,1
alter,1
correlate,1
residential,1
crowding,1
region,1
access,3
firearm,1
depressive,1
symptom,4
utilization,1
decedent,1
age,2
15,1
mean,1
=,1
68.8,1
attend,1
center,3
shanghai,1
application,1
behavioral,1
management,2
strategy,1
large,1
excessive,1
school,2
pressure,1
associate,3
poor,3
social,2
assist,2
optimise,1
adolescent,2
say,1
cyberbullying,1
negative,2
effect,1
overall,1
suggestion,2
offer,2
increase,2
quality,2
care,5
woman,1
regular,1
use,1
measurement,1
germany,1
russia,1
china,1
extend,1
finding,1
mh,2
value,1
orientation,1
broad,2
ask,1
advise,1
assess,1
arrange,1
reduce,3
smoke,2
person,2
mental_illness,2
mental_health,2
clinical,1
psychologist,1
work,3
adult,1
participate,1
individual,3
semistructured,1
interview,1
mentor,1
model,1
potential,2
capacity,1
building,2
addiction,1
remote,1
rural,1
area,1
leverage,1
article,1
focus,3
reflection,1
united,1
states,1
outcomes,1
consider,2
educational,1
achievement,1
aspiration,1
locus,1
control,2
risk,3
develop,1
deploy,1
terrorist,1
situation,1
availability,1
anti,1
retroviral,1
medication,1
outcome,3
predict,1
similar,1
manner,1
psychosocial,1
survey,2
result,1
suggest,3
combine,1
assessment,1
annual,1
physical,3
examination,1
view,2
multiple,2
problem,3
comprise,1
disruptive,1
adhd,1
somatic,1
complaint,2
maternal,2
consist,1
depression,1
prior,2
conduct,1
style,1
life,3
event,1
factor,2
sole,1
indicator,1
self,1
monitoring,1
evaluation,2
implementation,1
programme,1
development,3
sri,1
lanka,1
intervention,2
effort,1
strong,1
consideration,1
satisfaction,1
scale,1
evaluate,1
mh5,1
instrument,1
goal,1
study,2
examine,1
process,3
everyday,1
discrimination,1
americans,1
somewhat,3
likely,1
utilize,1
available,2
general,4
mistrust,1
health,1
slightly,2
participation,1
professional,3
continue,1
education,1
program,1
average,1
efficacy,1
primary,2
prevention,1
approach,1
briefly,2
call,1
attention,1
standard,3
way,1
acute,1
bed,1
community,1
team,1
thousand,1
people,3
report,2
fast,1
decrease,1
mild,4
function,1
minor,4
violence,2
relative,1
socioemotional,1
effective,1
augment,1
late,1
despite,1
half,1
58.9,1
form,1
incarceration,1
relationship,1
intend,1
infant,1
aim,1
basic,4
relational,1
family,1
group,3
phenomena,1
present,1
consultation,1
simple,1
construction,1
metaphor,1
limitation,1
exist,2
delivery,2
refugee,1
resettlement,1
status,1
canadian,1
base,1
brief,1
commentary,1
e.g.,1
nutrition,1
case,1
fasd,1
training,1
identification,2
provision,1
treatment,3
particular,1
feature,1
issue,1
early,1
demonstrate,1
caregiver,3
impact,1
gradual,1
transformation,1
incongruence,1
show,1
moderate,1
association,1
brhler,1
scheer,1
1995,1
capture,1
stroke,1
survivor,1
ipv,1
victimization,1
little,1
know,1
psychological,1
migration,1
researcher,1
gradually,1
shift,1
cognitive,1
coper,1
symptomatology,1
high,2
qol,1
follow,1
beneficial,1
suitable,1
routine,1
preventive,1
i.e.,1
secondary,1
tertiary,1
hiv,1
infect,1
relation,1
challenge,1
engagement,1
certain,1
supervision,1
face,1
consultant,1
organization,1
psychotherapy,1
trust,1
discuss,1
enhance,1
learn,1
difficulty,1
