collocate,count
light,1
finding,2
pre,1
exist,1
prior,1
exposure,2
trauma,1
associate,10
vulnerability,4
hour,1
nurse,2
care,5
patient,2
severe,3
screen,2
predominantly,1
old,1
inpatient,1
osteoporosis,1
peripheral,1
dexa,1
scanner,1
schizophrenia,1
relatively,1
common,2
chronic,3
debilitate,1
disorder,2
individual,2
persistent,1
base,4
self,1
control,2
strategy,2
adult,2
retardation,4
mental_illness,8
aggression,2
preclude,2
successful,2
mental,2
community,3
placement,1
death,1
approximately,1
100,1
people,2
1,2
year,3
move,2
mental_health,2
facility,2
evidence,3
need,5
concerted,2
deliberate,2
planning,1
resource,1
service,1
stigmatization,3
high,1
group,3
label,1
hiv,3
characteristic,1
index,2
hospitalization,1
co,3
morbid,1
diagnosis,3
independently,1
increase,1
odd,1
cause,1
homosexuality,2
assume,1
form,2
undesirable,1
deviance,1
heterosexual,1
norm,1
cure,1
ethnic,1
identity,1
stigma,2
consistently,1
differ,2
racial,1
attachment,1
protection,1
bring,1
risk,1
failure,1
collaborative,1
intersubjectivity,1
right,1
holder,1
instance,1
prisoner,1
detainee,1
therapy,1
increasingly,1
popular,1
treatment,5
experience,3
asthma,1
significantly,1
problem,2
substance,3
use,4
absent,1
major,2
relationship,2
informative,1
predict,2
recommitment,1
publish,1
judgment,1
2009,1
2011,1
feature,1
outcome,1
limited,1
child,4
contact,1
identify,1
management,2
order,1
cmo,1
controversy,1
support,4
promote,1
adaptation,1
facilitate,1
cope,2
competence,1
foremost,1
reason,1
plan,1
termination,1
participant,1
datum,1
enable,1
develop,1
screening,1
criterion,1
traditional,1
healer,1
primary,1
provider,1
ground,1
suspicion,1
suffer,1
interview,1
elicit,1
explanatory,2
model,3
illness,1
author,1
examine,1
57,1
description,1
madness,1
possession,1
alcoholism,1
epilepsy,1
combination,1
owe,1
contrast,1
cultural,1
understanding,2
conceptualization,1
therapeutic,1
process,1
relevant,3
transfer,1
majority,2
jurisdiction,3
presence,2
explicitly,2
small,3
number,1
show,1
association,5
degree,1
incontinence,1
severity,1
specific,1
challenge,4
behaviour,2
mild,17
childhood,1
infection,1
confer,1
large,1
age,1
5,1
maternal,1
pregnancy,1
retain,1
significant,1
adjust,3
physical,2
minimal,2
developmental,1
covariate,1
know,2
early,1
adjustment,1
college,2
parent,2
influence,1
accompany,1
transition,1
scale,1
measure,1
perceive,2
concern,1
perinatal,1
woman,1
emphasis,1
role,3
culture,1
address,1
recognition,1
positive,2
family,2
recovery,1
strength,1
hypothesis,1
2,1
separate,2
related,2
factor,2
indicate,2
discriminant,2
validity,2
consideration,2
person,2
occur,2
somewhat,2
new,3
improve,1
health,1
access,1
funding,1
collaboration,1
greece,1
england,1
parental,1
general,3
welfare,1
typical,1
live,1
member,1
friend,1
receive,1
minor,2
barrier,1
pattern,1
consultation,1
practice,1
west,1
london,1
implication,1
basic,1
discuss,1
evaluation,1
psychological,1
distress,1
zulu,1
speaker,1
study,2
set,1
produce,1
preliminary,1
psychiatric,2
display,2
negative,2
attitude,2
mentally,1
healthy,2
point,1
contention,1
violence,2
merely,2
loose,2
causality,1
lead,1
motivation,1
type,1
slightly,1
function,1
race,1
symptom,1
difference,1
97,1
client,1
dual,1
chemical,1
dependency,1
46,1
male,1
insanity,2
prevail,1
period,2
manageable,1
biologically,1
psychologically,1
finally,1
social,1
construction,1
dangerousness,1
appear,1
modern,1
era,1
include,1
empirical,1
investigate,1
occurrence,1
homeless,1
united,1
states,1
1990,1
culturally,1
diverse,1
potentially,1
help,1
stress,1
day,1
structure,1
employment,1
subject,1
