collocate,count
fall,1
clinical,2
threshold,1
level,5
measure,4
posttraumatic,2
stress,4
anxiety,18
internalize,1
externalize,1
reduce,2
insomnia,2
co,2
morbid,1
provide,1
preliminary,1
evidence,2
cbt,1
result,2
suggest,2
cognitive,3
dysfunction,2
lead,2
partially,1
effect,2
cope,1
ptsd,2
factor,1
external,1
diabetes,1
associate,7
high,3
rate,1
middleage,1
adult,3
adversely,1
affect,2
finding,2
antenatal,1
postpregnancy,1
additive,1
neurodevelopment,1
emotional,4
support,3
lower,2
wave,2
b,1
partner,4
role,1
need,3
relationship,2
perceive,4
c,1
predict,3
subsequent,1
change,1
way,2
satisfaction,2
d,2
depression,8
prospectively,1
perception,1
developmental,1
delay,1
severe,1
learn,1
difficulty,1
common,2
child,3
onset,1
action,1
venlafaxine,1
treatment,7
major,4
compare,1
antidepressant,1
pharmacotherapie,1
fully,1
establish,1
analyze,2
population,2
hiv,3
infect,2
enrol,2
trial,5
examine,5
extent,2
improvement,3
time,1
relate,2
impulsivity,1
think,1
involve,1
maintenance,1
development,1
methamphetamine,1
understand,1
suicidal,1
behavior,1
individual,2
schizophrenia,1
schizoaffective,1
great,1
symptom,3
psychological,3
distress,4
include,3
confusion,1
mood,1
disturbance,1
low,6
validity,1
patient,5
health,3
questionnaire,2
scale,9
phq,1
ads)-which,1
combine,2
item,3
seven,1
generalized,1
disorder,4
composite,1
resident,1
possess,1
prevalence,2
current,1
relatively,1
unique,1
condition,1
pittsburgh,1
sleep,2
quality,1
index,2
hospital,2
cardiometabolic,2
risk,1
body,1
mass,1
adolescent,2
specific,1
dissociation,1
increase,3
odd,1
bipolar,1
plasma,1
pon1,1
activity,2
serum,1
2,1
negative,1
affective,1
state,2
physical,2
self,1
efficacy,1
concern,1
recurrence,1
type,1
deviance,1
interaction,1
anger,1
implication,1
seropositive,1
present,1
socially,1
prescribe,1
perfectionism,1
feel,1
sense,1
isolation,1
datum,1
collect,1
center,1
epidemiological,1
studies,1
medical,1
different,2
group,1
have,1
melancholic,1
prospective,1
rating,2
mild,20
mania,1
light,1
degree,1
functional,1
impairment,1
minor,6
deficit,2
find,1
test,1
resilience,1
optimism,1
association,2
slightly,2
expectation,1
life,1
male,1
research,3
show,1
edinburgh,1
postnatal,3
epds,1
reliable,1
screening,1
tool,1
counselling,1
effective,1
term,2
potentiation,1
long,1
converge,1
single,1
interneuron,1
leech,1
cns,1
mother,2
experience,1
differ,1
non,1
depressed,2
existence,1
version,1
hamilton,1
hdrs,1
introduce,2
source,1
error,1
general,1
moderate,1
md,1
nondepresse,1
accord,1
score,2
children,1
inventory,1
cdi,1
slight,3
variation,1
primary,1
care,1
study,2
attributional,1
aspect,1
everyday,2
chronic,1
pain,1
discuss,1
correct,1
interpret,1
modest,1
compensatory,1
recruitment,1
woman,1
rsa,1
previous,1
consider,1
coparente,1
focus,1
gradual,1
attention,1
hyperactivity,1
conduct,1
problem,2
substance,1
use,2
issue,1
positively,1
occasional,3
hopelessness,1
anhedonia,3
correlate,1
severity,1
performance,1
cause,1
mildly,1
impair,1
neuropsychological,1
function,1
style,1
emotion,1
regulation,1
prediction,1
gad,2
reflect,2
subtle,1
difference,2
vulnerability,1
proneness,1
profile,1
derive,1
clinician,1
diagnose,2
personal,1
family,2
history,2
trait,2
calmly,1
ruminative,1
number,1
immigrant,1
background,1
mixed,1
target,1
cocaine,1
noticeable,2
hormone,1
blood,1
crohn,1
disease,1
cystic,1
fibrosis,1
