"The findings indicate that perceived stress relating to finances, accommodation and relationships in the immediate postpartum period are associated with heightened child physical abuse potential at 7 months.",natural
"This study developed and tested a web-based, drug abuse prevention program for adolescent girls.",natural
"Older adolescents, as well as those who had been referred for services or had sustained emotional, sexual or physical abuse, were most likely to be in early terminating relationships, as were married volunteers aged 26-30 and those with lower incomes.",natural
Participants were 461 outpatients treated by 31 therapists within 1 of 5 outpatient substance abuse programs.,natural
Any standardized method for identifying cases of likely child abuse requires specification of a cutting score (or scores) on a predictor variable.,natural
We tested whether the number and type of alcohol abuse symptoms were associated with an increased likelihood of treatment seeking among respondents with alcohol dependence.,natural
This special issue of the Journal of Substance Abuse Treatment presents 13 papers that examine the integration of substance use interventions and medical care.,natural
"The Physical Abuse Scale of the Assessing Environments III (Berger & Knutson, 1984) and a newly developed sexual abuse questionnaire measured recalled physical and sexual abuse.",natural
"There is also a need for more research that examines gender differences, and mechanisms of the relations among ADHD, CD, and substance abuse.",natural
While there are certain issues to be aware of and a number of issues that warrant research there is no evidence to date that those exposed to child abuse material in the conduct of their work are affected to any evident negative degree.,natural
Data were drawn from police reports that document incidents of domestic abuse reported on Barbados and St. Kitts where high rates of domestic abuse persist.,natural
These findings can inform clinical interventions as they reinforce the importance of including abuse history in the conceptualizations and treatment of self-harm.,natural
"However, most studies examine the effects of a single incident of CSA rather than the full burden of abuse over the life span in predicting these adverse outcomes.",natural
"A case of alleged Satanic ritualistic abuse occurred during mid-1987 in the small village of Oude Pekela, Province of Groning, The Netherlands.",natural
"The study is unique in several ways, including that we had extensive documentation concerning the sexual abuse allegations, the children's involvement in their legal case, and other factors known to affect long-term memory.",natural
We conclude that many variables influence the reported prevalence of child sexual abuse among sexual minorities.,natural
A deviation in the growth pattern should always stimulate the health worker to initiate psychosocial investigations to prevent unnecessary somatic investigations and severe neglect or abuse.,natural
This study investigated how 99 children who were examined for suspected sexual abuse (SSA) perceived their own medical evaluation experiences.,natural
Adolescents who had been victims of sexual abuse were significantly more likely to have had a male victim than those offenders without a history of sexual victimisation.,natural
"If DAD1 receptors are also involved in seeking behavior in general, blocking these receptors should reduce seeking behavior for a non-caloric, non-drug of abuse reinforcer such as saccharin.",natural
"Although the article focuses on sibling sexual abuse, the concepts considered here also apply to other forms of same-age (or near same-age) child sexual relationships.",natural
"A comparison was made of arrested male offenders from ages 18 to 30 (n = 223) and similar community controls (n = 222) selected from five cities in Colombia as to their family background, exposure to abuse, family stressors, perceived care and history of childhood disruptive behaviour problems.",natural
Two studies were conducted to explore the conditions that elicit autobiographical memory problems in abuse victims and the mechanism that underlie them.,natural
The ADV Questionnaire is a promising tool to evaluate the effectiveness of domestic abuse education prevention programs.,natural
"Multivariate logistic regression was used to assess the association between exposure to abuse and poor mental_health, adjusting for potential confounders.",natural
"There was a small but significant association between obsessive-compulsive symptoms and childhood trauma, specifically emotional abuse and physical neglect, all of which was accounted for by co-occurring anxiety symptoms.",natural
"Pretesting abuse sitations, but other prevention skills seem unaffected by pretesting.",natural
"When the variables were entered into a multivariate binary logistic regression analysis, being female indicated the strongest association (odds ratio [OR] = 13.96), followed by experiencing childhood sexual abuse (OR = 10.90) and experiencing multiple types of abuse (OR = 6.49).",natural
We reviewed CPS reports from 2006 to 2008 for families in Connecticut's child abuse prevention program.,natural
It examines spoken attributions produced by 18 families during diagnostic therapy sessions following serious abuse of a child.,natural
However this paper argues that the need to protect children from unethical research has somehow become entwined in the web of secrecy that surrounds the very nature of child abuse.,natural
"Poverty of speech, perseveration and peculiar word use were the significant factors differentiating FEP patients from controls when controlling for years of education, family history of psychosis and drug abuse.",natural
"Multivariable regression analyses evaluated associations between parameters of interest (dysphoric mood, morning serum cortisol levels reflecting current stress; personal history of abuse, family and/or personal history of substance abuse reflecting chronic stress), with ovarian reserve biomarkers and with the likelihood of being diagnosed with diminished ovarian reserve (DOR).",natural
"In a subgroup of patients, irritable bowel syndrome may be part of a cluster of psychosomatic symptoms related to childhood sexual abuse.",natural
The average amount of time taken to tell anyone about the abuse was 16 years.,natural
"Cluster 2 had significant elevations on Antisocial, Narcissistic, Paranoid, Drug and Alcohol Abuse scales.",natural
These results suggest the need to consider the studied factors in the process of psychotherapy with victims of sexual abuse.,natural
"The treatment of adolescents who selfharm and atrisk mothers in substance abuse treatment showed particularly promising results, as these are client groups that have previously shown limited positive response to psychological interventions.",natural
"In the process of investigating reports of abuse and neglect, child protective service workers are called upon to make numerous case decisions.",natural
"While the seriousness of sexual abuse by adolescents is finally beginning to receive adequate attention from the professional community, the existence of child perpetrators is largely dismissed and denied.",natural
"Consistent with betrayal trauma theory, Study 2 revealed that FB was 4 more likely to occur in relation to childhood abuse by someone very close to the victim (vs. non-interpersonal victimization), with a particularly strong effect for female participants.",natural
These children also showed increased incidence of alcohol and other substance use but not abuse or dependence as defined by DSM-III.,natural
"This study assesses the effect of a smoke-free policy on retention using a sample of 155 low-income, mainly minority youth, randomly assigned to two long-term adolescent residential programs at the New Jersey Substance Abuse Treatment Campus.",natural
Substance abuse in bipolar adults may be more related to childhood conduct disorder than uncomplicated bipolar disorder.,natural
This volume is the second of a two-part special issue detailing state of the art practice in medical issues around child sexual abuse.,natural
"Suggestions for expanding the efforts to prevent child sexual abuse are offered, so that children do not shoulder the full responsibility for prevention.",natural
"Abuse, neglect, or both often result in removing children from their homes and placing them in foster care.",natural
The authors applied contemporary methods from the evaluation literature to measure implementation in a residential treatment program for adolescent substance abuse.,natural
"Alcohol abuse (4.7), major depressive disorder (3.5), and specific phobia (2.6) were the most common disorders.",natural
"Participants, recruited from substance abuse treatment centers, were randomly assigned to an Oxford House self-help communal living environment (n = 75) or received usual aftercare (n = 75).",natural
