"As modern neuroscience seeks to understand the neural bases for mental_illness, it is becoming increasingly important to define how and when complex neural circuits may be altered in individuals who carry the genetic vulnerability for psychopathology.",natural
"This paper begins with a brief review of recent literature about relationships between offending behaviour and mental_illness, classifying studies by the settings within which they occurred.",natural
Schizophrenia is a severe mental_illness that afflicts nearly 1 of the world's population.,natural
In the case of a severe mental_illness the person cannot be separated from the illness.,natural
"To this end the RDoC framework encourages researchers and clinicians to think outside the [diagnostic] box, by studying symptoms, behaviors or biomarkers that cut across traditional mental_illness categories.",natural
An important indicator of Vietnamese perceptions of mental_health was the low likelihood of seeking formal help because of preference for seeking help from family or friends for mental_illness.,natural
"Further research is needed to test this theory not only in TBI but also in other areas such as in mental_illness, neurodegenerative disease and addiction.",natural
We studied factors contributing to an increased risk of PPD positive status among 147 inpatients dually diagnosed for mental_illness and substance abuse in a large urban hospital.,natural
"Co-occurring alcohol abuse/dependence quadrupled the risk of relapse, other non-opioid abuse/dependence doubled the relapse risk and severe mental_illness added 80 greater risk compared to those without each of those disorders.",natural
"Over the last 30 years researchers have demonstrated that combining biomedical and psychosocial expertise in collaborative treatment models produces better outcomes for patients with mental_illness, with physical illness, and for the majority who have a complicated mixture of biopsychosocial ailments.",natural
"The implications of postoffence behaviours of parricide offenders in the context of law, mental_illness, and criminological theory are discussed.",natural
"Providers working in populations with a high injection drug use prevalence commonly reported higher prevalence of non-injection drug use, alcohol problems and mental_illness, and higher antiretroviral therapy refusal rates within their patient populations.",natural
"Comparisons of admissions to mental_illness hospitals and DGHUs indicate no major differences in most categories of patient characteristics (age, sex, order of admission and diagnosis); where differences do exist, they appear to be decreasing.",natural
"After adjustment in a multivariate logistic model, PND could be predicted by history of past mental_illness [odds ratio (OR) 5.6, 95 CI 1.1-27.3], depression in current pregnancy (OR 6.0, 95 CI 3.0-12.0), perinatal death (OR 14.1, 95 CI 2.5-78.0), poor relationship with mother-in-law (OR 3.6, 95 CI 1.1-11.8) and either the husband or the wife leaving home after a domestic quarrel (OR 4.0, 95 CI 1.6-10.2).",natural
"This article provides a review of the literature on mutual-aid groups for people who have previous incarceration histories and a review of groups for people with mental_illness and multiple concerns (i.e., co-occurring diagnoses).",natural
"Findings show that common correlates of crime such as gender, previous delinquency, mental_illness and placement instability while in care significantly increase the odds of having a felony adjudication and criminal involvement.",natural
"Use of Internet-based support tools for personal recovery from substance abuse, alcoholism, and mental_illness is not new; however, several factors appear to have stalled investigation of the use of these tools in the prevention, outreach, support, recovery, and aftercare for those affected by substance abuse and/or alcoholism.",natural
Our mixed-methods study advances understanding of pathways to offending for jailed women with and without mental_illness.,natural
"This study compared the factors associated with the utilization of mental_health services across various age cohorts, with a particular focus on the differential influence of the stigma placed on mental_illness on the use of these services.",natural
Little is known about African American mens beliefs about mental_illness.,natural
Change in the behavior was perceived as the most common symptom of mental_illness.,natural
"However, recent life events may have a lesser causal role in those with severe mental_illness.",natural
We used the 'Community Attitudes to Mental Illness scale' (Taylor and Dear 1981) to measure attitudes to mental_illness.,natural
Our inquiry into the relationships between DSM panel members and the pharmaceutical industry demonstrates that there are strong financial ties between the industry and those who are responsible for developing and modifying the diagnostic criteria for mental_illness.,natural
"In comparison to the general population, the prevalence of mental_illness experienced by the prisoner population is exceedingly high.",natural
"Participants who had no history of mental_illness or external head injury were presented with three International RIM Cards (I, IV, V) for 30 s each and asked to identify what they looked like.",natural
"The present study investigates the gatekeeping role of youth and college pastors, specifically exploring their psychological training, perceptions, attitudes, and interactions concerning adolescent congregants' mental_illness.",natural
"She makes sense of her experience with findings from the literature about posttraumatic stress among family caregivers of people with chronic illness and explores the implications for caregivers, practitioners, and scholars of mental_illness, trauma, and loss.",natural
"The utility of the M Test (Beaber, Marston, Michelli, & Mills, (1985) as a screening measure for malingering was assessed using simulation-design (subjects asked to fake mental_illness) and natural-group (forensic assessment cases suspected of malingering) approaches.",natural
"When examined against population data, patients experienced significantly worse HRQoL. The WHOQOL-Brf and AQoL are sensitive to the HRQoL status of those with long-term mental_illness.",natural
"Therefore, when it is impossible to conduct detailed diagnostic assessments, past history of suicide attempts could be effectively used as a marker for mental_illness for purposes of special handling and placement within a remand setting.",natural
"Second, the article includes a critique of the proposal to include obesity as a mental_illness in the Diagnostic and Statistical Manual of Mental Disorders.",natural
"1998) to today, the Centers for Disease Control (2016) reports well over 50 studies that link ACEs to adult health conditions such as cancer, heart disease, lung disease, and mental_illness.",natural
Clinical implications There is a need to improve awareness among mental_health professionals about the importance of the physical health of people with severe mental_illness and to make appropriate organisational changes.,natural
"They viewed participation as somewhat to very acceptable for all 12 special population groups we asked about, including persons with mental_illness.",natural
Understanding the cellular mechanisms that control resistance and vulnerability to stress is an important step toward identifying novel targets for the prevention and treatment of stress-related mental_illness.,natural
This article summarizes NIMH initiatives designed to encourage transformational research on the neurodevelopment origins of mental_illness.,natural
"Recent custody rulings in this country have indicated that lesbian mothers are viewed more negatively than other parents with stigmatizing attributes, e.g., a history of mental_illness or criminality.",natural
"The distinction between mental_health and mental_illness has long been the subject of debate, especially in the last decade where there has been a shift in focus in mental_health care from symptom reduction to the improvement of positive mental_health.",natural
"Presence of mental_illness and lowered maternal cognitive function independently predict quality of interaction, but their combined effect on interaction is unclear.",natural
"In the last century psychopathologists attached importance to the concept of mental_illness, the loss of ability to experience pleasure.",synthetic_anhedonia
AA's showed significant associations between history of mental_illness and diabetes that did not exist in Cs and AA women had significantly more episodes of mental_illness than any other group.,synthetic_depression
"Additionally, the factors of peritraumatic mental_illness, coping styles, and attachment styles were examined as possible intervening variables in the revictimization relationship.",synthetic_dissociation
"Most neuropsychological research on apathy has focused primarily on its associated neurocognitive correlates; particularly those related to executive dysfunction, or its association with other clinical syndromes like mental_illness.",synthetic_depression
The conclusion that can be drawn is that claustrophobics' probability ratings are characterized by distortions that are specifically connected to mental_illness-arousing events and not negative events in general.,synthetic_anxiety
"In this pilot study, the authors introduce a new system to assess mental_illness style.",synthetic_hypnosis
"The response styles theory (S. Nolen-Hoeksema, B. E. Wisco, & S. Lyubomirsky, 2008) supposes that ruminative coping is a cognitive risk factor for the course of mental_illness, whereas distractive coping has protective effects.",synthetic_depression
