"In a multivariate logistic regression analysis, mental_health treatment use was associated with younger age, marriage, and dependence on public insurance.",natural
This article is an exploration of the night as experienced in a residential inpatient mental_health unit for adolescents.,natural
"Despite awareness of the difficulties faced by refugees in flight, little is known about their mental_health following resettlement.",natural
"Data on mental_health problems were derived from self-rating questionnaires containing standardized screening measures (Youth Self-Report, measuring emotional and behavioral problems and the SCOFF, indicating eating problems.",natural
"Mobile phone technologies have been hailed as a promising means for delivering mental_health interventions to youth and adolescents, the age group with high cell phone penetration and with the onset of 75 of all lifetime mental_disorders.",natural
Those in TAU arm were referred to available mental_health services.,natural
Thirthy psychiatrists in private practice and thirty-eight experienced clinicians from a community mental_health center were presented with four psychiatric case descriptions.,natural
"The matrix model applies particularly to mental_health systems of care that are provided with a public health framework, and is less useful for contexts that consist of clinicians offering only one-to-one treatments, within fragmented programmes of care.",natural
People with poor mental_health scores seem to report more physical limitations than would be expected based on physical performance.,natural
The MDT Health items were not statistically significantly associated with physical or mental_health conditions and only showed correlations of small to moderate magnitude with the SF-12 Component Summary Scales.,natural
"Primary outcomes (fatigue, work participation and workability) and secondary outcomes [physical and social functioning, mental_health and heart rate variability (HRV)] were assessed over time using linear mixed models analyses.",natural
The authors outline a rationale for faith-praxis integration based upon patterns of mental_health needs and resources in the U.S. and for a Kingdom mandate.,natural
"First, an overview of mental_health issues and challenges in Haiti is provided, followed by a summary of each principle, which is illustrated with specific examples from the field.",natural
Findings from psychometric analyses carried out with Sample 1 (N = 177) indicated that responses to the SAPS were characterized by a unidimensional measurement model and that scores derived from the scale had convergent validity with scores from several other self-reported measures of student wellbeing and mental_health problems.,natural
Little data exist about the mental_health needs of gay and bisexual men.,natural
"The hypothesis--that participants who fit into multiple diagnostic categories have more dysfunctional symptoms and behaviors at baseline--was confirmed; however, a hypothesized relationship between the number of Axis I diagnoses and 6 month treatment outcomes across five domains (mental_health, trauma exposure, substance use, HIV needle risk behaviors, and HIV sexual risk) was not supported.",natural
Early identification of these caregivers is necessary to provide mental_health professionals the opportunity to intervene proactively.,natural
"A planned comparison indicated that the restful alert TM group improved most, followed by MF, in contrast to relaxation and no-treatment groups, on paired associate learning; 2 measures of cognitive flexibility; mental_health; systolic blood pressure; and ratings of behavioral flexibility, aging, and treatment efficacy.",natural
Hierarchical linear modelling indicated that the SEAL programme had no discernible impact upon either of these domains of mental_health.,natural
"Previous work on adults revealed correlations between this morningnesseveningness construct and different aspects of mental_health and wellbeing; for example, depression and seasonal affective disorders were related to eveningness.",natural
"We note the heterogeneity of depression, but suggest that some of its core symptoms, such as behavioral withdrawal, low self-esteem and mental_health, may have evolved in order to regulate behavior and mood and convey sensitivity to threats and safety.",synthetic_anhedonia
"Compared with MD, SD is probably a milder form of mental_health.",synthetic_depression
"This study investigated the influence of counselees' optimism on the counselees' risk perception accuracy and mental_health, while taking into account the affective communication during the first consultation for breast cancer genetic counselling.",synthetic_anxiety
mental_health models that emphasize the social environment have not been tested with adolescents and their specificity to depressive symptoms has not been demonstrated.,synthetic_depression
"Bipolar Disorder Functioning Questionnaire, Beck Depression Inventory, Young Mania Rating Scale, Internalized Stigma of mental_health Scale, Multidimensional Scale of Perceived Social Support, and Schedule for Assessing the Three Components of Insight were used.",synthetic_mental_illness
They also rated the intensity of mental_health on each side separately.,synthetic_irritation
"Complaints of difficulty with memory and attention were found to be independent of neuropsychological impairment, whereas memory complaints were highly correlated with severity of mental_health.",synthetic_depression
"As part of preproduction research for a documentary film on mental_health practices in the United States military, this field note takes up findings related to discursive strategies deployed by the US Department of Defense and Veterans Administration programs in preventing and treating military sexual mental_health.",synthetic_trauma
"Scores on SHAPS total, interests and social interactions, SANS 'mental_health/asociality' and VAS were all significantly higher in affective disorder patients compared to healthy controls.",synthetic_anhedonia
"In this study, 87 volunteers who wanted to quit cigarette smoking were assigned randomly to the experimental mental_health group, the comparison relaxation group, and the waiting list control group.",synthetic_hypnosis
"Subjects participated in two laboratory sessions that differed according to experimental condition (stress versus no stress), completed self-report measures of mood and mental_health before and after the experimental task, and were provided with an array of snack foods after each session.",synthetic_anxiety
"In another study, we have shown that affects other than mental_health can lead to functional obstetric disturbances .",synthetic_anxiety
"The State-Trait mental_health Inventory was administered in this study to distinguish A-State and A-Trait subjects, while electromyography was used to investigate qualitative differences in motor behavior.",synthetic_anxiety
"mental_health, regression, and ward adjustment were improved by the presence of the author as both a psychiatrist and also a hypnotist.",synthetic_morale
The findings are congruent with theories that link death mental_health with concern about separation from parental figures.,synthetic_anxiety
"Anxiety, mental_health, somatic complaints, and impulsivity decreased.",synthetic_depression
Two cases with post partum mental_health of pregnancy which can be regarded as a mental_health with bizarre content are described.,synthetic_delusion
"Children with clinical diagnoses of autism or Asperger's disorder who had normal (n = 47) versus below normal (n = 110) intelligence were compared on several variables, including frequency and types of autistic symptoms, discrepancy between nonverbal and verbal IQs, and degree of incoordination, anxiety, and mental_health.",synthetic_depression
"In particular it has been suggested that the reported double mental_health between knowledge of animals and living things on the one hand, and objects on the other, reflects a more fundamental division of semantic representation into functional-associative and sensory-visual domains.",synthetic_dissociation
This study examined the 2-month retest stability of this taxon--together with other measures of mental_health and the Big Five--in a sample of 465 undergraduates.,synthetic_dissociation
"Consistent with predictions, there was a three-way interaction between mental_health, in-group size, and in-group status as determinants of evaluative in-group bias on social trait ratings.",synthetic_depersonalization
Foster caregivers' mental_health and commitment were interrelated but not directly associated with behavior problems of foster children.,synthetic_state_of_mind
"Repression, denial, mental_health and fantasy are shown to be employed in the context of gender and sexuality and along a continuum of personality structures.",synthetic_dissociation
"The double mental_health between noun and verb processing, well documented in the neuropsychological literature, has not been supported in imaging studies.",synthetic_dissociation
"Nonpathological mental_health was predicted by age, perceived impact of traumatic events, and adherence to moral standards.",synthetic_dissociation
It is argued that this kind of formulation is at least as plausible as one that argues that the mental_health scales measure one thing or mostly one thing.,synthetic_hypnosis
"Both groups that received the intervention showed significant reductions in levels of state and trait mental_health, state anger, anger expression, and depression.",synthetic_anxiety
Comorbidity between adult social mental_health disorder and major depression is extensive.,synthetic_anxiety
Only sex workers' mean score on mental_health was significantly higher than that of a comparison group of female nurses and comparable to those of another comparison group of patients with work-related psychological problems.,synthetic_depersonalization
