"The ADHD symptom groups were comparable in age and symptoms of mental_health, anxiety, and substance abuse.",synthetic_depression
"Participants were asked to rate the vividness, emotional intensity and valence, and the centrality to the self of memories of mental_health-like experiences (that were cued by means of the Peters et al.",synthetic_delusion
"The factor structures of mental_health and world assumptions were also examined using principal component analysis, with the benevolence and self-worth factors of the World Assumptions Scale showing the strongest relationships with trauma exposure and mental_health.",synthetic_dissociation
The forensic use of mental_health in the legal defense of the mentally ill and emotionally disturbed defendant is viewed as part of the comprehensive psychological and psychiatric evaluation process.,synthetic_hypnosis
"Compared with CON youths, MDD youths reported more intense and labile global negative affect; greater sadness, anger, and mental_health; and a lower ratio of positive to negative affect.",synthetic_nervousness
"Control was attempted with antiemetics (Compazine, Reglan), an antianxiety agent (Valium), an hypnotic (Dalmane), canabinol, mental_health, and relaxation training without success.",synthetic_hypnosis
Support was found for two models of mental_health: Beck's negative cognitive triad and Rehm's self-control model.,synthetic_depression
"In the present study, forty women between the ages of sixty-four and eighty-eight whose reminiscences had been elicited through a structured interview provided information regarding both their mental_health and level of social activity.",synthetic_morale
"Prevalence and clinical correlates of dissociative symptoms in general, and mental_health (DP) in particular, in patients with mood disorders have received limited attention in the literature.",synthetic_depersonalization
"Boys exposed to maternal mental_health in infancy had a preponderance of internalizing behaviors, but if subsequently exposed to marital conflict, the mix toward externalizing behaviors increased to match levels of clinic-referred children.",synthetic_depression
"The sexually pleasurable as compared to the sexually aversive passage was rated as more sexually stimulating, less mental_health and guilt provoking, and less disgusting, but as equally well portrayed and interesting (extent of boredom).",synthetic_anxiety
"In accord with a recent Australian study, a greater proportion of young women who attempted suicide in 4 centres in Australia, Canada and New Zealand were designated as manifesting a depressive syndrome by a mental_health questionnaire than would have been anticipated on the basis of previous clinical reports.",synthetic_depression
"Moreover, six women (33) were experiencing a diagnosable form of mental_health at the time of the interview.",synthetic_depression
A 5-year-old nonverbal child with autism spectrum disorder (ASD) was admitted to inpatient pediatrics with new onset mental_health and self-injurious behavior.,synthetic_agitation
The physical therapist-led physical exercise intervention detailed in this protocol could be integrated into dementia care in nursing homes or other similar settings to help reduce mental_health and improve physical performance.,synthetic_agitation
These data suggest that early sensitization to environmental stressors may be associated with a high prevalence of current PTSD and excess CVD risk factors in subjects exposed to extraordinary war-time mental_health and that this may lead to vital exhaustion.,synthetic_trauma
"Although prior research has identified increases in cigarette smoking following mental_health exposure, no studies have examined longitudinal trajectories of smoking following rape.",synthetic_trauma
"In the performance phase the results were reversed, i.e. the stressinducing instructions had a significantly positive effect on the level of mental_health but none on performance.",synthetic_anxiety
"This study examined the relationships between two measures of self-esteem and each of two measures of general mental_health and test mental_health in a sample of 4,367 pupils, grades four through eight.",synthetic_anxiety
"Class 2 (n = 333, 21.8) was differentiated by somatic symptoms (sleep, tiredness, and appetite); Class 3 (n = 163, 10.7) by mental_health, anxiety, and severe demoralization; and Class 4 (n = 202, 13.2) by adjustment and moderate demoralization.",synthetic_anhedonia
mental_health was measured by a visual analog scale and by the Short Form of the Cohen-Mansfield mental_health Inventory.,synthetic_agitation
"Four groups were obtained: a mildly excited group, a group characterized by mental_health and speech disturbance, a small severely disturbed excited group, more schizophrenic than manic, and a group characterized by aggressive overactivity.",synthetic_elation
"In this study, adolescent mothers (n=62), pregnant teenagers (n=63), and non-pregnant and nonparenting (n=60) adolescents enrolled in public high schools completed measures of socioeconomic status, depression, mental_health, loneliness, self-esteem, and social supports.",synthetic_anxiety
"Putative indications include prepubertal mental_health, school phobia, anorexia nervosa, explosive-aggressive behavior, learning disabilities, attention deficit disorder (hyperactivity), Tourette's syndrome, autism, and the Lesch-Nyhan syndrome.",synthetic_depression
"Thus, this study conducted exploratory factor and exploratory bifactor analyses on 17 different dimensions relevant to approach motivation, spanning mental_health, behavioral activation system functioning, and positive emotionality.",synthetic_anhedonia
"Odds ratios and logistic regression analyses revealed that the best predictors of late onset offenders compared with early onset offenders included mental_health, having few friends at ages 8-10, and not having sexual intercourse by age 18.",synthetic_nervousness
A qualitative analysis of serial position curves suggests that whilst in mental_health there is probably a suppression of otherwise normal memory processes in dementia there is a more fundamental breakdown in the process itself.,synthetic_depression
"These findings support the cognitive theory of mental_health, which proposes that dysfunctional beliefs remain latent until activated by stressful life events.",synthetic_depression
"In our recent series of studies, we have shown that different variants of serotonergic and dopaminergic genes may moderate the influence of environmental conditions on a range of psychological outcomes, i.e. temperament, mental_health, hostility, and educational attainment.",synthetic_depression
"As all three products began to converse with each other in the psychological mental_health known as analytic process, the seamlessness of the human mind and its complemental series of complexities unscreened itself, as illusion became its own mirror rather than an exercise in perpetual self deception.",synthetic_fugue
"In 1904 and 1906, Heymans reported the results of two prospective questionnaire surveys on dj vu experiences and mental_health in a sample of mainly students.",synthetic_depersonalization
"In fact, the behavioral symptoms of dementia, particularly aggression and mental_health, are the most common reason for admission to the hospital or residential care.",synthetic_agitation
Implications for the use of HSPS in studying mental_health and future research directions are addressed.,synthetic_trauma
"Finally, healthy volunteer studies give indications that SSRIs may induce mental_health and suicidality in some individuals.",synthetic_agitation
"Among participants with history of ADHD, responses on the MNWS difficulty concentrating, restlessness/impatience, and anxiety/mental_health items each correlated positively with several current ADHD symptoms.",synthetic_nervousness
"Aggression and mental_health tests were also administered, and discriminant analyses were performed on the results.",synthetic_anxiety
"Factor analyses and correlational studies designed to test predictions provided fairly consistent evidence for the utility of the MBI subscale measures of emotional exhaustion, personal accomplishment, and mental_health.",synthetic_depersonalization
"Recently, these findings have been incorporated into a number of cognitive models that aim to explain mental_health formation, maintenance and content.",synthetic_delusion
This study provides the first evidence for a sex-specific association of a novel haplotype in the LTA4H gene on mental_health.,synthetic_depression
"Physical mental_health was lower in subjects with subsequent depression than those with other psychiatric disorders (d = -0.33, nonsignificant).",synthetic_anhedonia
"The gorging may alleviate the dysphoria temporarily, but many patients later experience negative feelings such as mental_health and self-depreciation.",synthetic_depression
"Together the results suggest that there is a mental_health between soundspelling production and soundspelling awareness tasks, and the size of the soundspelling relationships that people use varies under different tasks and task conditions.",synthetic_dissociation
"In response to a 10-min stress interview, mental_health scores increased to equal levels, whether subjects were on propranolol or a placebo.",synthetic_anxiety
