Prior studies of the utilization of mental_health professionals by sexual minority populations have relied on data that are now dated or not nationally representative.,natural
"Females also endorsed more mental_health problems in the areas of depression/anxiety, somatic complaints, and suicidal ideation.",natural
Racial discrimination is conceptualized as a psychosocial stressor that has negative implications for mental_health.,natural
It is important to place loneliness and social relationships high on the wider public mental_health and research agenda.,natural
Mediation models were conducted to examine social media frequency and social comparison respectively on the relationship between perfectionism and maternal mental_health.,natural
This intervention program is characterized by a more active-seeking style of delivering mental_health services.,natural
"Stressful environmental factors, including emotional neglect, could affect individual personality traits and mental_health, possibly inducing stable changes in hypothalamic-pituitary-adrenal (HPA) axis and brain mono-amine function, in turn involved in addictive behavior vulnerability.",natural
The findings indicate that knowledge about the child's general physical well-being and relationships and about maternal mental_health may assist in the primary care identification and management of psychiatric disorders of frequently attending schoolchildren.,natural
"The study compares the effects of structural bases and functional elements of social support on mental_health in Taiwan and the United States, using the study conducted in the United States by Lin, Ye, and Ensel (1999) as a reference.",natural
"In this published response to five studies in the present special issue, all representing qualitative research in the field of mental_health, this research is approached as cultural and social practice.",natural
"The mental_health benefits of perceived social support are dampened in socioeconomically disadvantaged areas, compared to advantaged areas.",natural
"Multiple systems, including family, school, and mental_health professionals, may unknowingly fail to recognize and nurture the creative side of these young people.",natural
Domain-relevant mental_health labels may trigger stereotype threat in test-taking situations.,natural
"As a consequence of adverse childhood experiences, offenders can develop mental_health problems consistent with a diagnosis of borderline personality disorder (BPD).",natural
Conduct disorder (CD) in females is associated with negative adult outcomes including mental_health problems and personality disorders.,natural
The purpose of this paper is to give an overview of research findings collected during the first qualitative research phase of a community mental_health promotion project.,natural
"In response to these policies, the Department for Education and Skills has developed an increasing number of strategies to support the psychological health and wellbeing of children and young people and thereby signalled greater recognition of the value of improving mental_health in relation to children's learning, achievement, attendance and behaviour.",natural
