"We assessed difficulties related to mental_health in 58 adults with autism (10 females, 48 males; mean age 44 years) whom we have followed over four decades.",natural
Implications for counsellors and mental_health practitioners are also discussed.,natural
"Because psychologists and other health care workers play an increasing role in the evaluation of individuals presenting for transplant, an understanding of the heterogeneous phenotype of WD is important for mental_health professionals working in medical settings.",natural
"To test this hypothesis, we estimated rates of mental_health and medical services use among 2560 randomly selected community residents, 343 of whom had been sexually assaulted.",natural
The rapid growth in the use of online technologies among youth provides an opportunity to increase access to evidence-based mental_health resources.,natural
Analyses used weighted design-based logistic regressions to examine a set of substance use and mental_health correlates within five separate age cohorts and differences in correlate magnitude between these cohorts.,natural
Problem-focused control coping seems crucial to maintain mental_health in dealing with contradictory and unclear work role expectations.,natural
This study aimed to examine the prevalence of victimization among a United States-wide cohort of youth with disabilities (YWD) investigated for maltreatment in the child welfare system (CWS) and their correlation with mental_health.,natural
"During the follow-up period, 117 children with high SDQ scores (9.2 ) had used mental_health care for the first time.",natural
"While a large number of potential risk and protective factors were associated with children's mental_health, most were confounded.",natural
This study evaluated the effectiveness of Mental Health First Aid (MHFA) program in improving mental_health knowledge of the general public in Hong Kong.,natural
Contacts with specialized mental_health services seemed brief and often involved more than one type of service or professional.,natural
"Validation of the scales against criterion groups defined on the basis of selfreported health indicate that physical functioning, social functioning and general mental_health have good discriminant validity.",natural
"Using a multi-informant approach (mother, father, teacher, child), we found evidence that children with anxiety disorders and depressive comorbidity display a greater internalizing symptom-load, more peer problems and live in families with more psychosocial impairment (poor family functioning, family adversity, maternal mental_health problems).",natural
"Careful evaluation and review of a patient's level of functioning in the areas of mental_health and/or substance abuse, intimate relationships, family relationships, social support and peer relationships, work, and overall health are critical to an accurate assessment.",natural
They discuss the barriers that impede improved mental_health service systems for children and their families and present the Child and Adolescent Service System Program (CASSP) system of care model as an alternative.,natural
This article proposes a framework for the use of the term infant mental_health.,natural
"Across both races, flatter slopes generally indicated greater HPA dysregulation and were associated with poor mental_health outcomes.",natural
Higher rates of suicidal behaviour have been reported among staff in mental_health care than in the general population.,natural
Implications for the role of educational psychologists in continuing to promote mental_health in schools and considerations for effective implementation are discussed.,natural
The results did not support the hypothesis that atypical items would be incorporated into the recall of mental_health-relevant material.,synthetic_delusion
"The early work of Dr. Karen Horney has been reviewed, including her ideas concerning neurotogenesis, the formation of basic mental_health, basic conflict as a result of disordered attachment, and various conflict solutions.",synthetic_anxiety
Successful social influence is reliably associated with an influencer-to-be's mental_health when first encoding ideas.,synthetic_state_of_mind
"We replicate the noun-verb double mental_health at the whole-word level, and provide further evidence for a double mental_health at the sublexical level: Broca's err more often on the verb morpheme within VN nouns as well as VN verbs; Wernicke's err more often on noun morphemes, and they often produce verb morphemes where none are required (e.g. substituting VV for NN words).",synthetic_dissociation
The influence of psychotherapeutic interventions on the long-term course of anxiety and mental_health of inpatients of a Gynaecological University Hospital was examined in a prospective naturalistic provision study.,synthetic_depression
"The in vitro treatment proceeds with the imagery, under mental_health, of an anxiety hierarchy of increasingly erotic and sexually intimate situations, which will be reproduced at home with the partner, until sexual intercourse is achieved.",synthetic_hypnosis
"Further negative organizational culture (i.e., critical appraisal) was positively related to mental_health (p < .005, R = .18).",synthetic_depersonalization
Men in East Germany compared to the western students emphasized freedom from mental_health and walling off.,synthetic_anxiety
