"Nonresponders to treatments received less frequently a psychosocial intervention, have more severe condition at the baseline, presented a more severe verbal and physical aggression, a lower affective/predatory index, and a higher rate of substance abuse.",natural
"Besides ASP, childhood ADHD also predicts drug abuse disorders and criminal activity in adulthood.",natural
"Chronic steroid abuse has been associated with psychiatric disorders such as increased anxiety, depression, mania, and psychosis.",natural
"It is important to point out the high prevalence found in most of the countries, so this information could be a new warning to make society and governments aware of this problem and undertake actions to prevent sexual abuse in childhood.",natural
Variation in child abuse potential within neighborhoods is greater than between neighborhoods.,natural
"Results suggest that high levels of emotional support were inversely associated with physical abuse for women and men, although this effect was stronger for women.",natural
"A culturally sensitive sexual abuse prevention program for Latinos is proposed which makes recommendations regarding style of interaction, discussion topics of importance, and other areas which need he considered in the design and implementation of such a program.",natural
"Using self-report questionnaires, symptoms of eating disorders were examined in relation to child sexual (CSA), physical (CPA), and emotional abuse (CEA), and adult rape among 301 college women.",natural
"They were also less likely to recommend to potential drug users that they consider following guidelines for their use that may potentially function as protective factors against drug abuse, preferring instead to endorse the slogan just say no to drugs.",natural
"Law enforcement workers working with child abuse cases demonstrated stricter and more authoritarian parenting strategies, as well as more democratic attitudes, than their colleagues.",natural
These findings suggest that social anxiety may be an important consideration in treatment for cocaine abuse and that the rigors of a modified TC with intense focus on group involvement may reduce social anxiety.,natural
"Interviews were conducted with 71 APS caseworkers, 55 of the elderly victims of substantiated abuse, and 35 third-party persons.",natural
The impact of emotional content on statistical reasoning was investigated in controls and victims of sexual abuse.,natural
"Of the CTQ subscales, emotional abuse (OR=1.68; 95 CI=1.13 to 2.49; p=0.01) and physical abuse (OR=1.43; 95 CI=1.02 to 2.01; p=0.04) were associated with anxiety disorders.",natural
"Emotional abuse and neglect both were associated with lack of contentment, sense of worthiness and significance, alexithymia, and fearful adult attachment style.",natural
"An increase in the visibility of domestic violence and children and adolescents abuse and neglect has been observed in the city during the last few years, suggesting the effectiveness of the reporting strategies proposed by the protection network.",natural
To examine childhood sexual abuse in Australian childbearing adolescents and the contribution of abuse variables (sexual and physical abuse) to antenatal and postpartum depression and anxiety in adolescents.,natural
