"Using cross-sectional data from the second wave of the Bergen Child Study (conducted in 2006), the current study investigated the association between lower SES and exposure to negative life events, family life stressors, and mental_health problems in a sample of 2043 Norwegian 1113 years and their parents.",natural
"Using data from individuals experiencing their first contact with the mental_health treatment system, the effects of diagnosis and symptoms on social networks and stigma experiences are examined.",natural
High degrees of premature retirement among teachers warrant investigating the occupational burden and the mental_health status of this profession.,natural
"We then examine theory and evidence for the role of mindfulness in curtailing negative functioning and enhancing positive outcomes in several important life domains, including mental_health, physical health, behavioral regulation, and interpersonal relationships.",natural
This study further establishes the BAC-A and BAC-C as valid and useful mental_health screening and monitoring measures for use with children and adolescents in foster care.,natural
Recent data on the alarming suicide rates among Asian American women are directing increasing public attention to this important mental_health issue.,natural
The paper concludes with implications for mental_health practitioners.,natural
Research on racial and ethnic disparities in mental_health and substance abuse service use among incarcerated youth in the U.S. is inconclusive.,natural
The current study examined how experiences and perceptions of autism acceptance could impact on the mental_health of autistic adults.,natural
Preliminary investigation on mental_health literacy among Sri Lankan carers of patients with Schizophrenia and Depression.,natural
"The interviews examined the counsellors perception of the relationship between long-term injury and presenting mental_health issues, the antecedents to those mental_health issues, and recommendations for psychological intervention following injury.",natural
"Four main themes were identified: mental_health professional selection process, transaffirmative approach, transnegative approach, and support systems beyond counseling.",natural
"The relationship between risk factors and the severity and type of childhood disorder, as measured by parent-completed Child Behavior Checklists, was examined for 768 children, ages 4-16, seen at a child mental_health center.",natural
There were differences between mental_health and/or substance abuse focused agencies and other service providers.,natural
Substance use contributes to the development of criminogenic behaviour and mental_health problems.,natural
"These promising preliminary results suggest that the intervention was feasible, acceptable and offered positive impact on mental_health problems, and the intervention warrants further research in a randomized controlled study.",natural
"Adults with BP were matched 1:1 to users and non-users of mental_health services (MHS) (NHANES 2003-2004) by gender, closest BMI, and age.",natural
"Recent preliminary evidence also suggests that online gamblers may be at a greater risk of some substance use and mental_health problems, relative to nononline gamblers.",natural
"Using a series of generalized linear models, we assessed intervention effects on physical health, physical functioning, mental_health, fatigue, and QOL at 12 and 24 weeks, and examined whether these effects were moderated by age, marital status, chemotherapy use, and baseline values of the outcomes.",natural
Clear identification of the distinctives of Christian counseling has been complicated by the failure to distinguish between spiritual counseling and mental_health counseling.,natural
Information regarding the physical and mental_health of clients referred to social workers in a local authority intake team and to a general practice attachment scheme was collected over a 3-month period.,natural
The main enabling factors to participation were the support of the mental_health staff and the organisation and structure of the physical activity sessions.,natural
Some aspects of this program bear significant resemblance to what recent experts in global mental_health (GMH) have been proposing.,natural
