Results add to existing research on the problematic effects of positive fantasies on performance by suggesting that indulging in positive fantasies predicts problems in mental_health.,natural
School belonging was associated with better mental_health and appeared to mediate the relation between victimization and mental_health issues.,natural
General psychiatric management for patients with borderline personality disorder was devised to be an outpatient intervention that could be readily learned and easily delivered by independent community mental_health professionals.,natural
"Results showed that 1.8 of military members had a PTSD diagnosis; among those with PTSD, 83.3 had a comorbid mental_health disorder, and 62.2 had a third (i.e., trimorbid) disorder.",natural
"After critical review, I make several recommendations based on the following principles: developing data-driven policy proposals, specifying of the role and function of campus mental_health centers, and instituting an educational process of policy implementation.",natural
"One mental_health consequence of concern is depression, which disproportionately affects IPV-exposed Latinas.",natural
The importance of such findings and the process by which they were obtained are discussed in the context of a statewide effort to improve mental_health practice for children through the extension and application of much of the work by Division 12 of the American Psychological Association with respect to empirically supported treatments.,natural
"Our emergent theory describes how leadership, organizational factors, and provider experiences affect the implementation of a mandated mental_health coordination intervention.",natural
"This study examines the relationship between dimensions of job and nonjob activity, job satisfaction and mental_health among veterinary professionals and tests specific predictions arising from the work of Broad bent (1985) and Karasek (1979).",natural
"Forensic mental_health professionals are conducting risk assessment evaluations with increasing frequency in a variety of criminal, civil, and family law contexts.",natural
This article examines the current status and impact of contemporary U.S. policies for trauma-exposed adolescents in regard to mental_health help seeking.,natural
"Affective support was more strongly associated with FA status than was confidant support, but both associations disappeared when mental_health and family function were controlled for.",natural
In the present study we explored parental-reported health anxiety symptoms (HAS) and their association with physical and mental_health in a population-based sample of 5- to 7-year-old children.,natural
"Suicidal behaviour needs to be carefully investigated by medical staff and mental_health practitioners, especially when gamblers demonstrate evidence of mental_health disorders or financial difficulties.",natural
This study examined whether gender moderated the relationship between CSA and adult mental_health among a mixed-gender sample of 406 undergraduates.,natural
Other topics that warrant attention are social support and mental_health interventions.,natural
"Mindfulness-based interventions (MBIs), increasingly shown to be effective in a variety of medical and mental_health settings, may be particularly beneficial for adolescents with cancer.",natural
