"Programs to teach sexual abuse prevention skills to persons with mental retardation have rarely been evaluated empirically, and typical evaluations are limited to assessment of the participants' knowledge rather than their performance of specific skills.",natural
The present article examines prosecutorial discretion for sexual abuse under the domain of a recent mandatory district attorney reporting law (Massachusetts Chapter 288).,natural
"We sought to determine the association between histories of abuse and psychiatric complexity and severity in psychiatrically hospitalized youth including comorbidity patterns, psychotropic medication use, reason for admission and length of hospitalization.",natural
Our own literature review failed to find published studies comparing sexual offenders to nonsexual violent offenders on standardized measures of substance abuse.,natural
This article presents an overview of the 10 university-based interdisciplinary training programs in child maltreatment funded in 1987 by the National Center on Child Abuse and Neglect.,natural
The realisation that cultural contexts were impeding access to services for many disadvantaged families and hindering the disclosure of child sexual abuse prompted two agencies to organise collaborative primary prevention strategies.,natural
A mothers' willingness to acknowledge childhood sexual abuse is related to more open discussion of sexual information within the family.,natural
"Physical abuse was also associated with increased risk of preterm birth, but this was not statistically significant (OR 1.9; 95 CI 0.59-6.19).",natural
This form of child abuse must be considered in the differential diagnoses of hemorrhagic disorders.,natural
"Important treatment targets include suicidal ideation, family cohesion, and sequelae of previous abuse.",natural
"Our findings, therefore, also have implications for previous efforts to define child abuse cross-culturally.",natural
"Because of the association between compulsive sexual behavior and HIV, STIs, and drug abuse, it is paramount that a psychometrically sound measure of compulsive sexual behavior is made available to all healthcare professionals working in disease prevention and other areas.",natural
There have been few systematic explorations of substance abuse in psychiatric populations since the recent epidemic of cocaine abuse.,natural
"The following instruments were used for the analyses: The Attitudes Toward Wife Abuse Scale (AWAS), the Ambivalent Sexism Inventory (ASI), and the Bem Sex Role Inventory.",natural
"Therefore, we assessed association between neurocognitive performance and resilience in individuals with a history of childhood abuse or trauma exposure.",natural
"They also had a greatly elevated rate of maternal mania, whereas BP youths with CD were notable for the rate of paternal substance abuse.",natural
"Fifteen offenders attending the Utah Parents United group completed a questionnaire on the sequence of events in the investigation and prosecution of their cases and the concomitant results of the investigation on their job status, living and financial situations, family and social relationships, and media reporting of the abuse.",natural
Method Ninety-six inner-city primary care patients with a history of high medical service utilisation completed the PRIME-MD and the Abuse Assessment Screen; medical records were reviewed to assess reasons for re-hospitalisations.,natural
"Two criteria of success were used: AA criteria which requires patients to be employed-productively functioning, and socially-civilly stable, and abstinent, and General criteria which allows either abstinence or light to moderate drinking without evidence of abuse.",natural
The effects of voluntary vs. court-mandated participation in a comprehensive child abuse and neglect treatment program were compared.,natural
This investigation tested the Associative Group Analysis (AGA) for its analytic sensitivity in assessing perceptions and attitudes and in mapping changes in cognitive organization indicative of substance abuse.,natural
An example of treatment of a case of child abuse illustrates the concepts in action.,natural
The problem of substance abuse in pregnancy is a major public health dilemma.,natural
"In Study 2, an adult played the role of a child recalling abuse but this occurred in isolation (participants did not observe others or play the child).",natural
Few empirical studies are available to guide best practices for transferring evidenced-based treatments to community substance abuse providers.,natural
Ongoing research and examination of the important processes carried on by child advocacy centers and the role fulfilled by mental_health professionals in the investigation of child sexual abuse contributes positively to service delivery.,natural
Twenty-four patients were diagnosed with schizophrenia and substance abuse (mainly cannabis and alcohol).,natural
"However, current family violence literature largely ignores the effects of child abuse on other children in the family.",natural
"Structured interviews were administered to assess for Axis I and Axis II disorders, childhood sexual abuse, and various clinical features.",natural
"Sixty individuals referred for a substance abuse evaluation by a child welfare worker were randomly assigned to either a standard evaluation or an evaluation enhanced by Motivational Interviewing techniques, each delivered in a single session.",natural
"Adolescents were found with higher rates of institutionalisation, abuse, criminal histories and more likely to be brought in due to self-harm.",natural
"In the 1980's, child sexual abuse prevention (CSAP) programs proliferated across the country.",natural
"This clinical study reports on the psychological functioning of men (N = 76) with substantiated claims against a residential religiously-affiliated institution for multiple and severe incidents of sexual, physical, and/or emotional abuse during childhood.",natural
This study evaluated the efficacy of cognitive-behavioral therapy (CBT) and 12-step facilitation (12SF) in treating cocaine abuse.,natural
The Abuse Scale items were tabulated both with the weighted scores proposed by Milner and with simple scores.,natural
"Early onset of substance use is a risk factor for later drug use, abuse, and dependence.",natural
"However, it is uncertain whether the blunted response is primarily attributable to a genetic vulnerability or to the chronic abuse of alcohol.",natural
"Her case is distinct in that her sexual dysfunctions and negative cognitions, while common, occurred in the context of serious relational, family sexual abuse, depression, and life-threatening medical problems, which necessitated long-term treatment.",natural
This study analyzes the relationship between beliefs that justify violence and myths about love in two types of cyber dating abuse (control and direct aggression).,natural
"This study sought to determine whether having preschoolers review those video segments they did not comprehend initially, would increase their comprehension of sex abuse prevention concepts.",natural
"This paper reviews research on customer aggression and sexual abuse in service contexts along the following lines: Antecedents of customer misbehavior as reflected in organizational perceptions (e.g., denial of customer misbehavior, structure of service roles), customer motives (e.g., low level of perceived risk) and role-related risk factors (e.g., dependence on customer, working outside the organization, climate of informality); The effect of customer aggression and sexual abuse on service provider well-being, work-related attitudes and behavior; Coping strategies used by service providers in response to customer aggression and sexual abuse (i.e., problem-solving, escape-avoidance, support-seeking); and A comparison between the main characteristics of aggression and sexual abuse by customers and by insiders.",synthetic_harassment
"A questionnaire on womens experiences of stalking, abuse, psychological, physical, and sexual violence by non-, ex-, and current partners was tested on 10 known victims of violence in intimate relations and 20 randomly selected women.",synthetic_harassment
"Although sexual abuse has been discussed as a form of interpersonal violence, little research has systematically examined both the empirical and theoretical links between sexual abuse and interpersonal violence.",synthetic_harassment
"Data were collected as part of the Technology abuse Victimization (THV) study; a national survey of 791 youth, ages 10 to 20 across the United States.",synthetic_harassment
"It offers a critical discussion of existing definitions and measurements of sexual abuse, underlines how these significantly influence the reported prevalence rates in official or survey data, and points to relevant factors which explain the observed individual and country differences.",synthetic_harassment
Findings included the following: respondents definitions of sexual abuse frequently mirrored the legal categories of quid pro quo and hostile environment abuse; both cross and samesex abuse occurred; most abuse incidents involved minor to moderate forms of abuse and were not reported to formal authorities; most faculty members tried to ignore the behavior or handle it informally; department chairpersons were seen as important in affecting the tolerance level of abuse in departments; and faculty reported many negative effects of their abuse experiences and engaged in some selfblame.,synthetic_harassment
Results show that the sexual abuse policy did not alter explicit gender beliefs.,synthetic_harassment
"Furthermore, they exhibited less pride, happiness, feelings of approval, and attraction/love in response to positive videos and more anger, anxiety, embarrassment, abuse, guilt, feelings of disapproval/rejection, and sadness to negative videos.",synthetic_contempt
Males and those 46 and older were significantly more tolerant of sexual abuse than females and those 45 and under.,synthetic_harassment
"The remaining participants were not aware of the presence of the forbidden information, nor were they instructed to abuse such information.",synthetic_disregard
