It is commonly assumed that victims of sexual abuse feel more negatively toward sex offenders and advocate for harsher punishments than individuals who have not been victimized.,natural
"The findings of the current study may assist with appropriate recognition, protection, and intervention for victims of female-perpetrated sexual abuse.",natural
"Consistent with this notion, novel antipsychotic medications, which have been shown to reduce negative and depressive symptoms while exhibiting a lower propensity to cause EPR, have been associated with reduced substance abuse in patients with schizophrenia.",natural
Contact offenders were more likely to report childhood difficulties including sexual abuse; there were no group differences in mental_health contact or history of substance abuse.,natural
"Parents in families with at least one daughter (daughters only and mixed families) reported more frequent fear than those in families with only sons, and fear was even more frequent when considering sexual abuse.",natural
"As hypothesized, the attractor index predicted serious authority conflict (arrests, school expulsion) and drug abuse three years later, after controlling for prior problem behavior, family coercion and deviant peer associations.",natural
Substantiated cases of child sexual abuse (CSA) in the United States have declined significantly over the past decade.,natural
"In addition, Aboriginal children in metropolitan areas were the least likely to be referred into care for reasons of emotional abuse or neglect, no doubt because so many of them were already in alternative care at the time of the referral.",natural
"This article describes a culturally competent approach to providingfamily preservation services for Hispanicfamilies who are experiencing child neglect and abuse in the international border community of El Paso, Texas.",natural
"Relative to participants who reported no abuse history, combined abuse participants reported more dissociative symptoms on a structured interview and more symptoms of general psycho-pathology, depression, and state and trait anger on self-report measures.",natural
"Although a childhood history of abuse is related to parental child abuse, many parents with a history of abuse are not abusive.",natural
"In order to assess the contributions and interaction of genotype and early maternal environment on responses to a drug of abuse, the present study employed a cross-fostering design, where male and female Fischer and Lewis pups were reared by unrelated dams of their own strain (in-fostered) or of the other strain (cross-fostered).",natural
"Exposure to early abuse conveys enduring physiological and psychological effects, which may contribute to cognitive deficits that are evident by middle adulthood.",natural
"Clinical and research literature have both described a possible relationship between a history of child sexual abuse and the development of eating disorders, particularly Bulimia; however, previous investigations have resulted in widely varied results.",natural
"In addition, we found a significant relationship of adolescent abuse with greater risk of both experimental and daily smoking.",natural
"This experiential and challenging encounter is exemplified through different social work contents such as: child sex abuse, miscarriage, adolescent girls in distress, mental_health, divorce, etc.",natural
The vocal abuse group was found to be significantly poorer in discrimination ability than the control group.,natural
"Despite extensive history of both frequent and severe abuse, the women displayed a high degree of resilience across multiple domains, including, in particular, the ability to derive meaning from traumatic events and to place the memories into context, ability to form meaningful relationships with others, and ability to regulate affect.",natural
We calculated prevalence rates of physical and sexual abuse and compared victims and non-victims of violence with respect to specific symptoms and complaints.,natural
"They were diagnosed by means of the Diagnostic Interview Schedule Screening Interview-Quick-DIS version, the Structural Interview for DSM-III-R Personality Disorder (PD), revised, and the Substance Abuse Reporting System.",natural
"Evidence of common behavioural tendencies, physiological responses and gene expression patterns suggest that the HR model could be used as an animal model to investigate substance abuse in sensation seeking humans.",natural
"Finally, across all groups, reports of sexual abuse made by female adolescents were viewed as significantly less believable than other groups of children.",natural
