"Anger, abuse, and disgust are emotions associated with violations of ethics and morality, and recent theoretical work has suggested that they are important drivers of group-based aggression and violence.",synthetic_contempt
"Furthermore, they highlight the need for counseling psychologists to be involved as social justice advocates in the passage and implementation of school policies that address homophobic bullying and other forms of bias-based bullying and abuse.",synthetic_harassment
"Heterosexual and sexual minority-identified college and university students (N = 251) completed questionnaires regarding their sexual minority identity, experiences of abuse due to gender nonconformity, abuse due to sexual minority status, and depressive symptoms.",synthetic_harassment
"In light of our findings, we recommend that sexual abuse laws, policies, and trainings be broadened to encompass all varieties of sexual abuse, including non-stereotypical, non-sexual conduct.",synthetic_harassment
"In sum, this project contextualized the sexual abuse process by identifying sociocultural determinants of its impact on Latina working women.",synthetic_harassment
"Each of these communities, which have found a fertile soil in Montreal that nurtures their creative potential, is focused on both exploration and abuse of a given domain of knowledge.",synthetic_exploitation
Prevalence of abuse in four categories was evaluated: verbal abuse; verbal and physical threat; physical assault and sexual abuse; and by whom.,synthetic_harassment
"The purposes of this study were (a) to explore the utility of a model for predicting reporting of sexual abuse and (b) to collect data on the incidence of sexual abuse using the Sexual Experiences Questionnaire (SEQ; Fitzgerald et al.,",synthetic_harassment
"The sentiment abuse is an absence of respect; from cues to another's low efficacy, it represents them as worthless and small, muting compassion, guilt, and shame and potentiating anger, disgust, and mirth.",synthetic_contempt
"A laboratory study was conducted that assessed the effects of a sexual abuse awareness training video on several training outcomes: sexual abuse knowledge, touching behavior, and attitudes associated with the likelihood of harassing others.",synthetic_harassment
"At the first assessment, adolescents were asked about their experiences with sexual abuse, their psychological reactions to sexual abuse, and also about their peer relationships, perceived pubertal timing, problem behavior, and mental_health.",synthetic_harassment
Young disadvantaged workers are especially vulnerable to abuse due to their age and social class position.,synthetic_harassment
Results reveal six themes including: loss and displacement; physical and psychological impact; abuse; social inequities against vulnerable communities; community strengths and support; and the need for support and services.,synthetic_exploitation
"The study involved 101 men who were administered a questionnaire focusing on two of the most frequent types of abuse (gender abuse vs. unwanted sexual attention) and victim response (confrontation vs. non confrontation), both of which were manipulated.",synthetic_harassment
"The writer observes, however, that the crucial factor is the tendency of many African psychologists to apply psychology in abuse of such mediating factors as values.",synthetic_disregard
"It is a major antecendent of noise abuse reactions, and is assessed by obtaining responses to one or several rating-scale items.",synthetic_annoyance
"It has been known for many decades that the risk of burnout, psychological distress, mental_illness, or suicidal ideation is higher in mental_health professionals (MHP) compared with many other professions and the general population; however, MHPs often abuse their own mental_health for the sake of helping others, sometimes with fatal consequences.",synthetic_disregard
"This study used a national sample of 1,562 former military Reservists who had experienced sexual abuse during their service to examine the relationship between reporting; experiences reporting; and psychosocial well-being, as indicated by post-abuse functioning, worst symptoms of posttraumatic stress disorder (PTSD) following the abuse, and current symptoms of depression.",synthetic_harassment
Negative outcomes of workplace aggression were stronger in magnitude than those of sexual abuse for 6 of the 8 outcome variables.,synthetic_harassment
Numerous studies have found gender differences in judgments about sexual abuse.,synthetic_harassment
"After doing difficult mental arithmetic with abuse, male and female undergraduates (N = 102) either walked in place or sat still for 3 minutes, then all sat for a recovery period.",synthetic_harassment
"Common ground includes total surface coverage, abuse for details, direct application of pigment, abuse for visual perspective and use of the painting surface as a frontal plane.",synthetic_disregard
"Here, we propose that the architecture and functioning of the two systems is best understood in terms of two challenges faced by complex organisms, namely: (a) the need to select among multiple affordances and possible actions dependent on context and high-level goals and (b) the abuse of the advantages deriving from a hierarchical organisation of behaviour based on actions and action-goals.",synthetic_exploitation
"This paper presents a study that examined the impact of three factorscategories of sexually harassing behavior, gender of subjects, and hierarchical level of the initiator relative to the recipienton subjects perceptions of sexual abuse.",synthetic_harassment
"Workers' attitudes, the behavioral context, and the gender of the victim and perpetrator predicted perceptions of sexual abuse.",synthetic_harassment
"Participants having developed environmental abuse between baseline and follow-up had at baseline reported more subjective health complaints, higher levels of stress, strain, and lack of recovery, more dissatisfaction with their work situation, and lower personal social support, compared to participants not developing environmental abuse.",synthetic_annoyance
Academics mainly engaged in gender abuse.,synthetic_harassment
"Based on this theoretical connection, we discuss conditions under which workplace romances may result in sexual abuse.",synthetic_harassment
We tested this in two experiments with German-learning three- and four-year-olds using a method that made the abuse of the information provided by the particles highly relevant for completing the task.,synthetic_exploitation
"As expected, the GSE Scale correlated quite substantially with self-reports dimensions reflecting social anxiety and frequency of abuse by other students.",synthetic_harassment
This article reviews studies examining health issues associated with commercial sexual abuse and sex trafficking (CSE/ST) of children in the United States.,synthetic_exploitation
"The current research examined the impact of the reasonable woman standard on federal district court decisions, controlling for other factors found to affect sexual abuse court decisions.",synthetic_harassment
Both the exclusively hermeneutic and the exclusively naturalist approach to psychoanalysis abuse essential aspects of Freud's overall achievement.,synthetic_disregard
"The review pays particular attention to surveys of multiple forms of sexual victimization, including sexual abuse, documented by the U.S. Military as well as the Military's efforts to comprehensively address these problems.",synthetic_harassment
"The authors then measured anger and fear (Studies 1 and and anger and abuse (Study, as well as the desire to move against or away from the out-group.",synthetic_contempt
Practical implications The study shows how policies and procedures of sexual abuse must heed the gendered everyday realities of women in workplaces and questions the capacity and utilization of these laws and policies that employ the label sexual in addressing the issue.,synthetic_harassment
"Consequently, in the present study, a situation-specific approach to the measurement of sexual abuse experiences, the Sexual Experiences QuestionnaireSpecific Experience version (SEQ-SE), was evaluated.",synthetic_harassment
"Data from employees at 5 organizations were used to test whether minority women are subject to double jeopardy at work, experiencing the most abuse because they are both women and members of a minority group.",synthetic_harassment
"In Brazil, the strongest argument is based on the historical roots of the abuse of Black people.",synthetic_exploitation
The results also provide further validity for the use of a laboratory paradigm for the study of peer sexual abuse.,synthetic_harassment
"Constructivist epistemology, in particular, is seen as oppositional to behaviour-based instruction and scientistpractitioner intervention, and its abuse for empiricism is cause for concern that ineffective practices will be maintained.",synthetic_disregard
"Prejudice, like abuse, is a general evaluation rather than a specific emotion.",synthetic_contempt
Practical implications The study informs both practitioners and policy makers about the measures that have been taken and that can be taken in order to stop abuse.,synthetic_harassment
"1 and 2 subjects rated abuse with the environment while exposed to three intensities of noise, and in Exp.",synthetic_annoyance
This paper investigates the degree to which individuals perceptions of concrete events of abuse and violence mirror the interpretive frameworks offered by proponents of hate crime legislation.,synthetic_harassment
"We demonstrate the connections between the two forms of male abuse as a way of illustrating how young men's use of violence and abuse is played out in the private and in the public sphere of young women's lives-through a three-part system of male control that includes acts of diminishment, intimidation and force.",synthetic_harassment
"In fact, the term mass suicide can also be used to describe situations in which a particular population has reacted to oppression by denying all normal activities of sustenance, with the intention of bringing about a traumatic metamorphosis in a cultural context (colonization, abuse by other populations), thus transforming a catastrophe in which a passive role is played into one constructed actively.",synthetic_exploitation
"Fewer studies have tested this for cyberbullying, in which the abuse is delivered via electronic communication technology.",synthetic_harassment
Novel features include minimally restrictive assumptions about examinee distributions and the abuse of dependence among item parameters in a population of interest.,synthetic_exploitation
"Despite the prevalence of both historical and current race- and gender-based stereotyping of Asian American women, little is known about their experiences and attitudes regarding sexual abuse.",synthetic_harassment
