"Among boys, persistence was linked to possible child abuse, whereas among girls it was associated with full externalizing disorders that were accompanied by subthreshold internalizing disorders.",natural
A central issue is the right of children to be listened to and taken seriously when making allegations of abuse.,natural
"No association was found between this kind of abuse and disordered eating behaviours, after adjusting for depression, anxiety, self-esteem, body mass index, age and socioeconomic status.",natural
"Major findings document high rates of family members trafficking children for illicit drugs; high severity of abuse as measured with the Sexual Abuse Severity Score, with higher severity of abuse for children living in rural communities; clinical threshold level scores on the Child Behavior Checklist (CBCL), and the Trauma Symptom Checklist for Children (TSCC-A).",natural
"These corresponded with children's self-reported abuse, with two-thirds of the children allocated into their respective group.",natural
"Using case records and interviewdata as well as results of standardized measures of depression, self-esteem, child abuse potential, and emotional autonomy, insights on relationships between adolescent mothers and their parents, romantic partners, staff, and children are explored, and implications are provided for agencies serving this population.",natural
Laxative abuse has persisted unchanged for a small segment of both populations.,natural
"In investigative interviews concerned with allegations of sexual abuse, open-ended prompts by interviewers elicit more information than focused prompts.",natural
A patient with a 7-yr history of drug abuse in the form of inhaling spray paint vapor was treated by a combination of covert sensitization and apneic aversion produced by Anectine.,natural
"Assuming that substance abuse in the family of origin exposes offspring to trauma, this experiment tested the hypothesis that dissociation mediates the relationship between substance abuse in the family of origin and offspring codependency.",natural
Previous research suggests that childhood sexual abuse is associated with high rates of retrospectively reported medical utilization and medical problems as an adult.,natural
Subjects were 676 (328 female and 348 male) adolescents in the National Comorbidity Survey who were assessed for substance use and abuse with the Composite International Diagnostic Interview.,natural
"This study examines the treatment histories, and the service needs, concerns, and involvement of cases referred to Child Protective Services (CPS) following an allegation of child physical or sexual abuse in an effort to document their services experiences.",natural
A qualitative study exploring how victims of emotional and physical sibling abuse make sense of their abusive experiences particularly in the realm of interpersonal relations also uncovered risk and protective factors.,natural
"Using the synthetic estimates technique and existing bodies of information, the model has been tested and cross validated with substance abuse related problem indicators across the counties of Oregon with good results.",natural
"The Fuster case involved overwhelming evidence of abuse, medical and testimonial, that continues to be distored or overlooked by critics.",natural
Both groups made significant mean gains on indices of alcohol abuse and psychosocial adjustment but there were important intergroup differences.,natural
The present paper identifies drug use outcome expectancies as a common etiological mechanism involved in substance abuse risk.,natural
"Subjects were administered a self-report devised by the authors to assess a history of childhood physical abuse, the Michigan Alcoholism Screening Test (MAST), the Severity of Alcohol Dependence Questionnaire (SADQ), and the Symptom Checklist-90-Revised (SCL-90-R).",natural
