"The Portuguese version of SAS-A-SF is a useful, time-efficient tool for both researchers and practitioners who need to assess social anxiety, a relevant construct in adolescent psychopathology.",natural
"A sample of the Swedish Scholastic Assessment Test test takers (N = 1891) completed a questionnaire measuring their motivation, test anxiety, and risk-taking behavior during the test, as well as background characteristics.",natural
"However, a significant gender by group interaction demonstrated that while both genders experienced anxiety reduction in the mandala condition, males reported a greater anxiety reduction in the free coloring condition while females only benefited from the mandala condition.",natural
Controllability over the situation was manipulated within-subjects and anxiety and creativity were measured during 2 rounds of idea generation.,natural
"Thus, this study examined the temporal dynamics of emotion in BPD at the level of both individual emotions (i.e., self-conscious emotions [SCE], anger, and anxiety) and mixed emotions (i.e., synchrony between emotions).",natural
The present investigation evaluated whether anxiety sensitivity interacted with marijuana use in relation to the prediction of panic-relevant variables among young adult tobacco smokers (n=265).,natural
"Task-specific anxiety is an important predictor of pain report and, in certain cases, pain tolerance.",natural
"Using a median cutoff with anxiety (MAS) alone, only 59 of the Rs were correctly classified as Rs.",natural
"Depressed patients scored significantly lower on physical self-perceptions and global self-esteem than non-patients, consistent with the symptomatology of depression and anxiety.",natural
"Conditioning was maintained at 1 month and 1 year follow-ups on experiential ratings, especially in individuals with elevated anxiety and depressive symptoms, documenting the efficiency of social conditioning and its clinical relevance.",natural
This is the first report to present evidence that each anxiety disorder is associated with suicide ideation and suicide attempts beyond the effects of co-occurring mental_disorders.,natural
A summary of the literature findings as well as relevant results from the large-scale Netherlands Study of Depression and Anxiety (N=2981) are presented.,natural
Results showed that CDI scores were significantly related to DSM-oriented symptoms of both depression and anxiety.,natural
"The bivariate analysis indicated that geriatric depression was associated with social support, education level, economic status, ADL disability, anxiety disorders, and cognitive impairment at both survey time points.",natural
"Our study, the first to examine over-time patterns in aging anxiety, illustrates womens multiple old agesa reality manifesting in not only objective conditions of later life but also perceptions of aging.",natural
"Concurrent validity of Anxiety, Depression, Hostility and PASS, and discriminative validity of the Anxiety scale were confirmed.",natural
"This study evaluated symptoms of depression, anxiety, and self-concept in a racially mixed sample of sexually abused girls.",natural
"Moreover, additional information lies in directional interpretation of competitive anxiety and self-confidence.",natural
"To investigate monthly variation in depression, anxiety and their comorbidity (COM) in an epidemiologic study and their association to monthly variation in suicide rates.",natural
"Anxiety disorders interview schedule for DSM-IV child version, child interview schedule.",natural
"The prevalence and longitudinal impact of anxiety comorbidity needs to be examined in a large population-based sample of children, adolescents, and adults with asthma.",natural
The effects of acute anxiety on food intake and preferences were investigated in 12 men awaiting surgery for hernia.,natural
"History of depression, anxiety disorders and Axis II pathology related most strongly to scores on the negative affect component.",natural
"Among Orthodox Jews, some studies have found correlations between negative religious coping and anxiety and depression, while others found that high levels of negative coping related with decreased distress.",natural
"After controlling for background variables and maternal postnatal symptoms, overall negative emotional reactivity (=0.20, p<0.01), and its aspects fearfulness (=0.15, p=.057) and falling reactivity (=-0.22, p<0.01), were predicted by only pregnancy-specific anxiety.",natural
This study provides preliminary evidence that a cognitive-behavioral treatment using virtual reality for exposure to public speaking may reduce public-speaking anxiety and suggests that further research with a controlled design is needed.,natural
Vietnam combat veterans with or without PTSD or other anxiety disorders rated perceived danger of brief scenarios in which information about objective danger (danger vs safety) and response (anxiety/intrusions vs non-distressing emotion) was systematically varied.,natural
Results demonstrated that anxiety levels declined approximately the same for the mandala- and plaid-coloring groups and that both of these groups experienced more reduction in anxiety than did the unstructured- coloring group.,natural
"Anxiety, depression and quality of life were not related to BF.",natural
"The aim of this review was to investigate whether components of post-traumatic stress disorder (PTSD) or health anxiety contribute to distress, so that support and psychological therapy can be tailored better to the particular problems of people with MD.",natural
