sentence,year,arousal,epoch
ACA reported more symptomatology indicative of depression and general maladjustment than did ACNA.,1995,0.489,1995
"An unexpectedly high prevalence of screening scores compatible with depression was found among this sample, particularly among smokers.",1995,0.4853333333333334,1995
"This warrants further investigation, particularly in light of the reported relationship between depression and smoking.",1995,0.4897142857142857,1995
"Analyses revealed that the sex-typed group had significantly higher depression scores, higher role conflict scores, lower self-esteem scores and lower life satisfaction scores when compared with the cross-typed and androgynous groups.",1995,0.4917857142857143,1995
"Four indicators of psychological well-being were utilized, two assessing the experience of distress (depression level and negative affect) and two assessing positive well-being (positive affect and life satisfaction).",1995,0.48806666666666665,1995
"In the smaller cohort, alcohol consumption predicted all three suicidal behaviors at the later measurement, whereas depression was predictive only of later thoughts.",1995,0.4925,1995
"The San Francisco Depression Prevention Research project conducted a randomized, controlled, prevention trial to demonstrate the feasibility of implementing such research in a public sector setting serving low-income, predominantly minority individuals: 150 primary care patients free from depression or other major mental_disorders were randomized to an experimental cognitive-behavioral intervention or to a control condition.",1995,0.49090909090909085,1995
"While several etiologic factors have been linked to postpartum depression, representational deficits may provide a more comprehensive explanation of the origins of the disorder because such deficits encompass not only the mother's capacities, but also influence the interactional patterns mother exhibits with the infant.",1995,0.4765,1995
Pain also was related to higher depression scores indirectly through its association with greater helplessness and passive coping.,1995,0.48919999999999997,1995
"In addition, mood disturbances (depression, mania, and lability), as well as personality changes (irritability, apathy, and impulsiveness) are common consequences of frontal lobe injury.",1995,0.48618181818181827,1995
The Diagnostic Interview Schedule (DIS) was the gold standard for the diagnosis of current Major Depression.,1995,0.4813333333333332,1995
The BDI is an established self-report depression instrument.,1995,0.4836666666666667,1995
"The findings support the capacity of teachers to identify depression in children, and suggest that depression and behaviour problems are associated in prepubertal children.",1995,0.49375,1995
"In the light of recent research suggesting that obsessive-compulsive disorder is more likely to be associated with constellations of personality traits other than obsessive-compulsive personality traits, the present study was undertaken to explore this relationship further and to remove the possibly confounding effects of general pathology, anxiety and depression.",1995,0.49174999999999996,1995
"Patients with generalized anxiety disorder (GAD) without concurrent depression (n = 11) and normal controls (n = 17) were tested twice, about 2 months apart, on a modified Stroop colour-naming task, which presented anxiety-related, depression-related and neutral words in masked and unmasked exposure conditions.",1995,0.4904615384615385,1995
The psychometric properties of the Depression Anxiety Stress Scales (DASS) were evaluated in a normal sample of N = 717 who were also administered the Beck Depression Inventory (BDI) and the Beck Anxiety Inventory (BAI).,1995,0.49441666666666667,1995
Scores on the BAI were compared with data from the State-Trait Anxiety Inventory and the Beck Depression Inventory.,1995,0.4864285714285715,1995
The level of sub-clinical depression (as appreciated on the HAM-D scale) and psychotropic drugs (such as serotonin reuptake inhibitor) did not modify these results.,1995,0.48071428571428576,1995
"The greatest demand was for advice about income support, housing, counselling for the HIV test, counselling for depression or anxiety, psychological support for coping with HIV, help with sleeping problems, mobility allowance, and help with furniture/household appliances.",1995,0.4908333333333333,1995
"With this goal in mind, they review the prevalence of anxiety in the community and in primary care patients, the presentation of anxiety disorders in primary care, how to improve recognition of anxiety and depression in primary care, and treatment strategies for primary care providers.",1995,0.4896190476190475,1995
Hierarchical multivariate regression analyses were used to identify the contribution of depression and maltreatment to social competence and social problem-solving skills.,1995,0.4911111111111112,1995
Latino girls received significantly higher scores for depression than the Black girls.,1995,0.48824999999999996,1995
"We have also shown a significant link between childhood events, depression, and parental stress even more so for the control group than for the negligence group.",1995,0.4796363636363637,1995
"Subjects completed a self-administered questionnaire regarding a history of physical and/or sexual abuse and three other self-administered questionnaires: the Hopkins Symptom Checklist-25, the Vietnamese Depression Scale, and the Youth Self Report.",1995,0.47814285714285715,1995
"A racially mixed sample of 134 girls was evaluated on depression, anxiety, and self-worth.",1995,0.4795,1995
"The present study examined the unique and interactive relationships between age and indices of psychopathology (i.e., anxiety, aggression, and depression), with three types of maladaptive cognitions: hopelessness, negative cognitive errors, and attributional bias.",1995,0.4823076923076923,1995
"These have included neurophysical differences in the child, perinatal differences such as a long labour and depression and anxiety in the parents themselves resulting in adverse effects on the child's sleep patterns.",1995,0.49091666666666667,1995
"Following routine appointments for medical care, 42 adolescents with IDDM completed several measures: Test of Diabetes Knowledge and Problem Solving-Revised; Self-Care Inventory; Beck Depression Inventory; and the State-Trait Anxiety Inventory.",1995,0.47940000000000005,1995
"Although the phenomenon of depressive realism has profound implications for the conceptualization of depression, the majority of studies have been conducted on analogue samples, thereby limiting the utility of these studies as investigations of clinical depression.",1995,0.487909090909091,1995
"We extended earlier work by evaluating the specificity of problem-solving deficits to depressive (vs. anxiety) symptoms and by incorporating another correlate of depression, interpersonal dependency.",1995,0.4908571428571428,1995
"Worry was measured with the Worry Domains Questionnaire (Tallis, Eysenck, & Mathews, 1992) and the Penn State Worry Questionnaire (Meyer, Miller, Metzger, & Borkovec, 1990); problem solving was assessed with the Social Problem-Solving Inventory (D'Zurilla & Nezu, 1990) and the Problem-Solving Inventory (Heppner & Petersen, 1982); and mood state was evaluated with the Beck Anxiety Inventory (Beck, Epstein, Brown, & Steer, 1988) and the Beck Depression Inventory (Beck, Rush, Shaw, & Emery, 1979).",1995,0.48888,1995
"We discussed implications for future work, including the value of the hopelessness theory of depression in explaining the co-occurrence of depressive and bulimic symptoms.",1995,0.4933333333333334,1995
"Within this group, early-onset patients exhibited characteristics of subaffective dysthymia and late-onset patients demonstrated features of chronic primary depression.",1995,0.4801666666666667,1995
Family history of depression and family history of alcohol dependence were potent discriminators between groups.,1995,0.4940000000000001,1995
"Patients were also evaluated by a semistructured psychiatric interview and the following rating scales: Hamilton Anxiety Scale (HAS), Hamilton Depression Scale (HDS), Hackett-Cassem Denial Scale, and Lubin Adjective Affective List.",1995,0.48674999999999996,1995
"Disturbances in emotional awareness, sometimes referred to as alexithymia, have been hypothesized to contribute to the development of binge/purge symptoms among women with bulimia nervosa (BN) and/or are considered secondary to the state of depression and/or disordered eating.",1995,0.4795,1995
"To exclude patients with possible unipolar disorder, subjects with depression were not considered for inclusion in the study.",1995,0.48616666666666664,1995
"In an eastbound-versus-westbound comparison, significantly more eastbound travelers showed symptoms of mania, whereas significantly more westbound travelers showed symptoms of depression (P < .05).",1995,0.48600000000000004,1995
The link between depression and artistic creativity has been the focus of considerable biographical and systematic empirical diagnostic research during the past several decades.,1995,0.48472727272727273,1995
Depression is often associated with social withdrawal.,1995,0.47700000000000004,1995
The 275 children were in kindergarten through eighth grade; they completed the Children's Depression Inventory and either the Fight or Game version of the Child Affect Questionnaire (CAQ-F or CAQ-G).,1995,0.49278571428571427,1995
"The early attachment relationship together with the ways in which the mother's depression is expressed with her child, and the child's style of coping with the mother's functioning establish patterns of behavior that influence the child's vulnerability to later problems.",1995,0.4804117647058824,1995
"Specifically, we examined the of relations among two kinds of actual-ideal self-discrepancies, expressed negative emotions, and self-dissatisfaction during midadolescence and assessed their longitudinal contribution to young adult symptoms of hostility and depression, as well as self-worth.",1995,0.4804285714285714,1995
"Rejected-antisocial adolescents exhibited elevated problem behavior (substance use and deviant peer involvement), depression, and school adjustment difficulties (low attendance, low achievement, and school discipline problems).",1995,0.49327777777777765,1995
"Severity and duration of eating disorder, current depression and previous treatment did not predict scores on the EDAT.",1995,0.4899,1995
"In the BaltoFennic culture gregariousness appears to presuppose some emotional stability and openness and excitement seeking is conceptualized more as a tool of rescuing from anxiety, depression, and low selfesteem.",1995,0.4951,1995
"In an attempt to explore the association of this framework to depression, extreme quantitative variation in the resulting neurobiological systems, alone and in interaction with each other, is discussed in terms of different forms of depression and of modification of the phenotype and course of depression.",1995,0.485625,1995
The caseness definition of Major Depression (MD) and Dysthymia (D) was based on the DSM-III-R criteria.,1995,0.4776666666666667,1995
No association between pubertal development and depression was found.,1995,0.4915,1995
"The risk of depression was increased by both IDDM and obesity (16 and 18 dysthymia, respectively; 8 in normal girls); both factors cumulated in obese IDDM girls (47 dysthymia).",1995,0.48666666666666675,1995
"Obesity appears to be an important factor for psychiatric complications; more obese IDDM girls suffered from eating disorders NOS sub-clinical bulimia), dysthymia, anxiety disorders, depression and low self-esteem (Family Satisfaction SEI sub-score) than did non-obese IDDM girls.",1995,0.48033333333333345,1995
