sentence,year,arousal,epoch
Implications of these findings for routine trauma screening and more effective treatment for substance abusers with concomitant PTSD are highlighted.,1995,0.502875,1995
Special benefits for patients from the combination of programmed writing lessong with traditional psychotherapy were: increased couple communication; possibly more rapid change; possibly shorter-term therapy; increased forgotten trauma discovery; and increased explicit and specific instructions.,1995,0.5194761904761905,1995
Two case studies illustrate the use of art therapy with pediatric burn patients to express their trauma and cope with their burn experience.,1995,0.5141538461538462,1995
"The author worked with 25 children at the site of an elementary school in the area hardest hit by the earthquake and offers clinical observations about issues most relevant to the trauma, symptomatology, and defenses exhibited by children during treatment.",1995,0.5198461538461538,1995
"In the course of therapy children were encouraged to tell their earthquake story in words and in pictures, to explore their current and repetitive thoughts, and to work through their feelings toward the resolution of the trauma.",1995,0.49766666666666665,1995
"As a self-report PTSD assessment device, the LASC has potential for use with various trauma groups.",1995,0.5168571428571429,1995
Overall trauma symptoms and emotion-focused coping were associated with the personality trait of neuroticism.,1995,0.534,1995
"In particular, safety behaviours, dissociation and numbing, suppression of memories and thoughts about trauma, rumination, activation of other emotions such as anger and guilt and corresponding cognitions, and selective information processing (attentional and memory biases) may be involved in the maintenance of intrusive recollections.",1995,0.49670000000000003,1995
"The results indicated that TBI patients exhibit significant improvements in their social, cognitive, physical, and emotional functioning after 2 years post-injury regardless of the severity of their initial brain trauma.",1995,0.5341818181818181,1995
There is also growing evidence of the benefits of these interventions for treating some of the behavioural problems of individuals with acquired cognitive deficits resulting from brain trauma.,1995,0.5335000000000001,1995
"Watershed infarction has previously been described after cerebral trauma, when it is due to raised intracranial pressure or systemic hypotension.",1995,0.508,1995
"The author discusses key areas affecting the occurrence of anxiety disorders in women, including medical conditions, epidemiological and diagnostic perspectives, work and the reproductive cycle, trauma (including abuse), and marriage and the family.",1995,0.5371764705882351,1995
"To understand and treat patients suffering from psychoses (especially schizophrenia) and from other primitive mental_disorders, it has become increasingly important to integrate the soft science of psychoanalysis, including its derivate, psychotherapy, with the hard science findings of neurobiology, infant development research, and newly emerging trauma research.",1995,0.518,1995
"Symptom change was measured with the Trauma Symptom Checklist for Children (TSCC; Briere, in press) and the Children's Depression Inventory (CDI; Kovacs, 1983, 1992), administered at 3 month intervals.",1995,0.50375,1995
"The strong internal consistency and test-retest reliability of the scale in the college population is documented, and its validity is attested to by demonstrating that it correlates significantly with outcomes such as dissociation, depression, difficulties in interpersonal relationships, and victimization, all of which have previously been associated with childhood trauma or abuse.",1995,0.5245882352941176,1995
Forensic and clinical implications are discussed and a plea issued for more study of the memory phenomena that characterize posttraumatic stress disorder (PTSD) and are the focus of trauma survivors treatment.,1995,0.5399166666666667,1995
Numerous errors of logic that can lead trauma victims to draw faulty conclusions about their role in traumatic events are identified.,1995,0.5144444444444445,1995
"Procedures are described for teaching clients to distinguish what they knew then from what they know now and to reassess perceptions of responsibility, justification, and wrongdoing in light of beliefs held and knowledge possessed when the trauma occurred.",1995,0.5391,1995
A parenting and a cognitive model were used to predict both early arrest and adolescent physical trauma (e.g. accidents).,1995,0.5417,1995
"However, multivariate logistic analyses showed that the parenting model provided the best prediction of early arrest, and a combination of the parenting and the cognitive models predicted frequent adolescent physical trauma.",1995,0.5456923076923077,1995
"Based on the findings of research in this area, a hypothetical model is proposed of the relationship between trauma, dissociation and bulimic symptomatology.",1995,0.525875,1995
"A central issue in the treatment of intrafamilial sexual abuse is the secondary trauma experienced by both the victimized child and her family when the wider system of regulatory and treatment agencies present redundant, incongruent, or conflicting perspectives and demands.",1995,0.5508235294117647,1995
"In these families, the historically real event of the trauma often continues to exert influence on the family system despite collusive arrangements that serve to keep it hidden.",1995,0.5228,1995
A laboratory study was performed to help assess the risk of cumulative trauma disorders (CTDs) associated with the use of scanners in the grocery store environment.,1995,0.506,1995
The clinical implications of this new neurodevelopmental conceptualization of childhood trauma are discussed.,1995,0.52675,1995
"Infants and children exposed to drugs, head trauma, or other sources of neurologic compromise may especially evidence atypical behavior in self-regulation.",1995,0.5178,1995
"Auditory and visual hallucinations have been described in previous cases of dissociative psychosis, and olfactory and gustatory hallucinations have been described associated with sexual assault but this case is unusual in that hallucinations occur in all modalities in one patient, as yet not described in the literature The basis of the dissociative disorder lay in a childhood sexual trauma and therefore the traditionally advocated treatment for such a case is the psychotherapeutic abreaction of these previous traumatising events.",1995,0.4977307692307692,1995
Implications of these findings for theory and classification of psychological trauma and for legal practices concerning torture survivors are discussed.,1995,0.5405000000000001,1995
"Cognitive processing theories of posttraumatic adaptation (Horowitz, 1986a; JanoffBulman, 1992) propose that repeated comparisons of trauma content with preexisting cognitive schemas result in trauma reappraisal or schematic revision.",1995,0.5205,1995
"Further, we have found scant literature on the use of video therapy in the treatment of adult survivors of sexual trauma.",1995,0.5001,1995
The present paper addresses the effects of sexual abuse trauma on the developmental process of identification.,1995,0.5429999999999999,1995
Clinical case material is presented which clarifies the impact of trauma on the process of identification in children and adults.,1995,0.52325,1995
The analyses of the Thomas v. Hill hearing is used to provide perspectives on the inclusion and exclusion of the black woman in the discourse on sexual trauma and women.,1995,0.5445555555555555,1995
The paper examines: the history of sexual trauma of the black woman by white and black men; the conflict in the black community about the hierarchy/ status of race vs. gender; and the social constructions (old and new) of the black woman.,1995,0.501909090909091,1995
"Looks at how we bring the trauma of our childhood into the workplace, considering our family at work, and probes more deeply into traits which abused adults carry with them daily.",1995,0.5195555555555555,1995
The nature of attentional bias in different anxiety conditions following trauma is discussed.,1995,0.5076666666666667,1995
"This study examines the impact of acute intoxication on injury severity by retrospectively reviewing 12 months of trauma admissions (n = 1957) to a Level I trauma center for Injury Severity Score, mortality rate, discharge destination and length of hospital stay.",1995,0.5524285714285716,1995
"This study supports the concept that acutely intoxicated trauma victims suffer as many consequences as non-intoxicated patients, with the exception of length of stay.",1995,0.542,1995
Patients on the inpatient rehabilitation unit frequently present with unexpected reactions in response to acute trauma and resulting changes in identity and capabilities.,1995,0.4995555555555556,1995
"Although both groups had similar rates of previous trauma experiences, women with a PTSD-positive status (both battered women and maritally distressed women) were significantly more likely to have experienced self-reported childhood sexual abuse and a higher overall number of previous traumas than those with a PTSD-negative status.",1995,0.5227777777777777,1995
"Earlier age of trauma was associated with more pathological outcomes: lower self-esteem and psychological well-being, more anxiety, more pessimism, and emotional constriction of positive mood.",1995,0.5263636363636363,1995
"Symptoms of current psychological distress, including negative mood states, somatic complaints, and posttraumatic stress disorder, in addition to personal and trauma characteristics, were measured in 653 Persian Gulf war-zone-exposed and 259 stateside-duty troops to test the hypothesis that ethnic minority status and female gender are associated with greater levels of psychological distress following war-zone duty.",1995,0.5032,1995
Substance abuse and urban trauma go hand in hand.,1995,0.5262857142857144,1995
Two fifths were repeat urban trauma victims.,1995,0.5122500000000001,1995
"The study suggests that in cases presenting with significant trauma or abuse, selective mutism may be a manifestation of dissociative identity disorder.",1995,0.5523636363636364,1995
"Trauma symptoms were related to exposure and exposure was related to age, but age was not related to symptoms.",1995,0.49987500000000007,1995
