sentence,year,arousal,epoch
"Second, an effort is made to see if current emotional support helps reduce the deleterious effects of trauma on meaning, and whether current levels of negative inter-personal contacts exacerbate the effects of trauma on meaning in life.",2005,0.5302222222222223,2005
"Findings from a nationwide United States survey reveal that trauma arising between the ages of 18 and 30 years is associated with a diminished sense of meaning in life, and that current emotional support reduces the effects of trauma on meaning, whereas negative inter-personal contacts tend to intensify the pernicious effects of trauma on meaning in life.",2005,0.5207499999999999,2005
"It appears evident that traumatic memories are stored in the right hemisphere, making verbal declarative memory of the trauma more difficult (Schiffer, Teicher, & Papanicolaou, 1995).",2005,0.5217777777777778,2005
"To assess whether coping styles mediated the relation between inner representations and posttraumatic stress symptomatology, a community sample of self-defined trauma survivors (N = 95) completed the World Assumptions Scale, Ways of Coping ChecklistRevised, and Trauma Symptom Inventory.",2005,0.5123125,2005
This article reviews psychological interventions for trauma victims used in the acute post rape time frame and provides data from an ongoing clinical trial that evaluates delivery of a preventive intervention for victims presenting for forensic rape exams.,2005,0.5121666666666668,2005
"One hundred eighty-five trauma survivors completed measures that assessed for peritraumatic dissociation, experiential avoidance, and PTSD symptom severity.",2005,0.512,2005
"The collection of papers here, covering reading problems, parenting and conduct disorder, the effects of war on civilian children, cognitive factors associated with trauma in children, social-cognitive approaches to post traumatic stress, and the assessment of PTSD in children, can only begin to skim the surface of his contribution to clinical child psychology in over 40 years of research, teaching, and above all clinical work.",2005,0.5100625000000001,2005
Description and analysis of neuropsychological deficits following brain trauma with diffuse lesion probably corresponding to diffuse axonal injury (DAI).,2005,0.5314444444444445,2005
Existing evidence suggests that neurobehavioural disability is a frequent legacy of serious head trauma and has a major impact on the psychological well-being of relatives and friends of people with brain injuries.,2005,0.5197857142857143,2005
"The work was carried out by NOVA, a Barnardo's trauma support service.",2005,0.53,2005
"Among other significant findings, extent and continuity of maltreatment contributed respectively to the prediction of behavior and emotional trauma symptoms.",2005,0.544,2005
We found a statistically significant and graded relationship between histories of childhood trauma and histories of hallucinations that was independent of a history of substance abuse.,2005,0.5323,2005
"The findings emphasize that the nature of trauma, that is, whether familial or political, determines the availability of protective resources versus vulnerability, which should be considered when tailoring interventions to trauma victims.",2005,0.5203333333333333,2005
"Multiple regression analyses were conducted using 10 outcome scales from the Child Behavior Checklist, Vineland Screener, and Trauma Symptom Checklist.",2005,0.5077,2005
