sentence,year,arousal,epoch
"Sociodemographic characteristics, physical health, mental_health treatment, childhood behavior problems, adolescent antisocial behavior, and familial alcoholism were by and large not found to be related to drinking behavior.",1990,0.4861333333333333,1990
"Stress and mental_health measures were completed twice over a 3-month period by 145 high school students, 43 of whom self-identified as COAs.",1990,0.49139999999999995,1990
"Using structural equation modeling, a stress process model for predicting mental_health symptoms in children provided a good fit to the data.",1990,0.4600833333333334,1990
The assertive case management (ACT) study by Bond and colleagues illustrates the problems of evaluating new mental_health service modalities applied to multi-dimensional problems.,1990,0.45749999999999996,1990
The author opens the subject by questioning why and how to plan for mental_health.,1990,0.48075,1990
"Associations of social resources with help seeking did not decrease substantially when psychiatric disorder was controlled, suggesting that these relationships are direct, rather than being mediated by effects of soda1 support on mental_health status.",1990,0.4801818181818181,1990
An innovative psychosocial rehabilitation program that emphasizes skills training has been implemented by a state mental_health agency within a large state prison.,1990,0.49388888888888893,1990
"Professionals in the mental_health, social service, criminal justice, and legal fields must understand the ramifications of joint custody and mediation in abusive relationships.",1990,0.49145454545454553,1990
Some guidelines are provided to help mental_health professionals and attorneys determine the admissibility of evidence they intend to introduce.,1990,0.481375,1990
"Finally, hassles are found to be substantially better than life-events in predicting psychological well-being and mental_health dimensions.",1990,0.44766666666666666,1990
"Current systems for delivery of mental_health services to children and adolescents are woefully inefficient, inadequate, and fragmented.",1990,0.4668333333333334,1990
She challenges mental_health care professionals to justify their treatment effectiveness to payers by developing creative treatment programs that will reduce costs and by compiling research data to demonstrate the cost-effectiveness of extended hospitalization for seriously disturbed children and adolescents.,1990,0.4842000000000001,1990
"In addition the mental_health functioning and emotional development of individuals who are mentally retarded are not well understood, and many professionals remain uneducated about their mental_health needs.",1990,0.4578571428571428,1990
"Using information from mail and telephone surveys and personal interviews with legal and mental_health professionals who deal with child abuse cases, and empirical data from 12 domestic relations courts throughout the United States, the study concludes that only a small proportion of contested custody and visitation cases involve sexual abuse allegations.",1990,0.4831904761904761,1990
"Analyses revealed extensive prior use of services, use of services across systems, sex and racial differences in type and duration of services used, and use of less restrictive mental_health services before more restrictive services.",1990,0.4554285714285714,1990
Agoraphobic and comorbid patients externalized mental_health locus of control to chance more than did depressed patients.,1990,0.44933333333333336,1990
Implications of this perspective are described for mental_health professionals who attempt to help individuals maintain selfesteem.,1990,0.4575,1990
"Both the impact of AIDS on patients and their relationships, and the impact of psychological interventions on the index patient and others, should always be considered when HIV-infected patients are referred to psychiatrists and other mental_health care workers.",1990,0.4442222222222222,1990
"These characteristics are also consistently emphasized in models of normal; personality growth, so that the possibility of promoting mental_health arises by fostering creativity in day to day life.",1990,0.44325000000000003,1990
"Regression analyses showed no relationship between length of time since learning one's HIV status, mental_health symptoms, and the persistence of high-risk behavior in 1986-1987.",1990,0.4413333333333333,1990
"These and related issues are analyzed using a framework that centers on mental_health research but includes ideas from social medicine, political economy, and social evolution.",1990,0.4707777777777778,1990
"In child assessment, mental_health workers often collect behavioral information from parents and teachers.",1990,0.4748,1990
The results indicated that unique culturalcounseling orientation profiles were associated with distinct mental_health judgments for adult women and men.,1990,0.4675,1990
"Outcomes were assessed pre and one-year post using measures of mental_health, marital relationships, and motherhood role indices.",1990,0.44025000000000003,1990
"The paper makes a chronological review of the literature in the area of psychological intervention with cancer patients, focussing particularly on breast cancer as this is the disease which has attracted most attention from mental_health profesionals.",1990,0.4693333333333333,1990
