sentence,year,arousal,epoch
A behavior modification program designed to eliminate drug abuse among young addicts is described.,1980,0.5711428571428572,1980
"Child abuse is perpetrated mainly by mothers of young children as a results of interaction of their own deficient personalities, ambient circumstances, and problems innate in the children.",1980,0.543888888888889,1980
Aboriginal group identity was related to indices of alcohol abuse and alcoholic symptoms.,1980,0.5432857142857143,1980
"A group for mothers who feared they would abuse their children was established at Queen Victoria Medical Centre, Melbourne in 1974.",1980,0.5832222222222223,1980
"Consequently they have learned to exercise greater control over their behaviour and therefore to separate emotion from action, and as a result they are less likely to abuse their child either physically or emotionally.",1980,0.555,1980
An immediate proposal must be made for the care of the child which will provide protection from future abuse while minimizing emotional stress.,1980,0.5535384615384615,1980
Long-term planning for the family should be initiated based on an assessment of the likelihood of future recurrence of sexual abuse.,1980,0.5681,1980
The child's reality testing should be evaluated if there is a question regarding the occurrence of the sexual abuse.,1980,0.571,1980
"The measure of child abuse was whether during the previous year the parent had punched, kicked, bit, hit the child with an object, beat up the child or attacked the child with a knife or gun.",1980,0.5363125,1980
The findings show that the child abuse rate increases as the number of Stressors experienced during the year increased.,1980,0.523625,1980
"It is suggested that if conditions such as those represented by the control variables are present, stress is related to child abuse.",1980,0.508,1980
"The primary physician can provide frequent office visits, telephone contacts and helpful advice during acute illnesses and developmental phases which might precipitate child abuse.",1980,0.5046153846153847,1980
"Unleashed aggression in the form of child abuse has involved family, and non-family members with poor impulse control.",1980,0.5621250000000001,1980
They also report on a survey involving 485 high school students and examine the potential for abuse while babysitting.,1980,0.5507142857142858,1980
"If a girl had ever lived without her mother, or if her mother had substantially less education than her father, or if her mother was particularly punitive about sexual matters, a girl was at higher risk for sexual abuse.",1980,0.5579999999999999,1980
"Parental acceptance-rejection theory predicts that emotional abuse by parents has consistent effects on the personality development of children everywhere, as well as having consistent effects on the personality functioning of adults who were rejected as children.",1980,0.5307857142857143,1980
Research has revealed child abuse and neglect to be a complex problem with multiple determinants.,1980,0.5685,1980
The purpose of this study was to systematically evaluate cultural aspects of abuse and neglect in Japanese-American and Samoan-American families in Hawaii.,1980,0.52725,1980
Personal factors precipitating the abuse or neglect also revealed significant cultural differences.,1980,0.5591666666666667,1980
"The problem of child abuse and neglect prevention is multifaceted and the solution requires a combination of efforts from the public and private sectors, interdisciplinary cooperation, and collaboration between professional and volunteer efforts.",1980,0.5162307692307692,1980
"Finally, the paper discusses the implication of the cross-cultural evidence that Western cultures may be at risk for the occurrence of idiosyncratic child abuse and neglect.",1980,0.4988333333333333,1980
"The underlying goal of the Conference, in addition to providing a forum for the exchange of information, was to move towards a multi-dimensional definition and approach to the identification, treatment, and prevention of child abuse and neglect.",1980,0.49205882352941177,1980
"Shan descriptions of the program topics included: the abused and neglected child, sexual abuse, policy, prevention, institutional abuse, alcohol and substance abuse, adolescent abuse, developmental disabilities, culture, child protective services, legal issues, law enforcement, foster care and permanent planning, neglect, research, treatment, medical issues, ecology, emotional abuse and neglect, and other topics included in a miscellaneous category.",1980,0.5467428571428572,1980
This study investigated the frequency with which a group of identified child abuse victims in a single year appeared in independently gathered school records as manifesting developmental difficulties.,1980,0.5021111111111112,1980
"Intensive case work, while preventing major injury to children was relatively ineffective in preventing the subtler consequences of child abuse and neglect.",1980,0.5863000000000002,1980
"However, due to increased migration to towns, socioeconomic change, and interethnic marriages, the clan unit has been eroded thus resulting in cases of child abuse and neglect.",1980,0.5461111111111111,1980
The Samia traditionally practice the evil eye which is here considered to be a form of child abuse.,1980,0.5069999999999999,1980
"Our findings, therefore, also have implications for previous efforts to define child abuse cross-culturally.",1980,0.4948,1980
"When information on abuse and neglect of a child were combined, abuse and/or neglect of a child was found to have occurred in 41 of the families with an alcohol or opiate addicted parent.",1980,0.5479285714285714,1980
"The annual rates for all abuse and neglect were 2.87, 3.17, and 3.94 per 1,000 under 18 population for Anglos, Mexican-Americans, and Blacks, respectively.",1980,0.5205,1980
"Abuse was more predominant among Anglos, accounting for 33.5 of the validated cases of maltreatment, than among Mexican-Americans and Blacks, accounting for 25.2 and 29.4 of the maltreatment, respectively.",1980,0.56225,1980
Horenstein (1977) recently examined laboratory research on infant abuse among rhesus monkeys for implications regarding the related problem in our own species.,1980,0.5422857142857144,1980
"His analysis supported a psychiatric interpretation of human child abuse, for which specific measures at rehabilitation of both the parent and the child were proposed.",1980,0.4950909090909091,1980
"In this paper, additional evidence regarding infant abuse in nonhuman primates is presented and implications of a social-psychological interpretation of the problem are discussed.",1980,0.51025,1980
"The results showed both of these constituents to be salient to the application of the model to the identification of alcohol abuse, particularly in terms of the relationship between normative structure and the recognition of and evaluation of deviant drinking, a strong influence of social context on norms and the finding of powerful differences in normative structure in socioeconomically different communities.",1980,0.5144166666666666,1980
Child abuse is most likely to occur when socially isolated parents react impulsively to aversive stimuli emitted by their children.,1980,0.5514285714285715,1980
The social and economic context for families is seen as the setting that transforms risk for abuse into actual abuse.,1980,0.5771428571428572,1980
"It is concluded that personal social networks are important not only in mediating general life stress, but also support parental childrearing responsibilities and, therefore, can serve as primary preventives of child abuse.",1980,0.5106153846153847,1980
"The frequency of child abuse, together with its generational pattern of reocurrence, has created a need for additional models for child abuse treatment.",1980,0.5459,1980
The scope and intent of the Federal Regulations controlling the release of all alcohol and drug abuse patient records and information are examined.,1980,0.5266,1980
"Further analysis revealed that the rigidity, unhappiness, and distress factors were the most meaningful dimensions in the understanding of why some people abuse children.",1980,0.5625555555555555,1980
Investigated the ability of the Child Abuse Potential (CAP)--Inventory to distinguish At Risk individuals.,1980,0.55725,1980
It was concluded that the MacAndrew Alcoholism Scale may not be uniquely sensitive to alcohol abuse among the population sampled.,1980,0.5038750000000001,1980
"Living with another addict, being unemployed, and having previously attempted drug abuse treatment were related positively to the combined estimate of depression.",1980,0.5476923076923078,1980
The most frequently reported problem area was interpersonal followed by drug/alcohol abuse and cognitive disturbance.,1980,0.5708571428571428,1980
"Pink-triangle prisoners were not subjected to exceptionally cruel treatment in all camps and at all times, however, and were not the only group of prisoners subjected to extreme abuse.",1980,0.5833750000000001,1980
The behavioral data lend support to the pharmacodynamic theory of drug abuse in that each drug abuser group responded to the frustration produced by the inability to solve anagrams in a way consistent with the effects of the abused drugs.,1980,0.5576666666666668,1980
"In 1965, questionnaire data were obtained for 1,353 inhabitants of a Yugoslavian town on the following variables: blocked expression of feelings and needs; psychosocial stress in the form of either lasting depression and hopelessness or lasting anger and irritation; harmonization and idealization, with negation of self; rational orientation with repression of emotions; psychopathological symptoms; explosive behavior, including exposure to adverse environmental conditions, abuse of medicines etc, ignoring signs of illness, hyperactivity.",1980,0.5501538461538462,1980
"A comparative evaluation outcome model designed to aid in referral of clients to appropriate drug abuse treatment centers was developed for a multimodality drug abuse rehabilitation network in Newark, New Jersey.",1980,0.5139411764705882,1980
"The model analyzes retention rates and treatment dropout outcome to assess impact, and graduate outcome to assess the effectiveness of the various drug abuse treatment centers.",1980,0.546,1980
The evaluation model is applicable for treatments for alcohol abuse and offers specific recommendations for improvement in allocation of clients and resources to the various treatments.,1980,0.49450000000000005,1980
"Drug scores were given subjects for each of 13 drug categories according to the following scale: 0, no use of drug; 1 to 4 v, varying use frequencies increasing in stepwise fashion but not reaching abuse proportions; 5, use greater than 8 days per month and abuse as defined in DSM III.",1980,0.532125,1980
These features and the relative underrepresentation of Chinese suggest that the Chinese of this study did not learn narcotic abuse from opium-smoking relatives.,1980,0.573857142857143,1980
History of drug abuse treatments was examined for clients included in a national follow-up study based on admissions to the Drug Abuse Reporting Program (DARP) during 1969-1972.,1980,0.5732222222222223,1980
Recognizing the effectiveness of substance abuse treatment is made easier when there is a steady supply of newly trained medical professionals who are competent in this specialty.,1980,0.492,1980
"This article delineates a collaborative effort between a Puerto Rican drug abuse program and a Hispanic component of a youth guidance center in Worcester, Massachusetts.",1980,0.5262222222222221,1980
