sentence,year,arousal,epoch
"Depression and life events stress were not found to be significantly related to maturity level, although depression scores did correlate positively and significantly with several subscales of the measure of alcoholism level.",1975,0.48364285714285715,1975
The authors summarize recent works that correlate depression and alcoholism.,1975,0.48419999999999996,1975
"The biochemical maturation of the brain, followed in terms of the age-dependent increase in the glutamine/glutamate specific radioactivity ratio, was severly retarded in the undernourished animals, mainly as a result of a marked depression in the conversion of leucine carbon into glutamine.",1975,0.4952857142857143,1975
"In order to test predictions derived from Lewinsohn's behavioral analysis of depression, 92 undergraduates were given paper and pencil measures of depression, preference for immediate vs delayed reinforcement and value of social vs non-social reinforcements.",1975,0.4638,1975
Depression was not related to social vs non-social reinforcer preference.,1975,0.43875,1975
"Finally, evidence is presented showing that the therapy was successful, and Job recovered from his state of helplessness and depression.",1975,0.49011111111111105,1975
"2118 members of the Belgian Post Office Department, all volunteers to an examination for the detection of atherosclerosis, answered the Rose questionnaire on Angina, the Cattell on Anxiety and the Zung on Depression.",1975,0.488,1975
"Previous reports of correlations between breast cancer and extraversion, previous stress and depression were not confirmed.",1975,0.5214285714285714,1975
"Taking into account the relative weight of 277 male Belgian-French-speaking and Flemish-speaking subjects (type IV, lipidogram, Fredrickson classification), different levels of anxiety, depression, and modes of anxiety expression, are examined and compared, as a homogeneous sub-sample, to the main larger heterogeneous one.",1975,0.4869285714285714,1975
"Within type IV individuals, psychological self-report scores and relative weight values are highly but negatively related: anxiety and depression are at the lowest by extremely overweighted subjects, and in-between response tendency is at the highest.",1975,0.49853846153846154,1975
"Patients were given rating scale scores for anxiety, depression, mental status and denial.",1975,0.5231249999999998,1975
"Although overall mean GSP showed no relationship to anxiety, depression and denial scores, multiple regression equations predicted these scores from sets of GSP item responses with corrected multiple r's for anxiety, denial and depression respectively.",1975,0.5180666666666667,1975
Four separate depressive factors that involved: loss of motivation and energy; feelings of depression and hopelessness; feelings of guilt and sin; and retarded behavior were obtained.,1975,0.5340833333333334,1975
"The descriptions were varied systematically so that the student's depression was described as either mild or severe, typical or atypical, and as having occurred before or as never having occurred before.",1975,0.4382857142857143,1975
"When the depression was described as severe, the clinicians tended to attribute it to external unstable causes.",1975,0.5244,1975
"Accordingly, Zung's Self-Rating Depression Scale was given to 120 men and women, aged 60 or older, of whom 30 of each sex were classified as nonsenile and 30 of each sex were classified as moderately senile by the personnel of senior citizen centers, convalescent hospitals, and nursing homes.",1975,0.4675714285714287,1975
"The results indicated that moderately senile Ss scored significantly higher on the SRDS than did the nonsenile Ss, that sex differences were not significant, that there were no significant differences between institutionalized and noninstutionalized Ss of either sex in either the nonsenile or the moderately senile groups, and that further refinement of the SRDS and a longitudinal study of personality, experience, and depression would be extremely useful.",1975,0.5002380952380951,1975
"Acceptance of an attribution pattern linking negative moods (depression, irritability) to the approach of menstruation and the likelihood of internal and external attributions were examined in a questionnaire study in which cycle phase (pre- versus postmenstrual), mood (positive versus negative), and environment (pleasant versus unpleasant) were varied.",1975,0.4600800000000001,1975
The authors wished to determine whether depression was present in an early adolescent nonpatient identified school population.,1975,0.439,1975
The findings indicated that 33.3 of this school population were experiencing moderate to severe depression and 35 of the sample acknowledged current suicidal ideation.,1975,0.4555555555555555,1975
A profile of the nonpsychotic patient most likely to experience hallucinations would be a socially immature teenage girl who is experiencing depression and anxiety due to stress within the family.,1975,0.4635833333333333,1975
"In a comparison of ratings using the Cronholm-Ottosson depression rating scale, patients with an experience of pain were found to have a more severe type of depression, more psychic and vegetative anxiety, more motoric restlessness, more local tension, more thoughts of suicide, more hypochondriacal ideas, more sleep disturbances and a higher total depression score.",1975,0.5165000000000001,1975
"Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, and also with the degree of memory impairment during depression.",1975,0.46564285714285714,1975
"Previous results from our laboratory support the hypothesis that measurements of EEG mean integrated amplitude (MIA) are correlated with the depth of depression as assessed by a rating scale, and also with the degree of memory impairment during depression.",1975,0.46564285714285714,1975
In agreement with previous results a significant negative correlation between the within patient variance (WPV) of the MIA and depression scores was found.,1975,0.44480000000000003,1975
"Moreover, a statistically significant negative relationship between the amplitude of the first two V.AER and depression scores was obtained.",1975,0.48375,1975
Depression is possibly characterized by a hyperserotonergic and a relative hypocatecholaminergic activity.,1975,0.48950000000000005,1975
A wave of spreading depression was triggered by injection of 0.5-2.0 mul of 25 percent KCl solution.,1975,0.4882000000000001,1975
"A control group of 8 animals, in which cortical spreading depression did not induce eating, showed no increase in eating in the presence of the CS after conditioning trials.",1975,0.4862,1975
"Classical conditioning was successful in 11 animals, involving 6 cortical and 5 caudate spreading depression sites.",1975,0.4666,1975
"Neither the pseudoconditioning (14 animals, involving 8 cortical and 6 caudate spreading depression sites) not the NaCl control group (8 animals, all with cortical sites), showed eating in the presence of the CS.",1975,0.4375714285714286,1975
"It was concluded that blood glucose level per se is not an important feedback parameter in the long-term control of food intake, and the depression in food intake following intraperitoneal injections of 16, 20 and 25 percent glucose and mannitol solutions was due to an abnormal physiological condition.",1975,0.443235294117647,1975
"The present study investigated the effects of severity, consistency, and typicalness of information about a hypothetical case of depression on causal explanations for depression.",1975,0.44145454545454543,1975
"The consistency of the depression tended to produce attribution to stable causes, and typicalness tended to produce attribution to external causes.",1975,0.4966250000000001,1975
The present study's primary goals were: (a) to determine the impact upon state and trait anxiety of a treatment for depression based on Kind Firmness attitude therapy and (b) to compare the effectiveness of that program with the effectiveness of a more conventional form of therapy.,1975,0.45168181818181813,1975
Time between depression and release of the lever (dwelling time) for experimental rats shifted from high to low intensity shock was longer than controls' maintained on low intensity (depression).,1975,0.5207142857142857,1975
"An attempt was made to identify background, sociodemographic and clinical variables which are associated with attempted suicide in depression.",1975,0.5304285714285714,1975
The ratio between the time for recall of pleasant and unpleasant experiences was found to fall progressively with increasing severity of depression or of neuroticism and to be significantly related to each.,1975,0.4674166666666668,1975
Among patients who scored relatively low on depression or neuroticism pleasant memories were recalled more speedily than unpleasant; among those who scored high this relationship was reversed.,1975,0.495625,1975
"Following an earlier report, plasma cortisol-binding capacity (CBC) was estimated in a new series of 11 men with unipolar depression and 11 men with bipolar illness admitted to hospital.",1975,0.4977272727272727,1975
The characteristics of 64 suicides with a retrospective diagnosis of depression and 128 depressives referred for psychiatric treatment were compared.,1975,0.5006,1975
"Heart rate and measures of hostility, depression, and anxiety varied directly with the subjects' familiarity and subjective experience with the acoustic stimuli.",1975,0.5303636363636364,1975
"Fluctuations in several measures based on a 2 week health diary (Days Complaint, Days Disability, Percent Days Complaint That Are Also Days Disability, Days Saw Doctor, Days Used Drugs), as well as in other indicators (Symptoms, Depression, Dissatisfaction with Social Support) were analyzed as the men went through the various phases of anticipation, plant closing, unemployment and re-employment.",1975,0.4416190476190477,1975
"Since LH secretion after menopause is probably noradrenergically regulated, the finding provides support for the hypothesis of a functional noradrenaline deficit in depression.",1975,0.46022222222222214,1975
"Between depression and testosterone, the correlation was significant only at the 10 level; between the other two affects and testosterone, the correlations were not significant.",1975,0.5185555555555557,1975
"At the fantasy level donors display more hostility, depression, and guilt, and the prospective act of donation may represent an attempt at atonement.",1975,0.4993846153846153,1975
"Our considerations with regard to the psychosomatic aspects in intensive care units are begun with those psychodynamic processes which can be regularly observed in life-threatened patients; namely: depression, narcissistic disorder and oral-regressive traits, aggression defense, introspective capacity limitations as well as certain specific defense mechanisms.",1975,0.533,1975
"The Giessen test revealed significant rates of social impotence, negative social resonance and depression for men with colostoma.",1975,0.506375,1975
"Although working wives report that they do more housework than husbands, this factor was not significantly related to depression for either wives or husbands.",1975,0.4628571428571428,1975
"It is suggested that the risk factors for depression, including marriage for women, may be better understood in the context of clinical theories of depression, especially the learned helplessness model.",1975,0.4549230769230769,1975
"Data was gathered on recent life events, hostility, depression and felt dissatisfaction as well as the demographic variables already mentioned.",1975,0.4951249999999999,1975
"Only in the manual working class group was life stress related to hostility and depression, and it was suggested that this may account for some of the differential parasuicide rates between social classes.",1975,0.4656153846153846,1975
This finding with evidence from other studies of depression among opioid users suggests that depression may serve as an important etiological factor in chronic opioid use.,1975,0.4436363636363636,1975
"An analysis is provided of how this individual space capsule functions under varying circumstances, such as depression, schizophrenia, sociopathy, divorce, child-battery, aging, death, overpopulation, cultural disruption, and execution.",1976,0.5162666666666667,1975
"While chemotherapy may be appropriate for the patient with acute situational anxiety and psychiatric consultation may be appropriate for the severely neurotic or psychotic patient, the family practice physician has few remedies for the patient with chronic aches and pains, housewife syndrome, middleage depression, businessman's fatigue, and a host of other quasimedical complaints.",1976,0.47168965517241385,1975
A familysystems model of depression is presented and discussed.,1976,0.454,1975
A family-systems model of depression is presented and discussed.,1976,0.454,1975
Procedures involving temporal cueing of coverant emission were employed in the treatment of a case of interpersonal anxiety and depression.,1976,0.4853333333333334,1975
"Psychiatric, conditions are only slightly commoner during adolescence than in middle childhood but the pattern of disorders changes in terms of an increase in depression and school refusal.",1976,0.45799999999999996,1975
These differences are attributed to variations in the self-structure which mediates the subjective experience of depression in the different cultures.,1976,0.502,1975
"A principal factorial components solution (linear procedure) and an extension of the median test (non-linear procedure) were run on the scores of self-reported anxiety (IPAT Anxiety Scale) and depression (Zung Self-rating Scale), the indices of anxiety expression style, and the bioclinical measures (systolic and diastolic blood pressure, fasting blood glucose, urea and lip concentrations).",1976,0.5212083333333334,1975
"In a home interview with each subject the severity of 5 common physical symptoms (backache, headache, palpitations, dizziness, breathlessness) and 4 common psychological ones (anxiety, depression, tiredness, irritability) was measured, together with the degree of social support and the numbers of threatening and non-threatening life occurrences during the previous three months.",1976,0.48535999999999985,1975
"The more the degree of overweight, the greater the tendency to have problems in three areas: depression, anxiety and impulsivity.",1976,0.485375,1975
"From a list of 54 adjectives administered to 230 detoxified, chronic alcoholics, reliable (internally consistent) scales for Anxiety and Depression states were formed.",1976,0.4371111111111111,1975
"Significant changes in ratings occurred over time in conjunction with hopelessness, depression and self-rated suicide intent.",1976,0.5264285714285714,1975
"The ability of adult and adolescent psychiatric patients to solve emotional problems such as anxiety and depression as well as problems that arise within the social sphere was examined, as was the question of whether the abilities to solve problems in the emotional and social spheres are related.",1976,0.534,1975
Individuals who had a marked discrepancy between their self-perceived and objectively measured level of depression had significant elevations (T-score greater than 70) on 5 of the 10 MMPI clinical scales.,1976,0.4414444444444445,1975
"Improvements in physical fitness were accompanied by improvements on two mood measures, anxiety and depression.",1976,0.5223333333333333,1975
"This research examined the relationship between hopelessness, defined as a system of negative expectancies about the future, and two theoretically relevant constructs: internal-external locus of control, and depression.",1976,0.45836363636363653,1975
"Significant Locus of Control X Treatment interactions indicated that internal and external Ss reflected differential shifts in general anxiety, general depression, and locus of control as a function of treatment.",1976,0.44938461538461544,1975
"This study compared a traditional therapy for depression with Antidepressive therapy, a regime of meaningless, boring work designed to provoke the patient to an assertive expression of anger.",1976,0.46493333333333337,1975
"It was hypothesized that some of the characteristics frequently observed among the aged--such as feelings of depression and helphlessness, as well as accelerated physical decline--are at least in part attributable to loss of control.",1976,0.4758000000000001,1975
"The Depression Adjective Check List, State-Trait Anxiety Inventory, and a battery of factor analytically derived cognitive tests sensitive to anxiety or depression were administered to 50 women between the ages of 30 and 45 during the 4 days prior to the onset of menstruation and again 2 weeks later.",1976,0.48749999999999993,1975
"The recovery measures consisted of a self-rating of postoperative negative affect (fear, depression, and anger), number of postoperative analgesics and sedatives received, and total number of days to discharge.",1976,0.49499999999999994,1975
"Developed in 1930, the psychograph was billed as a diagnostic tool capable of providing suitable vocational guidance to the thousands of unemployed as a result of the Depression.",1976,0.47000000000000003,1975
"A Series of questionnaire items designed to measure the psychological states of anxiety, depression, effort stress and fatigue were administered to 151 male and female subjects and then readministered, one month later, to the same subjects.",1976,0.4841538461538461,1975
"Genetic linkage was studied in depression spectrum disease, a subgroup of unipolar depressive illness defined by presence of familial alcoholism and/or antisocial personality, using a version of the sib pair method of Penrose.",1976,0.465,1975
Improvement in signs of parkinsonism and symptoms of depression was observed in a patient with Parkinson's disease who underwent a course of ECT for depression.,1976,0.4544,1975
"Of considerable interest is the fact that depression spectrum disease patients, i.e. those patients with a family history of alcoholism in a first-degree relative, were much less likely than other depressive patients to have an acute onset of their illness.",1976,0.47277777777777785,1975
Endogenous depression overwhelms the individual without a known or external causal event; the authors suggest that it is both constitutionally and biochemically based.,1976,0.4498333333333333,1975
They utilize a case to demonstrate the evaluation of such depression and identify a wide range of symptoms as characteristic of it.,1976,0.45011111111111113,1975
The present study explored variations of Bender-Gestalt constriction and their relation to depression.,1976,0.4638,1975
20 Ss showing constriction of drawings on the upper half-page and 20 Ss showing constriction of drawings on the left half-page were compared with regard to MMPI Depression scores.,1976,0.472,1975
"However, when the constricted groups were combined and then compared with 40 Ss who did not show constriction of Bender drawings, the constricted group had significantly higher (p less than .05) MMPI Depression scores.",1976,0.47887499999999994,1975
"Thus, variations in Bender constriction are not differently related to depression, but presence of constriction is an indicator.",1976,0.4651428571428572,1975
"However, its rate of occurrence is so infrequent, appearing in only 5 of the records examined, that its clinical usefulness in the detection of depression is quite limited.",1976,0.45687500000000003,1975
Few investigations have focused on the effects of cortical spreading depression (CSD) on habituation.,1976,0.4775,1975
The strength of this depression was positively correlated (rxy = 0.60) with the rate of self-stimulation on that electrode.,1976,0.536,1975
"A slowly developing (several minutes) load-induced depression in the response evoked by the taste solutions was noted, with no significant differences seen between loading with air or 0.3 M NaCl.",1976,0.44155555555555553,1975
"To investigate the possible role of the amygdala in the phenomenon of eating induced by single waves of cortical spreading depression, 10 rats received bilateral and 5 rats unilateral electrolytic lesions in the amygdaloid complex.",1976,0.4548461538461538,1975
"Transfer between learning with the cortex normal (N) and with the cortex under bilateral spreading depression (D) was investigated in 3 phases: escape pretraining (EPT), original learning (OL), relearning (RL).",1976,0.4779,1975
"Conclusions concerning the possibility of these instructions eliciting stress or anxiety in the subjects were discussed along with supporting literature, due to an apparent trend toward depression of scores by the experimental groups.",1976,0.51375,1975
"For the general adult population the responses to the Index, when factor analyzed, break very clearly into four syndromes: depression, anxiety, anger, cognitive disturbance.",1976,0.5111666666666667,1975
Patients' ratings fell between these two data sources but tended to stress anxiety and depression.,1976,0.5233333333333333,1975
"Severe behavioral depression was not observed, suggesting that electrical stimulation of the brain may have counteracted the depressive effect of the amphetamine.",1976,0.5191,1975
There was also an agreement in the subtyping of depression.,1976,0.48,1975
"Differences in initial anxiety and depression, even within relatively normal patients, may well affect results obtained with fenfluramine and dextroamphetamine in the short-term treatment of obesity.",1976,0.445111111111111,1975
"After adjustment for the effects of other independent variables, the probability of having symptoms of depression was highest among persons who were young adults, unmarried, not employed outside the home, poorly paid, and not well educated.",1976,0.43850000000000006,1975
