sentence,year,arousal,epoch
"The teacher is seen in a unique position where, with adequate training, he can make valuable contributions to psychotherapy and mental_health in the community.",1970,0.44659999999999994,1970
An attempt is made to relate these concepts to some of the clinical family literature and to examine the implications of these concepts for mental_health and educational approaches to the family.,1970,0.43737499999999996,1970
32 volunteer 8s were selected from a college undergraduste mental_health class and assigned randomly to the 4 experimental groups in terms of a Counterbalanced design.,1970,0.4642857142857143,1970
On the basis of studies investigating the effect of pre-exposure and past experience on subsequent stress tolerance it is suggested that current techniques of behavior modification may be applicable to primary prevention in the mental_health field.,1970,0.41887499999999994,1970
The study revealed existence of a skeletal community mental_health program.,1970,0.421,1970
"In addition, some subjects were told that increased heart rate was a sign of mental_health (positive condition), and some that the increased heart rate was a sign of mental abnormality (negative condition) Since the heartrate increase (behavior) and Rorschach cards associated with the increase (attitude object) are connected by a positive causal relation, triadic theory predicts that the sign of the heartrate increase should generalize to the associated cards (i e, be positive in the positive condition and negative in the negative condition) An analysis of variance revealed such an overall significant effect Closer examination of the data, however, revealed that the triadic effects were not unambiguously occurring when the increased heart rate was associated with achromatic cards It was suggested that in this condition the unique characteristics of the cards facilitated the generation of complicating anxiety.",1970,0.48341509433962276,1970
"Focusing on individual psychopathology, a mental_health approach to educational problems is inadequate and frequently prevents identification of salient issues.",1970,0.439,1970
His own commitment to mental_health is expressed in a speech: Those concerned with the mental_health of our population must bear in mind that these slums and segregated ghettoes operate as enormous breeding grounds for mental pathology and psychoses on a mass basis.,1970,0.5066875,1970
This study investigated changes in the perception of models of mental_illness and mental_health on the responses to a 25 item semantic differential scale in groups of subjects in a course in abnormal psychology and in several encounter-sensitivity training groups.,1970,0.45200000000000007,1970
These findings have implications for community mental_health services and the author suggested placing greater and greater emphasis on direct community services and less emphasis on public education and public information.,1970,0.4477142857142858,1970
Community mental_health espouses an innovative conception for psychological services in the university community.,1970,0.47550000000000003,1970
A concept of mental_health emphasizing educational and developmental processes for college students is advocated; focus is on prevention and development of positive functioning rather than concentrating on remediation.,1970,0.43485714285714294,1970
"The general hypothesis tested was that the degree of physical limitation, the dependency status resulting from that limitation and social isolation each have a negative effect upon the mental_health of an impaired individual.",1970,0.41806666666666664,1970
Control tables suggested that each exerted an independent influence on the mental_health of disability claimants included in this analysis.,1970,0.46449999999999997,1970
"During the New York City school strike of 1968, staff members of a community mental_health center, along with members of a local community group, helped plan and execute a Forum* in school-community relations intended to channel existing conflicts toward the long-term benefit of the community the center serves.",1970,0.4245263157894737,1970
"Second, the relationship between a community mental_health center and its catchment area differs in important respects from that involved in either the external or internal change-agent models, and thus limits action alternatives in such a crisis.",1970,0.4617272727272727,1970
"In a study of mental_health professionals (psychoanalysts, psychiatrists, clinical psychologists, psychiatric social workers) there were no significant differences in family or early childhood experiences to account for the differences in initial occupational choice.",1971,0.4692,1970
The client can be assisted in evaluating community mental_health resources and in arranging for the initial psychiatric evaluation appointment.,1971,0.43766666666666665,1970
"Reasons for implementing developmental and preventive mental_health programs in the schools are discussed, and examples of such programs are presented.",1971,0.42400000000000004,1970
"This article describes the rationale, design, and development of a community-based school mental_health training program that seeks to establish constructive collaboration between those principals most influential in the mental_health of young school children-educators, mental_health professionals, parents, and the children themselves.",1971,0.4904615384615385,1970
"If there is a total effort on the part of the church and community mental_health resources toward youth, we shall be able to meet the crisis in the mental_health of children.",1971,0.44846153846153847,1970
The content analysis of the life and work stories including memories of pleasant and unpleasant experiences and personified values of 143 workers were made as a basis of obtaining indices of positive mental_health.,1971,0.469,1970
"The categories used for assessing mental_health were: self-regard, maturity, personality organization, relation to environment.",1971,0.42533333333333334,1970
"These factors, as well as the total mental_health index, were correlated with measures of memory optimism, work competency and personified values.",1971,0.478,1970
"In general, the findings may be summarized as follows: Positive correlations were found for the indices of mental_health with memory optimism and work competence.",1971,0.47711111111111115,1970
It is argued that recent attacks on the suicide prevention center's contribution to mental_health have failed to take cognizance of recent developments in suicide prevention and have been less constructive than desirable.,1971,0.4960714285714287,1970
"Third and fifth grade children were exposed to a model who either shared with them, gave to a mental_health charity or refused to share.",1971,0.430125,1970
The exercise demonstrated again the need for a firm contract and for mental_health professionals to be clear about their roles and motives when they serve as consultants in social conflicts situations.,1971,0.4435555555555555,1970
"The report explored the relationship between status incongruence, the degree of similarity of rankings on paired status variables, and diverse interview-based measures of physical and mental_health.",1971,0.42787500000000006,1970
Education-occupation incongruence showed by far the strongest association with poor mental_health.,1971,0.429,1970
"Significant observations, especially from the standpoint of mental_health programs, based on interviews, documents, and site visits indicated the presence of communications difficulties and problems of mission and lack of shared social goals among and within the wide variety of existing Job Corps Centers.",1971,0.4498000000000001,1970
"Mental hygiene deals essentially with the promotion of mental_health among all people in general as well as with the prevention and early treatment of neuroses, psychoses, character and personality disorders, and other types of maladjustment of adults and children.",1972,0.43576923076923085,1970
The new career movement in the community mental_health field will increasingly demand that training programs provide the paraprofessional with a clinical role that avoids the temporary and mostly erroneous advantages of being an indigenous worker.,1972,0.5143333333333333,1970
