sentence,year,arousal,epoch
Difficulty recruiting and retaining Latino participants in clinical research may contribute to the limited number of studies addressing the mental_health disparities that exist between Latino and Caucasian families in our country.,2012,0.463909090909091,2010
"Although mothers of preterm twins reported the highest level of negative feelings toward their infants and the lowest level of mental_health, they also experienced the greatest personal growth.",2010,0.46172727272727276,2010
"The proportion of obese people within the mental_health system far exceeds that of the general population, with these people at a much greater risk of becoming obese.",2013,0.4704,2010
"Support to mental_health professionals coming primarily from the Department of Defense, the Department of Veterans Affairs, and the National Institutes of Health provided an important catalyst in the development of psychological treatments aimed specifically at the presenting problems of service men and women and their families.",2011,0.4572307692307693,2010
The purpose of this study was to investigate the mental_health problems and coping styles of adolescents in urban and rural areas in China.,2011,0.463,2010
This study examined the adjustment of siblings of children with mental_health problems.,2011,0.47300000000000003,2010
"Results showed that while veterans benefited similarly from treatment across modalities, veterans who received two or more additional mental_health services and who had longer commutes to care showed the greatest improvement on a composite measure of self-reported anger symptoms.",2014,0.46799999999999997,2010
The present study tested the independent mediating effects of parent mental_health and household socioeconomic status on the associations between parental experiences of discrimination (past-year perceived discrimination and perceptions of being unaccepted culturally) and child mental_health (internalizing and externalizing symptoms) using a bootstrapping analytic approach.,2014,0.4662142857142858,2010
"Each of these groups was distinguished by their middle to older ages and presence of one or more chronic conditions (high blood pressure, high cholesterol, obesity, and/or poor mental_health) in addition to diabetes.",2013,0.46926666666666667,2010
"Moreover, results of hierarchical multiple regression supported the incremental validity of the CIAS-R to predict mental_health outcomes beyond the effects of demographic differences and self-reported time spent online.",2014,0.4630909090909091,2010
"With wide-reaching harmful effects of depression, and the absence of psychiatric treatment in most HIV care programs in sub-Saharan Africa, we examined the effects of antiretroviral therapy (ART) on depression and other mental_health indicators.",2012,0.458,2010
"First, we provide an overview of important contextual issues to be considered when addressing research questions pertinent to the implementation of mental_health interventions in schools.",2014,0.46614285714285714,2010
"However, there is no instrument for obtaining a systematic measurement of BI that uses the reports of mental_health professionals.",2013,0.4663333333333333,2010
"Considering the formalised 12-month internship is in its fourth decade, the authors undertook an analysis of trends over a 30-year period of intern training in their programme at KwaZulu-Natals largest mental_health complex.",2014,0.4562222222222222,2010
We identified key stakeholders that school mental_health researchers have to consider when engaging in school-based research.,2014,0.45500000000000007,2010
A recent systematic review of studies in the developing world has critically examined linkages from familial HIV/AIDS and associated factors such as poverty and child mental_health to negative child educational outcomes.,2014,0.46210000000000007,2010
"We suggest six strategies for future research on EBPs within the youth mental_health ecosystem, including reliance on the deployment-focused model of development and testing, testing the mettle of current EBPs in everyday practice contexts, using the heuristic potential of usual care, testing restructured and integrative adaptations of EBPs, studying the use of treatment response feedback to guide clinical care, and testing models of the relation between policy change and EBP implementation.",2013,0.45699999999999996,2010
"This study used content analysis to examine the amount of family based training that is required by six core mental_health disciplines (Clinical Psychology, Psychiatry, Psychiatric Nursing, Professional Counseling, Marriage and Family Therapy, and Social Work) in each of the 50 United States.",2010,0.4598333333333333,2010
"Results indicate that men who seek help for IPV victimization have the most positive experiences in seeking help from family/friends, and mental_health and medical providers.",2011,0.45500000000000007,2010
This study (a) describes the clinical and demographic profile of urban to rural migrants attending a psychiatric outpatient clinic and (b) explores the impact of the move on patients' mental_health and lifestyle.,2011,0.47108333333333335,2010
