sentence,year,arousal,epoch
"The prediction of resumption of drinking in posttreatment alcoholics was investigated as a function of five possible confounding variables: depression, anxiety, childhood symptoms of attention deficit and conduct disorders and family history of alcoholism.",1990,0.4937333333333333,1990
A regression formula derived from the MMPI assessed depression.,1990,0.49,1990
"Loss of erection is not related to degree of cognitive impairment, age, or depression.",1990,0.483875,1990
"The present study was an evaluation of the clinical utility of the Psychotic Depression and Dysthymic subscales of the Millon Clinical Multiaxial Inventory (MCMII; Millon, WX3).",1990,0.4863333333333333,1990
This group also showed a significant pre- to posttreatment decrease in their depression scores on the Children's Depression Inventory.,1990,0.49274999999999997,1990
"The general results indicate that all three treatment modes led to clinically and statistically-significant improvements in the main problem area (social anxiety, skills deficits), in other neurotic complaints (depression, obsessions, psychosomatic complaints) and in attribution-style.",1990,0.48238461538461547,1990
Neuroticism accounted for the greatest proportion of the variance of depression in cervical spondylosis.,1990,0.4854,1990
"Seropositive controls showed significant increases in anxiety and depression, as well as decrements in natural killer cell number following notification whereas, seropositive exercisers showed no similar changes and in fact, resembled both seronegative groups.",1990,0.47729999999999995,1990
"In the present study, the moderating effect of dysfunctional attitudes on the relations of depression with both social support and stressful life events was investigated separately for men and women.",1990,0.4854545454545455,1990
The present study was designed in an effort to replicate earlier research utilizing a priming methodology to examine cognitive organization in depression.,1990,0.4821538461538462,1990
"This study assessed the effects of threat to self-esteem and self-focused attention (i.e., presence of a mirror) on judgment of control among students scoring high or low on depression.",1990,0.486,1990
Subjects completed the Beck Depression Inventory and were asked to judge control for controllable and uncontrollable problems.,1990,0.4944285714285714,1990
"In a double-blind, random-assignment, parallel-group trial, outpatients with major depression received either the new antidepressant clovoxamine, the tricyclic amitriptyline, or placebo for 6 weeks.",1990,0.4921666666666667,1990
"It was observed that in the first week of a behaviorally oriented treatment program, the frequency and intensity of psychological symptoms, particularly depressive mood, were higher among smokers with past depression, and that this discomfort was related to treatment outcome.",1990,0.4826250000000001,1990
Results showed an association between initial depression and various categories of subjective stress; a reduction in subjective (but not objective) event-related stress coincident with remission; positive relationships between life events and response and maintenance and between difficulties and relapse; and a higher event profile among unipolar depressive patients.,1990,0.4844090909090909,1990
"With regard to the second issue, depression is clearly experienced by adolescents as a blend of affects.",1990,0.4916666666666667,1990
Maternal depression a condition to which low SES mothers were at high risk substantially reduced the chance of resilience.,1990,0.4779000000000001,1990
"Followup assessments included peer status, teacher ratings of behavioral selfcontrol, both general and social locus of control orientations, depression, anxiety, and anger.",1990,0.49090909090909096,1990
"For measures of both active and passive short-term memory, depression and task effort impacted on performance.",1990,0.485,1990
"Recent studies have indicated that heightened anxiety and depression in hypertensives, relative to normotensives, is particular to hypertensives' knowledge of their diagnosis.",1990,0.48644444444444446,1990
"We predicted that, among patients with higher levels of illness-related impairment, adequate social support would act as a buffer against depression.",1990,0.4794444444444444,1990
"Measures included the Beck Depression Inventory; the Sickness Impact Profile; and an assessment of the adequacy of social support to enable the patient to deal with illness-related tasks, domestic chores, financial responsibilities, and emotional needs.",1990,0.49205882352941177,1990
Those who chose to learn their HIV status were also no more likely to report depression or to learn their HIV status were also no more likely to report depression or anxiety subsequent to testing.,1990,0.49416666666666664,1990
Patients with Alzheimer's disease (AD) have been reported to have a rate of nonsuppression on the dexamethasone suppression test (DST) comparable to that of patients with major depression.,1990,0.4820909090909092,1990
"With symptoms of depression being increasingly recognized in patients with AD, studying their DST response may provide clues to the etiology of the abnormal response in both diagnostic groups.",1990,0.49449999999999994,1990
"The main objectives of an integrated approach include: stabilization of the individual's sense of self, establishment of interpersonal competence, and enhanced mastery over the affects of depression and demoralization.",1990,0.4833,1990
Symptoms suggestive of depression were reported by 39 of the patients and features of depression observed in 25.,1990,0.483,1990
Patients with Alzheimer's disease (AD) have been reported to have a rate of nonsuppression on the dexamethasone suppression test (DST) comparable to that of patients with major depression.,1990,0.4820909090909092,1990
"With symptoms of depression being increasingly recognized in patients with AD, studying their DST response may provide clues to the etiology of the abnormal response in both diagnostic groups.",1990,0.49449999999999994,1990
The MMPIs of those with pure panic or depression were more likely to be assigned to one of the four clusters than those with both panic and depression.,1990,0.48777777777777787,1990
"Discriminant analysis showed that female agoraphobics can be significantly differentiated from male agoraphobics on their responses to the Fear Survey Schedule (FSS), the clinicians ratings on the Hamilton Anxiety Scale (HAM-H), and Hamilton Depression Scale (HAM-D), indicating the expression of more severe symptomatology amongst the female agoraphobics.",1990,0.494923076923077,1990
"Seventeen subjects (68) still had obsessivecompulsive disorder, 12 patients (48) had another psychiatric disorder, most commonly anxiety and/or depression; neither initial response to clomipramine or any other baseline variable predicted outcome.",1990,0.49146153846153856,1990
"These myths are the stigmatizing of psychologically troubled persons and mental_health services, the confusion of machismo with genuine masculinity, and the confusion of depression with natural sadness.",1990,0.4787777777777778,1990
"A MANOVA conducted on the three questionnaires was highly significant, with the Beck Depression Inventory and the Restraint Scale being responsible for the elevated bulimic scores.",1990,0.48727272727272736,1990
"Bulimics also exhibited significantly more depression, impulsivity, and self-defeating behavior and lower self-esteem than binge eaters and normals.",1990,0.477,1990
An experimental design was used to explore the effects of interview context on the scores of 50 breast cancer patients and a closely matched comparison group of 50 women on the Center for Epidemiological Studies Depression (CES-D) Scale.,1990,0.4851333333333333,1990
"Their results suggest that women may be less satisfied following Caesarean childbirth and that this dissatisfaction may contribute to disturbances of affect, such as depression or anxiety, and to a loss of self-esteem.",1990,0.49246153846153856,1990
Research on Coyne's interpersonal theory of depression has not adequately examined the attributional process between depressives and others that produces rejection of the depressive and negative mood induction in the other.,1990,0.49560000000000004,1990
"The results suggest that anxiety and depression can be differentiated at the interpersonal level, having characteristic effects on the perceptions, moods, and, by implication, interactional strategies of others.",1990,0.47999999999999987,1990
"Moreover, regression analyses revealed a unique relation between relationship happiness and attributions that was not mediated by depression or explanatory style, indicating that neither depression nor explanatory style account for the link between attributions and relationship happiness.",1990,0.4904374999999999,1990
Low social conflict was protective against depression for Mexican-Americans.,1990,0.495,1990
Network support received by the spouse served as a stress-buffer against depression for spouses whose partner's illness had become worse over the past 2 years.,1990,0.49299999999999994,1990
"In Study I, 47 sixth-grade children, including 17 who received a DSM-III diagnosis of depression, and their parents were independently interviewed with the Schedule for Affective Disorders and Schizophrenia for School-Age Children, and they completed the Parent-Child Depression Inventory.",1990,0.48924999999999996,1990
"Children completed the Children's Depression Inventory, the Matching Familiar Figures Test, and the My Standards Questionnaire.",1990,0.47866666666666663,1990
"A controlled prospective study was undertaken to determine the extent to which pregnancy and the puerperium are associated with increased risk for minor and major depression, depressive symptom-atology, and poor social adjustment.",1990,0.4928571428571429,1990
There were no differences between CB and NCB Ss with respect to rates of minor and major depression during pregnancy or after delivery.,1990,0.49271428571428577,1990
"Using a two-latent-variable, cross-lagged design, covariance structural modeling was conducted on self-report measures of pain and depression over 6-month intervals.",1990,0.4882000000000001,1990
This study examined the extent to which childbearing increases vulnerability to clinical depression and depressive symptomatology among primiparous adolescent girls (ages 14 to 18).,1990,0.4811428571428572,1990
"This study investigates the role of certain psychosocial variables--sex, age, body image/self-esteem, self-consciousness, stressful life events, and the degree to which an individual identifies with the cultural stereotype of masculinity--as correlates and antecedents to depression in adolescents and explores possible intraindividual mediators of the stress-depression relationship in adolescents.",1990,0.4793124999999999,1990
"Survival analysis of the cumulative lifetime risk for major depression demonstrated a significant trend in both sexes for depression to be increasing in prevalence, and for it to be occurring at an earlier age.",1990,0.49226666666666674,1990
