sentence,year,arousal,epoch
the absence of mental_illness before immigration and throughout the first years in France; 2.,1975,0.43300000000000005,1975
"F. Herzberg's job factor theory, the concepts of coping and defending, and G. W. Allport's intrinsic and extrinsic religious orientations also depict similar dichotomies of mental_health and mental_illness.",1975,0.46880000000000005,1975
"However, a discriminant analysis that takes each individual as being in one of four clinical groups, normal, unipolar depressed, bipolar affective disorder or other, indicates a clear relationship between the anthropometric measures and mental_illness; wide face and deep chest are associated with patients who have bipolar affective disorder.",1975,0.4332631578947369,1975
In a WHO-sponsored project in Mauritius the authors used these results for the selection of a group of children at risk for mental_illness.,1975,0.4808333333333333,1975
The oldest age group stressed mental_illness and mental retardation most frequently.,1975,0.44366666666666665,1975
The role of housewife has been hypothesized as the source of excess mental_illness among married women as compared with married men.,1975,0.49466666666666664,1975
"The present study compared the attitudes and feelings of law-enforcement, corrections, parole and probation personnel, and college students toward mental_illness.",1976,0.45216666666666666,1975
"VIP's and others are sometimes prevented from seeking competent help because of such attitudes, which fit into the systems theory model of mental_illness.",1976,0.43660000000000004,1975
During this bicentennial year it is worthwhile to review the history of children who have suffered from mental_illness during the course of America's movement from a small colony to a major superpower.,1976,0.44525,1975
Attitudes towards mental_illness are interpreted as becoming more liberal and rejection appears to be based on specific behavioral attributes.,1976,0.4673999999999999,1975
"The heart and remainder of the treatise deals with the legitimate question, Is mental_illness demon possession?",1976,0.5172857142857142,1975
This was a study of opinions about mental_illness among occupational groups from a state psychiatric hospital and community mental_health centers.,1976,0.44216666666666665,1975
The results indicated that occupational groups of both the hospital and the community mental_health centers were highly differentiated in their opinions about mental_illness.,1976,0.45199999999999996,1975
"In support of the construct validity of the Client Attitude Questionnaire, 16 psychologists and 25 social workers reported attitudes more characteristic of the controversial psychosocial position about mental_illness than 20 psychiatrists, 23 psychiatric nurses, or 40 previously hospitalized psychiatric outpatients.",1976,0.5020714285714285,1975
The attitudes and beliefs of 62 Asian American and 81 Caucasian college students toward mental_illness were examined.,1976,0.467,1975
It is the existence of this association in people suffering from chronic mental_illness that would benefit from services of a mental_health center in the Metropolis.,1976,0.49299999999999994,1975
"These are: Prepsychoanalytic psychiatry, psychoanalysis, family communication theory, and the view that symptoms as a sign of mental_illness do not exist.",1976,0.4435555555555555,1975
"These findings are discussed in relation to the return method, ethnicity, medication, chronic mental_illness, diminished freedom, and consumer voice in voluntary questionnaires.",1977,0.45120000000000005,1975
He also describes the development of help given and the increasing tendency to reduce obstacles to the freedom of movements of those suffering from mental_illness.,1977,0.5063333333333333,1975
"Analysis of the temporal relation between the beginning of mental_illness and the beginning of professional life, according to a comparative anamnestic method applied to a group of teachers (N. = 94) and a matching control group of psychiatric paired out-patients (N. = 95).",1977,0.4771428571428572,1975
Fifteen mothers previously hospitalized for mental_illness (psychosis) and 15 well mothers were observed with their 3-year-old children.,1977,0.506,1975
"The hypothesis stated is that pastoral care in the Middle Ages attempted: (a) to restore the whole man by reclamation and reintegration from the demonic forces, especially demonic possession which was seen as related to what is known as mental_illness; (b) to provide a structure by which one could become stable and unified from the prevailing culture with its environment, societal, and individual disorder and disintegration.",1977,0.4934166666666668,1975
Various attempts to meet Szasz critique and to define mental_illness are examined and found to be unsatisfactory.,1977,0.45528571428571424,1975
The attempt to develop a limited conception of mental_illness (Flew) shows some promise but has received little support from the mental_health professions.,1977,0.43650000000000005,1975
"Biblical and theological considerations underline the importance of the problem about mental_illness, but do not provide a solution.",1977,0.463375,1975
What factors can be used to differentiate demon possession from mental_illness?,1977,0.49800000000000005,1975
There was no evidence that the mental_illness experienced by the asthma group differed significantly from that of controls during the follow up period eithet in period prevalence or diagnosis.,1977,0.4735555555555555,1975
The present study investigated the effects of situational constraint and type of causal explanation on the degree to which described behavior would be perceived as evidencing mental_illness and the degree to which it would lead to social rejection.,1977,0.4376875,1975
"Results showed that both of these variables influenced the degree of attributed mental_illness, the degree of attributed psychological disturbance, and the degree of social rejection.",1977,0.5035714285714287,1975
"In an attempt to change attitudes toward mental_illness, as well as to increase positive self-attributions, 37 community residents were presented a series of demythologizing seminars.",1977,0.5023333333333333,1975
"In an attempt to explore similar underlying components of attitude toward the elderly and the mentally ill, college undergraduates (183 males, 146 females) were administered Kogan's Attitudes toward Old People Scale, Cohen and Struening's Opinions about Mental Illness Scale, and an experimental scale measuring endorsement of deteriorative aspects of mental_illness.",1977,0.46852941176470586,1975
"Fifty per cent of the population with past or present mental_illness had been referred to the psychiatric service during the 18-year-period 1957--74; the proportion varied from 85 for patients with psychoses (100 for schizophrenic patients, and 90 for manic-depressive patients) to 43 with non-psychotic disorders.",1977,0.5011,1975
"Although the PSE was originally developed for use by psychiatrists with patients with obvious mental_illness, the interview also contains sections dealing in considerable detail with the commoner and less severe complaints and symptoms that are found in a significant proportion of 'normal subjects'.",1977,0.458,1975
The existing evidence linking noise with mental_illness is found to be unsatisfactory.,1977,0.4888333333333334,1975
Conventional histories of psychiatry depict the medieval and early modern period as dominated by demonological ideas about mental_illness and treatment of the insane as cruel and inhumane.,1978,0.5019090909090909,1975
"Domestic quarrels, mental_illness and physical diseases would appear to be some of the important precipitating factors of suicide in Lusaka.",1978,0.5011428571428571,1975
Various studies have demonstrated an increase in mental_illness in black immigrants in Britain.,1978,0.4605,1975
"Results, obtained from epidemiologic data, indicate that lower socioeconomic status is probably the most fundamental factor associated with high risk for both physical and mental_illness.",1978,0.43399999999999994,1975
"Untreated mental_illness can lead to chronic disability; conversely, careful treatment of such patients may be followed by partial or complete recovery from the mental_illness, and improvement in the neurologic symptoms.",1978,0.4325833333333333,1975
"The present investigation is a study of the influence of attitudes towards mental_illness on the experienced need for psychiatric treatment, using a population sample selected at random.",1978,0.47463636363636363,1975
"The main result was that subjects suffering from psychological disturbances manifested at psychiatric interviews and by other means, and who were assessed as being in need of psychiatric treatment, displayed more negative attitudes towards mental_illness than those who were mentally healthy.",1978,0.49438461538461537,1975
On the basis of the obtained results the improvement in attitudes towards mental_illness and mental problems in general was recognized as an important social objective.,1978,0.44112500000000004,1975
"Increased willingness to disclose was related to the more physically attractive physicians, general as compared to personal and mental symptoms, same-sex match-ups between patient and physician, especially when disclosing personal or mental_illness symptoms or concerns.",1979,0.4549090909090909,1975
Used a cluster analytic procedure to describe mental_illness.,1979,0.461,1975
"Members of the general public and mental_health professionals were queried on their views about etiologies of mental_illness, circumstances in which they would call someone mentally ill, and opinions about restricting occupational choices of the formerly hospitalized.",1979,0.4912857142857142,1975
The label of mental_illness was applied by both groups with considerably greater restraint than was anticipated on the basis of prior research.,1979,0.44250000000000006,1975
"Across issues, two patterns of response emerged; some respondents believe that mental_illness is a real entity, apply the label to a wide range of behavior, regard hospitalization as the best course of action and restrict the occupational choices of the formerly hospitalized.",1979,0.4297142857142857,1975
"At the other extreme is a subset of respondents who regard hospitalization as objectionable in principle, who narrowly define mental_illness and who are unlikely to restrict the career choices of the formerly hospitalized.",1979,0.43710000000000004,1975
"Analyses of participants' pre-post responses on three self-report instruments indicated that the humanistic approach apparently increased students' humanistically oriented attitudes toward mental_illness, positive attributions to mental patients, and reported ethical conflict in hypothesized clinical decision-making.",1979,0.47709999999999997,1975
"Comparisons of admissions to mental_illness hospitals and DGHUs indicate no major differences in most categories of patient characteristics (age, sex, order of admission and diagnosis); where differences do exist, they appear to be decreasing.",1979,0.4454000000000001,1975
Following her analysis she concludes that four factors are responsible for this increase of feminine mental_illness : change in social aspirations now more oriented towards self-fullfilment than usefulness necessity to be happy for two in marriage without the benifice of an autonomous position difficulty to self-assert and know her own needs repression of the anger caused by the frustrations of her situation.,1979,0.5157,1975
"The history covers 5 specific periods : the political and religious period, the period of professional colonialism during the union with Lower Canada, the asylum period, the hospital period or franco-religious when a neurological concept of insanity prevailed, the psychiatric period where insanity becomes a mental_illness that is treatable both biologically and psychologically and finally the period where insanity tends to fall back to social deviancy that must be taken in charge by social science experts.",1979,0.440290322580645,1975
