collocate,count
groundbreake,1
hypothesis,1
critical,11
factor,3
involve,2
problem,3
solve,1
warrant,1
urgent,9
research,3
emotional,2
support,2
intense,9
negative,1
attitude,2
service,9
fervently,1
reject,1
community,14
health,4
centers,1
act,1
spark,1
critically,2
assess,1
local,1
need,3
struggle,1
obscure,1
crucial,5
fact,1
profound,2
quality,2
internal,1
process,2
charge,1
weak,1
relation,1
find,2
ideology,2
score,1
disturb,1
client,2
stressed,2
individual,2
contact,1
center,5
telephone,1
extremely,1
short,1
latency,1
influence,2
limited,2
number,1
hispanic,1
professional,4
united,1
states,1
demand,2
rapid,1
sexual,1
intimacy,1
patient,1
doctor,1
field,2
rely,1
heavily,1
controversial,1
interpretation,1
aggressive,1
promotion,1
unified,1
language,1
objective,1
world,1
concern,1
child,5
structuring,1
activity,1
social,3
cultural,1
condition,2
family,6
damage,1
severe,3
malpractice,1
insurance,1
claim,1
profession,1
ideal,1
remarkably,1
robust,2
physical,1
strong,1
vital,1
drive,1
significant,2
progress,1
usually,1
come,1
attention,1
successful,1
treatment,3
medical,2
continue,1
receive,1
severely,2
inadequate,1
care,3
give,2
assist,1
deeply,1
concerned,1
development,2
issue,1
emphasize,2
passionate,1
discussion,1
transformative,1
model,3
evolve,1
challenging,3
military,1
acute,1
relationship,4
comprehensive,2
suggest,2
an,1
excel,1
delivery,1
describe,1
dramatically,2
associate,2
significantly,1
well,1
sense,2
great,1
self,2
esteem,2
substantially,1
scale,1
measure,1
deep,1
seat,1
concept,1
slow,1
get,1
ground,1
sphere,1
causal,1
direction,1
document,1
association,1
divorce,1
equilibrium,1
life,3
crisis,1
study,2
examine,3
report,2
isolated,1
rural,2
consumer,2
firm,1
reality,1
state,1
define,1
identity,1
integration,2
challenge,2
particular,2
interest,1
minority,2
independent,1
strongly,1
suggestive,1
poor,1
priority,1
develop,1
distressed,1
adolescent,2
outpatient,2
form,1
extensive,1
network,1
centre,1
high,2
level,1
view,1
subgroup,2
experience,1
unmet,1
ethnic,1
satisfaction,2
exert,1
pathological,1
member,2
urban,1
board,1
passionately,1
control,1
black,1
vigorously,1
wide,1
program,1
desegregation,1
rigorous,1
training,2
science,1
primary,1
prevention,1
series,1
probe,1
question,1
expectation,1
ask,1
complex,1
evaluation,1
express,1
overwhelming,1
rate,1
motor,1
vehicle,1
sale,1
increase,1
utilization,1
hotline,2
call,2
intake,3
admission,2
mental,1
hospital,2
month,2
mental_health,1
period,1
appalachia,1
urgently,1
apply,1
preventive,1
detailed,1
analysis,1
possible,1
predictor,1
reveal,1
turbulent,1
nature,1
compromise,1
affect,1
n,1
=,1
see,1
overwhelmed,1
clinic,1
record,2
scrutinize,1
respect,1
applicability,1
sensitive,1
future,1
african,1
psychiatrist,1
expert,1
africa,1
general,1
ghana,1
impactful,1
role,1
worker,1
time,1
catastrophic,1
natural,1
disaster,1
importance,1
peer,1
interaction,1
review,1
trace,1
strategy,1
thoroughly,1
clinician,1
tackle,1
management,1
theoretical,1
notion,1
androgyny,1
yield,1
highly,1
contradictory,1
statement,1
